"","NA.","logFC","logCPM","PValue","symbol","name","entrez"
"467","ENSMUSG00000030047",1.87146107438957,2.79058063002392,2.85802377661716e-16,"Arhgap25","Rho GTPase activating protein 25","232201"
"466","ENSMUSG00000029925",1.94188456408598,2.23635808774372,1.14927256025187e-15,"Tbxas1","thromboxane A synthase 1, platelet","21391"
"465","ENSMUSG00000029919",1.69679664629485,3.30118975818427,3.67508711743254e-10,"Hpgds","hematopoietic prostaglandin D synthase","54486"
"464","ENSMUSG00000029915",1.36943274465541,2.14654653561907,7.65376865791208e-09,"Clec5a","C-type lectin domain family 5, member a","23845"
"462","ENSMUSG00000029826",1.33911187101152,3.99451511312219,2.15552499577327e-10,"Zc3hav1","zinc finger CCCH type, antiviral 1","78781"
"460","ENSMUSG00000029810",1.54392707147592,6.86852141632078,9.85792664025901e-24,"Tmem176b","transmembrane protein 176B","65963"
"459","ENSMUSG00000029798",2.11568120893098,3.11049100579726,5.69115639666393e-15,"Herc6","hect domain and RLD 6","67138"
"457","ENSMUSG00000029771",1.59375200422132,3.43860262054423,1.73893446774015e-17,"Irf5","interferon regulatory factor 5","27056"
"455","ENSMUSG00000029759",1.15841491746249,2.84367539841059,3.99449786705275e-09,"Pon3","paraoxonase 3","269823"
"452","ENSMUSG00000029695",1.74788321676077,2.97589637807514,7.98170653051758e-15,"Aass","aminoadipate-semialdehyde synthase","30956"
"444","ENSMUSG00000029484",1.49891095701468,4.88370664660705,1.66018744674908e-17,"Anxa3","annexin A3","11745"
"439","ENSMUSG00000029217",1.05391140334064,2.13230470117006,0.000126262954198398,"Tec","tec protein tyrosine kinase","21682"
"438","ENSMUSG00000029204",1.5123108986792,0.955532127820714,1.24453255351265e-07,"Rhoh","ras homolog family member H","74734"
"437","ENSMUSG00000029135",1.5012128809691,4.18608125603712,6.79536458849946e-11,"Fosl2","fos-like antigen 2","14284"
"429","ENSMUSG00000028859",1.81087283059224,4.12552497154485,3.71861155566523e-21,"Csf3r","colony stimulating factor 3 receptor (granulocyte)","12986"
"426","ENSMUSG00000028599",1.47319255826841,3.51065086567416,7.15758184910399e-12,"Tnfrsf1b","tumor necrosis factor receptor superfamily, member 1b","21938"
"425","ENSMUSG00000028581",1.32092438588305,6.54001507256088,4.61725173242748e-17,"Laptm5","lysosomal-associated protein transmembrane 5","16792"
"421","ENSMUSG00000028413",1.63641550271008,3.83932893510683,8.29253084743627e-17,"B4galt1","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","14595"
"419","ENSMUSG00000028382",1.265702505302,4.55022017594231,7.08351488028806e-09,"Ptbp3","polypyrimidine tract binding protein 3","230257"
"417","ENSMUSG00000028362",2.68153386649022,0.997987502936531,3.81450285575369e-09,"Tnfsf8","tumor necrosis factor (ligand) superfamily, member 8","21949"
"416","ENSMUSG00000028268",1.61133140991111,3.4068071611072,3.47058699781011e-06,"Gbp3","guanylate binding protein 3","55932"
"414","ENSMUSG00000028211",1.39058029940243,4.61562342389679,3.38904977822006e-09,"Trp53inp1","transformation related protein 53 inducible nuclear protein 1","60599"
"407","ENSMUSG00000027995",2.41949084707618,3.97834588965749,6.27168104630631e-28,"Tlr2","toll-like receptor 2","24088"
"404","ENSMUSG00000027947",1.78993687693667,3.87512868277617,1.77081668102829e-17,"Il6ra","interleukin 6 receptor, alpha","16194"
"403","ENSMUSG00000027907",1.34596534178362,2.18088335354057,4.98662318798497e-10,"S100a11","S100 calcium binding protein A11","20195"
"402","ENSMUSG00000027882",1.36142514678037,6.08119465853164,4.79177180982307e-12,"Stxbp3","syntaxin binding protein 3","20912"
"392","ENSMUSG00000027508",1.01510944234837,4.93670256088001,5.08043851819795e-06,"Pag1","phosphoprotein associated with glycosphingolipid microdomains 1","94212"
"388","ENSMUSG00000027399",1.51293837368,0.548935553053818,3.87144655695802e-06,"Il1a","interleukin 1 alpha","16175"
"382","ENSMUSG00000027087",1.05205704398412,6.95901307133343,2.38938733933877e-07,"Itgav","integrin alpha V","16410"
"380","ENSMUSG00000027074",3.47941877204763,2.69756228136667,2.81019641459223e-23,"Slc43a3","solute carrier family 43, member 3","58207"
"378","ENSMUSG00000027007",1.34724696263088,7.21972462113212,8.43523021486288e-16,"Ssfa2","sperm specific antigen 2","70599"
"375","ENSMUSG00000026896",1.96327063322895,2.99408224944575,4.96052431335972e-11,"Ifih1","interferon induced with helicase C domain 1","71586"
"373","ENSMUSG00000026786",1.23842657159203,3.16010100831436,1.65131949186728e-08,"Apbb1ip","amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein","54519"
"366","ENSMUSG00000026656",1.3164399544491,2.45032229480773,1.98535965769328e-08,"Fcgr2b","Fc receptor, IgG, low affinity IIb","14130"
"364","ENSMUSG00000026628",2.98981154054775,3.1632819548247,8.78709073456809e-25,"Atf3","activating transcription factor 3","11910"
"359","ENSMUSG00000026480",1.31719763804513,3.67081816747235,2.27311481170167e-13,"Ncf2","neutrophil cytosolic factor 2","17970"
"354","ENSMUSG00000026395",2.58873377271898,3.77230621857405,1.47520257953138e-21,"Ptprc","protein tyrosine phosphatase, receptor type, C","19264"
"352","ENSMUSG00000026358",4.14577665935284,1.49791686337052,1.37963947180197e-28,"Rgs1","regulator of G-protein signaling 1","50778"
"349","ENSMUSG00000026303",1.61341721748707,2.92343869757476,5.07760606694785e-11,"Mlph","melanophilin","171531"
"348","ENSMUSG00000026288",1.83292758539741,4.73922945420826,5.59423022806934e-24,"Inpp5d","inositol polyphosphate-5-phosphatase D","16331"
"346","ENSMUSG00000026271",1.48559776387733,0.731295021610349,4.36594640316883e-08,"Gpr35","G protein-coupled receptor 35","64095"
"344","ENSMUSG00000026200",1.02538112774135,2.69620717297279,3.5515964657579e-07,"Glb1l","galactosidase, beta 1-like","74577"
"343","ENSMUSG00000026177",2.37430406586731,3.53846140774308,1.61805819848028e-29,"Slc11a1","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1","18173"
"342","ENSMUSG00000026126",1.04922562488655,0.767528096426271,0.000106025632163463,"Ptpn18","protein tyrosine phosphatase, non-receptor type 18","19253"
"339","ENSMUSG00000025997",1.5485959811696,2.449725960952,1.38864610167838e-10,"Ikzf2","IKAROS family zinc finger 2","22779"
"338","ENSMUSG00000025915",2.72445794182021,6.04809545945699,3.19882285103267e-16,"Sgk3","serum/glucocorticoid regulated kinase 3","170755"
"336","ENSMUSG00000025877",1.24649108875352,1.4840637459207,1.8716060466306e-06,"Hk3","hexokinase 3","212032"
"332","ENSMUSG00000025701",1.44122284280703,1.77241382994623,6.8263358947986e-09,"Alox5","arachidonate 5-lipoxygenase","11689"
"325","ENSMUSG00000025492",1.64510400849694,5.36341716730206,1.04817765144351e-11,"Ifitm3","interferon induced transmembrane protein 3","66141"
"319","ENSMUSG00000025283",1.2590312467184,6.5194057632271,2.48114286510014e-11,"Sat1","spermidine/spermine N1-acetyl transferase 1","20229"
"316","ENSMUSG00000025058",2.01192807810215,0.56853617098105,1.33947600653968e-11,"5430427O19Rik","RIKEN cDNA 5430427O19 gene","71398"
"313","ENSMUSG00000025019",1.56553852257555,2.01372574929788,0.000415687501483186,"Lcor","ligand dependent nuclear receptor corepressor","212391"
"312","ENSMUSG00000025017",1.65222060588224,2.08471177624422,2.88749602523741e-09,"Pik3ap1","phosphoinositide-3-kinase adaptor protein 1","83490"
"307","ENSMUSG00000024965",1.49350311984192,3.60566316056155,8.07567501140461e-16,"Fermt3","fermitin family member 3","108101"
"302","ENSMUSG00000024737",2.67663125779548,3.19120605229864,1.46775602215166e-47,"Slc15a3","solute carrier family 15, member 3","65221"
"301","ENSMUSG00000024696",2.05350364573446,1.76204790242365,1.03910568580928e-18,"Lpxn","leupaxin","107321"
"300","ENSMUSG00000024679",3.1877999003699,3.18649179214106,2.03884729042484e-39,"Ms4a6d","membrane-spanning 4-domains, subfamily A, member 6D","68774"
"299","ENSMUSG00000024677",2.71720918813171,2.3142971082882,2.19865072304256e-19,"Ms4a6b","membrane-spanning 4-domains, subfamily A, member 6B","69774"
"290","ENSMUSG00000024397",1.0645916167987,3.61484608932229,3.09376712737161e-07,"Aif1","allograft inflammatory factor 1","11629"
"289","ENSMUSG00000024338",1.56282151123806,2.79602925158645,7.70776286198608e-11,"Psmb8","proteasome (prosome, macropain) subunit, beta type 8 (large multifunctional peptidase 7)","16913"
"288","ENSMUSG00000024300",1.66192789703594,3.51425182671527,1.16991101662764e-12,"Myo1f","myosin IF","17916"
"287","ENSMUSG00000024298",1.31075503705727,3.91376601092625,0.00657332949551109,"Zfp871","zinc finger protein 871","208292"
"281","ENSMUSG00000024085",1.23583996734468,3.60230177771015,8.34903290041429e-08,"Man2a1","mannosidase 2, alpha 1","17158"
"278","ENSMUSG00000024049",1.31512178103452,1.4344589947661,1.12545619143644e-10,"Myom1","myomesin 1","17929"
"277","ENSMUSG00000023992",1.81383176568866,5.27861928600551,5.0028846823446e-17,"Trem2","triggering receptor expressed on myeloid cells 2","83433"
"274","ENSMUSG00000023845",1.22400605054229,4.86771113911334,0.00528593773305419,"Lnpep","leucyl/cystinyl aminopeptidase","240028"
"270","ENSMUSG00000023367",1.84903327845044,6.05048072669661,2.07063839852884e-24,"Tmem176a","transmembrane protein 176A","66058"
"269","ENSMUSG00000023341",2.14068254001839,2.46920032289854,8.35594274965193e-07,"Mx2","MX dynamin-like GTPase 2","17858"
"264","ENSMUSG00000023067",3.17693659791361,7.24144819396801,8.39223687338029e-16,"Cdkn1a","cyclin-dependent kinase inhibitor 1A (P21)","12575"
"263","ENSMUSG00000023066",1.23901767607817,2.86152773143871,1.05158763362511e-05,"Rttn","rotatin","246102"
"260","ENSMUSG00000022952",2.25057420521465,1.84424095168807,2.83386965580988e-23,"Runx1","runt related transcription factor 1","12394"
"258","ENSMUSG00000022912",1.93762951962046,5.56529020528314,6.86087932106536e-28,"Pros1","protein S (alpha)","19128"
"257","ENSMUSG00000022906",1.61442597881252,3.26771212023029,1.48419349038191e-11,"Parp9","poly (ADP-ribose) polymerase family, member 9","80285"
"256","ENSMUSG00000022901",1.99704996686898,2.74280783778171,9.50800793033276e-22,"Cd86","CD86 antigen","12524"
"254","ENSMUSG00000022899",1.12247960093939,5.65779197015665,1.22341129202356e-12,"Slc15a2","solute carrier family 15 (H+/peptide transporter), member 2","57738"
"253","ENSMUSG00000022893",1.62957465609297,5.30221233881612,9.84875175371722e-14,"Adamts1","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1","11504"
"252","ENSMUSG00000022876",2.11140302742204,2.09581400478729,2.6016121572993e-13,"Samsn1","SAM domain, SH3 domain and nuclear localization signals, 1","67742"
"249","ENSMUSG00000022831",1.2366228938174,3.61354984684621,3.15074138569223e-12,"Hcls1","hematopoietic cell specific Lyn substrate 1","15163"
"247","ENSMUSG00000022708",1.2777990806525,5.84033098158733,4.94890430321718e-06,"Zbtb20","zinc finger and BTB domain containing 20","56490"
"244","ENSMUSG00000022575",1.16568957473152,2.45628833474575,3.98000978650073e-08,"Gsdmd","gasdermin D","69146"
"242","ENSMUSG00000022488",1.50379549050727,4.83120011520159,3.51083496339524e-16,"Nckap1l","NCK associated protein 1 like","105855"
"237","ENSMUSG00000022439",1.28034693938555,4.0017611570419,5.26001540002536e-12,"Parvg","parvin, gamma","64099"
"236","ENSMUSG00000022372",1.64330751164024,3.78621615760339,3.19655062790377e-19,"Sla","src-like adaptor","20491"
"230","ENSMUSG00000022148",2.17311686325003,2.7922545365325,8.41812240632732e-19,"Fyb","FYN binding protein","23880"
"221","ENSMUSG00000022014",2.42381396069827,1.2226930632611,1.74482571830023e-17,"Epsti1","epithelial stromal interaction 1 (breast)","108670"
"219","ENSMUSG00000021948",1.34112167472977,5.22736473666308,7.32520617694161e-14,"Prkcd","protein kinase C, delta","18753"
"216","ENSMUSG00000021886",3.70022244636176,0.935321694297307,7.99392491099413e-27,"Gpr65","G-protein coupled receptor 65","14744"
"215","ENSMUSG00000021876",1.45133026061749,4.76250189288084,7.25449324884533e-18,"Rnase4","ribonuclease, RNase A family 4","58809"
"214","ENSMUSG00000021822",1.74049929394204,2.81485283315898,1.21153381617175e-08,"Plau","plasminogen activator, urokinase","18792"
"210","ENSMUSG00000021709",1.38179881686612,7.77927029439952,1.84394621233342e-10,"Erbin","Erbb2 interacting protein","59079"
"206","ENSMUSG00000021665",1.4557785895293,7.72568052364297,6.50630879789282e-19,"Hexb","hexosaminidase B","15212"
"205","ENSMUSG00000021624",2.11948009894289,2.75459376456505,4.56461887118216e-08,"Cd180","CD180 antigen","17079"
"203","ENSMUSG00000021556",1.1698464026014,4.48190801516212,5.26114707064311e-10,"Golm1","golgi membrane protein 1","105348"
"202","ENSMUSG00000021457",1.23240215096841,2.74407254158714,6.41854058631322e-10,"Syk","spleen tyrosine kinase","20963"
"201","ENSMUSG00000021423",1.42428379949324,4.98979275398122,1.41117024426954e-07,"Ly86","lymphocyte antigen 86","17084"
"198","ENSMUSG00000021250",1.27137901795444,5.56884895614579,1.80190827287809e-05,"Fos","FBJ osteosarcoma oncogene","14281"
"192","ENSMUSG00000021025",1.27167513103383,5.60259945993833,2.22279314682875e-07,"Nfkbia","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha","18035"
"189","ENSMUSG00000020914",1.8212602944201,1.69733379614887,0.00624752092299511,"Top2a","topoisomerase (DNA) II alpha","21973"
"186","ENSMUSG00000020865",1.62732941254098,2.35588007577692,2.3329667424401e-13,"Abcc3","ATP-binding cassette, sub-family C (CFTR/MRP), member 3","76408"
"185","ENSMUSG00000020709",1.89608396943306,2.77558297343318,1.07219011573244e-08,"Adap2","ArfGAP with dual PH domains 2","216991"
"184","ENSMUSG00000020689",-1.03615361715049,2.66852154766067,6.35916304579483e-05,"Itgb3","integrin beta 3","16416"
"181","ENSMUSG00000020611",1.01422052908335,7.07603169137434,5.57544175246006e-13,"Gna13","guanine nucleotide binding protein, alpha 13","14674"
"180","ENSMUSG00000020573",1.48533489250229,2.9927886057435,6.89559774671068e-10,"Pik3cg","phosphoinositide-3-kinase, catalytic, gamma polypeptide","30955"
"177","ENSMUSG00000020437",1.88738803222771,0.861796782765604,3.53160362001441e-13,"Myo1g","myosin IG","246177"
"175","ENSMUSG00000020423",1.12684904952055,4.40348900611813,0.00105810963307721,"Btg2","B cell translocation gene 2, anti-proliferative","12227"
"173","ENSMUSG00000020399",2.2330309005138,3.67130797052695,1.95863012555573e-23,"Havcr2","hepatitis A virus cellular receptor 2","171285"
"161","ENSMUSG00000020143",1.61800710604942,3.95231685759225,3.25757655307352e-17,"Dock2","dedicator of cyto-kinesis 2","94176"
"160","ENSMUSG00000020120",1.95798041687407,5.03451803462884,9.32254114777714e-25,"Plek","pleckstrin","56193"
"157","ENSMUSG00000020097",1.13132347574183,6.03842205436685,5.11466284407113e-16,"Sgpl1","sphingosine phosphate lyase 1","20397"
"152","ENSMUSG00000020009",1.14053946956572,5.22069330358307,1.43882231559141e-10,"Ifngr1","interferon gamma receptor 1","15979"
"150","ENSMUSG00000019970",2.72464241670873,8.48605372239099,6.79123128935308e-17,"Sgk1","serum/glucocorticoid regulated kinase 1","20393"
"148","ENSMUSG00000019850",1.29589948566671,2.88105816810969,5.88628196897183e-06,"Tnfaip3","tumor necrosis factor, alpha-induced protein 3","21929"
"142","ENSMUSG00000019122",2.24509558050722,2.46344589721923,1.44143798938217e-11,"Ccl9","chemokine (C-C motif) ligand 9","20308"
"141","ENSMUSG00000018927",3.00486281088956,2.99049392979066,8.75303365667441e-21,"Ccl6","chemokine (C-C motif) ligand 6","20305"
"140","ENSMUSG00000018920",1.38616105646566,3.27478651630956,6.57343626351709e-12,"Cxcl16","chemokine (C-X-C motif) ligand 16","66102"
"138","ENSMUSG00000018774",2.44861864814954,4.55899815003884,3.81873491404889e-43,"Cd68","CD68 antigen","12514"
"137","ENSMUSG00000018654",1.61757725127273,3.2384178776891,6.16148127628874e-17,"Ikzf1","IKAROS family zinc finger 1","22778"
"133","ENSMUSG00000018008",1.2332837854269,4.48968238435175,2.87976261968926e-10,"Cyth4","cytohesin 4","72318"
"129","ENSMUSG00000017697",2.28509595574216,2.04766536156934,7.45160659412589e-19,"Ada","adenosine deaminase","11486"
"125","ENSMUSG00000016494",1.55071289662148,6.21002561690617,1.18170602402315e-24,"Cd34","CD34 antigen","12490"
"122","ENSMUSG00000016239",1.42312342699321,2.69736915322674,9.88767394481691e-06,"Lonrf3","LON peptidase N-terminal domain and ring finger 3","74365"
"121","ENSMUSG00000015950",1.66429664080841,4.55499738448947,4.08167289180721e-21,"Ncf1","neutrophil cytosolic factor 1","17969"
"120","ENSMUSG00000015947",1.8109186328145,3.79201247911499,6.21718879245369e-14,"Fcgr1","Fc receptor, IgG, high affinity I","14129"
"119","ENSMUSG00000015882",1.05371468214401,4.2702569260691,0.000101705748812582,"Lcorl","ligand dependent nuclear receptor corepressor-like","209707"
"118","ENSMUSG00000015852",1.68940162983018,5.0368713386233,3.77220448906095e-11,"Fcrls","Fc receptor-like S, scavenger receptor","80891"
"117","ENSMUSG00000015568",1.92600032724153,4.01476664451609,1.52263339435644e-09,"Lpl","lipoprotein lipase","16956"
"115","ENSMUSG00000015355",2.26216336486358,2.04157850876598,2.0690872732595e-21,"Cd48","CD48 antigen","12506"
"114","ENSMUSG00000015340",4.05148541710276,3.97490650768388,6.27224354919563e-35,"Cybb","cytochrome b-245, beta polypeptide","13058"
"113","ENSMUSG00000015243",2.8670174658013,6.38697609862731,2.6768526195267e-23,"Abca1","ATP-binding cassette, sub-family A (ABC1), member 1","11303"
"112","ENSMUSG00000014444",1.1345358565569,2.86571504443534,3.78245507272653e-07,"Piezo1","piezo-type mechanosensitive ion channel component 1","234839"
"111","ENSMUSG00000014361",1.85776992738164,5.10778739281613,1.32790005859312e-20,"Mertk","c-mer proto-oncogene tyrosine kinase","17289"
"104","ENSMUSG00000010461",1.7883627859705,1.69078297221235,9.63723166226191e-11,"Eya4","EYA transcriptional coactivator and phosphatase 4","14051"
"100","ENSMUSG00000009772",1.34421362267247,1.62029786583753,1.035846104522e-07,"Nuak2","NUAK family, SNF1-like kinase, 2","74137"
"98","ENSMUSG00000009585",1.26425888540853,2.18059421645731,1.87995353902391e-09,"Apobec3","apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3","80287"
"93","ENSMUSG00000008496",1.13941174322833,2.20945482390322,0.000217588860180481,"Pou2f2","POU domain, class 2, transcription factor 2","18987"
"92","ENSMUSG00000008307",1.90699123060142,0.542000245674083,0.000194584559979238,"1700109H08Rik","RIKEN cDNA 1700109H08 gene","77036"
"88","ENSMUSG00000007613",1.63365384269211,5.85666386773895,1.36772964947101e-18,"Tgfbr1","transforming growth factor, beta receptor I","21812"
"81","ENSMUSG00000006519",1.78586837065759,4.21468793027736,6.14639389724439e-23,"Cyba","cytochrome b-245, alpha polypeptide","13057"
"78","ENSMUSG00000006344",1.64202481475616,3.50572957128842,2.36650640348075e-18,"Ggt5","gamma-glutamyltransferase 5","23887"
"69","ENSMUSG00000005373",1.19497384775238,1.75693224541129,1.25714151734459e-06,"Mlxipl","MLX interacting protein-like","58805"
"67","ENSMUSG00000005142",1.59466760427041,6.67670662933738,1.15421259954066e-32,"Man2b1","mannosidase 2, alpha B1","17159"
"66","ENSMUSG00000005107",1.15487745482183,0.806414208283408,2.81166862980137e-05,"Slc2a9","solute carrier family 2 (facilitated glucose transporter), member 9","117591"
"65","ENSMUSG00000005087",2.29363926439683,5.2945512608775,2.63676370346786e-27,"Cd44","CD44 antigen","12505"
"64","ENSMUSG00000004952",1.2125840850106,3.82209865357639,8.30016338679281e-09,"Rasa4","RAS p21 protein activator 4","54153"
"61","ENSMUSG00000004730",1.55750612388964,4.07849847485186,1.89605206711865e-19,"Adgre1","adhesion G protein-coupled receptor E1","13733"
"60","ENSMUSG00000004707",3.78319088166782,1.8971223304506,1.7442570925755e-43,"Ly9","lymphocyte antigen 9","17085"
"59","ENSMUSG00000004626",1.14738032565157,3.664542002502,5.23294995445024e-06,"Stxbp2","syntaxin binding protein 2","20911"
"58","ENSMUSG00000004609",1.94724059619587,3.74669023148476,2.86824445751082e-14,"Cd33","CD33 antigen","12489"
"57","ENSMUSG00000004552",4.654551081491,4.12316918370347,3.7924997309724e-26,"Ctse","cathepsin E","13034"
"55","ENSMUSG00000004266",1.67306410638243,3.43111209119201,6.18157690264204e-17,"Ptpn6","protein tyrosine phosphatase, non-receptor type 6","15170"
"53","ENSMUSG00000003882",1.32933812756602,1.2569384054004,1.09700001408036e-05,"Il7r","interleukin 7 receptor","16197"
"50","ENSMUSG00000003545",1.13780933033786,2.51672586839442,0.0332118848911306,"Fosb","FBJ osteosarcoma oncogene B","14282"
"47","ENSMUSG00000003418",1.4327186969125,2.98894112268279,2.56128071085772e-08,"St8sia6","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6","241230"
"45","ENSMUSG00000003283",1.3546883066576,2.85113142543251,1.52362316427092e-11,"Hck","hemopoietic cell kinase","15162"
"42","ENSMUSG00000002897",1.10998993901727,4.78157121725533,5.95115160044858e-12,"Il17ra","interleukin 17 receptor A","16172"
"40","ENSMUSG00000002699",1.33835298062927,2.75282887259134,4.86936867581518e-12,"Lcp2","lymphocyte cytosolic protein 2","16822"
"39","ENSMUSG00000002668",1.40834301937292,0.631683578672726,8.0053725531723e-06,"Dennd1c","DENN/MADD domain containing 1C","70785"
"35","ENSMUSG00000002325",1.61467399585745,4.464619890999,2.15669996736638e-12,"Irf9","interferon regulatory factor 9","16391"
"31","ENSMUSG00000002111",1.53857185134552,3.68465180950037,7.17305322910617e-20,"Spi1","spleen focus forming virus (SFFV) proviral integration oncogene","20375"
"29","ENSMUSG00000002083",1.16492042430766,2.38297747436867,4.44019126834423e-05,"Bbc3","BCL2 binding component 3","170770"
"26","ENSMUSG00000001768",1.69157256106833,6.48149794717453,2.92991922942723e-19,"Rin2","Ras and Rab interactor 2","74030"
"21","ENSMUSG00000001123",1.24719871641308,4.74895758814699,8.44459449058792e-13,"Lgals9","lectin, galactose binding, soluble 9","16859"
"18","ENSMUSG00000000982",3.31104547384552,0.973232146338432,9.68988875639664e-09,"Ccl3","chemokine (C-C motif) ligand 3","20302"
"17","ENSMUSG00000000958",1.65510338815018,1.94454957934312,7.1417092607217e-15,"Slc7a7","solute carrier family 7 (cationic amino acid transporter, y+ system), member 7","20540"
"13","ENSMUSG00000000732",1.78783054664333,3.92954748390458,5.78073628944202e-15,"Icosl","icos ligand","50723"
"10","ENSMUSG00000000628",1.3427375558695,2.7789466013527,6.13231894245732e-09,"Hk2","hexokinase 2","15277"
"7","ENSMUSG00000000290",2.12649258477775,4.61033979841293,6.63260607262625e-34,"Itgb2","integrin beta 2","16414"
"6","ENSMUSG00000000275",1.00321096873614,3.92329984148847,1.47350390853569e-06,"Trim25","tripartite motif-containing 25","217069"
"2","ENSMUSG00000000078",1.29080215649362,5.57988202716849,9.35574468473716e-14,"Klf6","Kruppel-like factor 6","23849"
