"","mouse_tg_1_182.counts","mouse_tg_1_183.counts","mouse_tg_1_184.counts","mouse_tg_1_185.counts","mouse_tg_1_212.counts","avg","Symbol","Name"
"ENSMUSG00000026203",160.775495521412,162.5821656079,169.554678326411,170.728292274552,158.773993074652,822.414624804927,"Dnajb2","DnaJ heat shock protein family (Hsp40) member B2"
"ENSMUSG00000026204",228.036718830107,226.979013599293,227.624591424707,222.547051139894,258.573777937306,1163.76115293131,"Ptprn","protein tyrosine phosphatase, receptor type, N"
"ENSMUSG00000026207",29.933687273942,33.5132694200223,29.23220489527,29.6785240699671,35.3420719878737,157.699757647075,"Speg","SPEG complex locus"
"ENSMUSG00000026208",1.75888913252761,2.50737964638853,2.8009265149314,2.76403940068367,2.65330870779833,12.4845434023295,"Des","desmin"
"ENSMUSG00000026209",44.1676604390265,39.2924737269422,45.9194149771853,41.1813951111961,43.337375560706,213.898319815056,"Dnpep","aspartyl aminopeptidase"
"ENSMUSG00000026211",12.6705161583933,13.0872986421255,15.1881226513886,13.2897247952063,14.1863572243617,68.4220194714755,"Obsl1","obscurin-like 1"
"ENSMUSG00000026213",19.7386447094765,19.7532591654511,21.3422710503928,18.9574015461031,19.6344844377076,99.4260609091311,"Stk11ip","serine/threonine kinase 11 interacting protein"
"ENSMUSG00000026219",164.195557723549,167.535769299546,161.27024778929,147.666711012282,160.436733198206,801.105019022873,"Trip12","thyroid hormone receptor interactor 12"
"ENSMUSG00000026220",4.39722283131901,4.37262548089707,4.49726229158,3.71330545748412,3.96227433697884,20.942690398259,"Slc16a14","solute carrier family 16 (monocarboxylic acid transporters), member 14"
"ENSMUSG00000026222",2.99662592949148,4.31146987976564,4.18166493778491,3.76914463729591,3.75000964035497,19.0089150246929,"Sp100","nuclear antigen Sp100"
"ENSMUSG00000026223",383.568118974909,401.63941043065,394.338893566962,383.978119975783,416.321824978276,1979.84636792658,"Itm2c","integral membrane protein 2C"
"ENSMUSG00000026224",1.49831296474574,0.764445014142844,1.57798676897544,1.11678359623583,1.45047542692975,6.4080037710296,"4933407L21Rik","RIKEN cDNA 4933407L21 gene"
"ENSMUSG00000026227",7.98014513831969,9.17334016971413,6.78534310659439,6.78446034713264,6.82784774140103,37.5511365031619,"2810459M11Rik","RIKEN cDNA 2810459M11 gene"
"ENSMUSG00000026229",135.239031078789,128.579651378826,139.888527069673,136.052161611429,143.243292771672,683.00266391039,"Psmd1","proteasome (prosome, macropain) 26S subunit, non-ATPase, 1"
"ENSMUSG00000026234",259.371003005876,265.690509115487,271.887120294468,266.185370162809,282.984218049051,1346.11822062769,"Ncl","nucleolin"
"ENSMUSG00000026235",37.2623919928071,36.3875826731994,30.8890910026942,31.4932974138503,32.9010279766993,168.93339105925,"Epha4","Eph receptor A4"
"ENSMUSG00000026238",82.6677892287975,84.2112627579757,97.914079014926,92.5255209481381,90.6370254583909,447.955677408228,"Ptma","prothymosin alpha"
"ENSMUSG00000026239",60.486242946366,62.2258241512275,63.9084641435053,64.6059310422425,52.0402281222846,303.266690405626,"Pde6d","phosphodiesterase 6D, cGMP-specific, rod, delta"
"ENSMUSG00000026240",17.8820395140307,18.5301471428225,18.3046465201151,19.4041149845975,17.511837471469,91.6327856330347,"Cops7b","COP9 signalosome subunit 7B"
"ENSMUSG00000026241",8.01271715929243,9.20391797027985,8.52112855246737,8.40379656167458,9.12738195482625,43.2689421985405,"Nppc","natriuretic peptide type C"
"ENSMUSG00000026245",66.4469227843762,61.216756732559,58.9378058212326,60.725108045323,62.441198256854,309.767791640345,"Farsb","phenylalanyl-tRNA synthetase, beta subunit"
"ENSMUSG00000026247",39.4121453770075,38.2528285077079,36.5303937017814,41.0138775717607,45.035493133697,200.244738291954,"Ecel1","endothelin converting enzyme-like 1"
"ENSMUSG00000026248",20.8460934225494,21.7713940027882,21.3817207196172,21.9727172559399,23.207606830876,109.179532231771,"Mrpl44","mitochondrial ribosomal protein L44"
"ENSMUSG00000026249",288.816109965227,297.950088712315,299.659687428436,295.612617923623,281.356855374935,1463.39535940454,"Serpine2","serine (or cysteine) peptidase inhibitor, clade E, member 2"
"ENSMUSG00000026254",54.9164273600286,53.4499953888677,53.0203554375747,55.2249488338616,53.2076839537158,269.819410974048,"Eif4e2","eukaryotic translation initiation factor 4E member 2"
"ENSMUSG00000026255",66.6097828892399,63.7852919800789,77.9919960566111,73.2610039130701,51.4388114818503,333.08688632085,"Efhd1","EF hand domain containing 1"
"ENSMUSG00000026259",51.4963651578916,56.5383532460048,48.0891467845265,49.4176741334353,54.8704240772694,260.411963399128,"Ngef","neuronal guanine nucleotide exchange factor"
"ENSMUSG00000026260",194.976117542782,191.141831336277,196.26210439132,198.145329562141,200.554760860116,981.080143692637,"Ndufa10","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 10"
"ENSMUSG00000026269",50.6820646335732,52.777283776422,53.454301799043,53.6335322092255,37.4293415046751,247.976523922939,"Rnpepl1","arginyl aminopeptidase (aminopeptidase B)-like 1"
"ENSMUSG00000026270",25.8296126313776,28.6208213295081,26.6285267264605,28.7013384232607,23.3491166286253,133.129415739232,"Capn10","calpain 10"
"ENSMUSG00000026271",0.716584461400136,0.886756216405699,0.749543715263333,0.670070157741495,0.707548988746221,3.73050353955688,"Gpr35","G protein-coupled receptor 35"
"ENSMUSG00000026273",12.8659482842297,11.9864978217598,13.1761895209449,12.8150917668061,11.9929553592484,62.836682752989,"Mterf4","mitochondrial transcription termination factor 4"
"ENSMUSG00000026274",3.51777826505521,3.21066905939995,3.51102056097035,2.84779817040135,2.79481850554757,15.8820845613744,"Pask","PAS domain containing serine/threonine kinase"
"ENSMUSG00000026275",78.7917187330422,74.8544557848673,77.676398702816,76.0250433137538,80.8728494136931,388.220465948172,"Ppp1r7","protein phosphatase 1, regulatory (inhibitor) subunit 7"
"ENSMUSG00000026276",0.846872545291069,1.03964521923427,0.552295369141404,0.921346466894556,0.99056858424471,4.35072818480601,"Sept2","septin 2"
"ENSMUSG00000026277",129.962363681206,125.583026923386,129.513264063659,126.419903093895,142.35885653574,653.837414297887,"Stk25","serine/threonine kinase 25 (yeast)"
"ENSMUSG00000026278",13.6151047666026,14.8302332743712,14.2018809207789,14.9649001895601,13.3372984378663,70.949417589179,"Bok","BCL2-related ovarian killer"
"ENSMUSG00000026279",14.29911720703,13.5459656506112,15.0303239744911,14.1273124923832,15.1061709097318,72.1088902342472,"Thap4","THAP domain containing 4"
"ENSMUSG00000026280",70.876717636668,67.7909838541874,68.484625773534,71.8371048278695,66.3680951443955,345.357527236654,"Atg4b","autophagy related 4B, cysteine peptidase"
"ENSMUSG00000026281",23.4518551003681,24.0647290452167,25.2083386343826,23.7316514200113,21.6863765050717,118.14295070505,"Dtymk","deoxythymidylate kinase"
"ENSMUSG00000026283",10.4556187322474,11.0385860042227,10.4936120136867,10.8328008834875,12.8066366963066,55.6272543299509,"Ing5","inhibitor of growth family, member 5"
"ENSMUSG00000026288",9.9344663966837,11.222052807617,13.6101358824132,13.373483564924,13.4434307861782,61.583569437816,"Inpp5d","inositol polyphosphate-5-phosphatase D"
"ENSMUSG00000026289",44.9819609633449,48.3435026943935,46.6689586924486,48.2450513573876,43.0189785157702,231.258452223345,"Atg16l1","autophagy related 16-like 1 (S. cerevisiae)"
"ENSMUSG00000026295",0.651440419454669,0.825600615274272,0.788993384487719,0.865507287082764,0.707548988746221,3.83909069504565,"Spp2","secreted phosphoprotein 2"
"ENSMUSG00000026301",1.14002073404567,0.917334016971413,0.828443053712105,0.558391798117913,0.813681337058154,4.25787093990526,"Iqca","IQ motif containing with AAA domain"
"ENSMUSG00000026303",3.09434199240968,3.60818046675423,3.51102056097035,4.96968700324942,3.39623514598186,18.5794651693655,"Mlph","melanophilin"
"ENSMUSG00000026305",43.3207878937355,39.6594073337308,41.185454670259,39.2549434076893,46.5921009089387,210.012694214353,"Lrrfip1","leucine rich repeat (in FLII) interacting protein 1"
"ENSMUSG00000026307",25.536464442623,25.0432186633196,26.7074260649093,26.9982434390011,24.905724403867,129.19107701372,"Scly","selenocysteine lyase"
"ENSMUSG00000026308",0.228004146809134,0.48924480905142,1.02569139983404,0.335035078870748,0.530661741559666,2.608637176125,"Klhl30","kelch-like 30"
"ENSMUSG00000026309",40.5847381320259,40.913097156925,40.8304076472395,39.3387021774069,38.5260424372317,200.192987550829,"Ilkap","integrin-linked kinase-associated serine/threonine phosphatase 2C"
"ENSMUSG00000026311",46.4802739280906,47.4261686774221,43.749683169844,46.1231625245396,42.4529393247733,226.23222762467,"Asb1","ankyrin repeat and SOCS box-containing 1"
"ENSMUSG00000026312",21.0415255483858,16.7260569094454,17.0817067741591,15.774568296831,17.7948570669675,88.4187145957889,"Cdh7","cadherin 7, type 2"
"ENSMUSG00000026313",39.0864251672801,38.5891843139308,37.1221387401472,38.8919887389126,40.5779345045958,194.267671464867,"Hdac4","histone deacetylase 4"
"ENSMUSG00000026315",0.358292230700068,0.428089207919993,0.710094046038947,0.614230977929704,0.778303887620843,2.88901035020955,"Serpinb8","serine (or cysteine) peptidase inhibitor, clade B, member 8"
"ENSMUSG00000026317",41.9201909919079,42.9006541936964,43.749683169844,47.4912224299285,42.9482236168956,219.009974402272,"Cln8","ceroid-lipofuscinosis, neuronal 8"
"ENSMUSG00000026319",60.0302346527477,64.1216477863018,60.5946919286569,58.0727470042629,51.4741889312876,294.293510303257,"2310035C23Rik","RIKEN cDNA 2310035C23 gene"
"ENSMUSG00000026321",3.38749018116428,3.21066905939995,3.74771857631667,4.4392147950374,5.23586251672204,20.0209551286403,"Tnfrsf11a","tumor necrosis factor receptor superfamily, member 11a, NFKB activator"
"ENSMUSG00000026322",2.70347774073688,1.80409023337711,2.72202717648263,2.34524555209523,2.19340186511329,11.7682425678051,"Htr4","5 hydroxytryptamine (serotonin) receptor 4"
"ENSMUSG00000026333",6.12353994287389,5.84035990805133,5.9174503836579,6.30982731873241,6.79247029196372,30.9836478452792,"Gin1","gypsy retrotransposon integrase 1"
"ENSMUSG00000026335",135.597323309489,151.696468606506,143.241748953745,130.970796248556,158.13719898478,719.643536103078,"Pam","peptidylglycine alpha-amidating monooxygenase"
"ENSMUSG00000026339",34.4286261681792,36.326427072068,34.0450645406451,34.6761306631224,32.865650527262,172.341898971277,"Ccdc93","coiled-coil domain containing 93"
"ENSMUSG00000026341",102.732154148001,103.383543712678,103.239784360218,95.0382840396687,103.196020008636,507.589786269203,"Actr3","ARP3 actin-related protein 3"
"ENSMUSG00000026342",18.2729037657035,21.0986823903425,18.3835458585639,17.2543065618435,16.6274012355362,91.6368398119895,"Slc35f5","solute carrier family 35, member F5"
"ENSMUSG00000026344",22.7026986179952,21.3738825954339,24.5771439267925,19.3203562148798,20.3420334264539,108.316114781555,"Lypd1","Ly6/Plaur domain containing 1"
"ENSMUSG00000026347",30.552555672424,32.7794022064452,34.8340579251328,28.6734188333548,28.5142242464727,155.353658883829,"Tmem163","transmembrane protein 163"
"ENSMUSG00000026349",56.089020115047,62.7456467608447,55.1111879064672,53.0472208212017,51.5449438301622,278.538019433723,"Ccnt2","cyclin T2"
"ENSMUSG00000026353",96.7389022890183,92.4978467112842,94.3241591155069,95.9317109166574,92.8658047729415,472.358423805408,"Ubxn4","UBX domain protein 4"
"ENSMUSG00000026354",1.53088498571847,1.80409023337711,1.6963357766486,1.20054236595351,2.29953421342522,8.53138757512291,"Lct","lactase"
"ENSMUSG00000026355",5.89553579606475,7.06347193067988,8.75782656781369,5.7793551105204,8.52596531439196,36.0221547194707,"Mcm6","minichromosome maintenance complex component 6"
"ENSMUSG00000026356",59.7370864639931,61.7365793421761,62.4882760514274,60.3900729664522,56.9930710435081,301.345085867557,"Dars","aspartyl-tRNA synthetase"
"ENSMUSG00000026360",50.9426408013551,51.493016152662,50.2588785918677,49.3059957738117,44.8232284370731,246.82375975677,"Rgs2","regulator of G-protein signaling 2"
"ENSMUSG00000026361",31.3017121547968,33.0851802121023,31.5597353795088,30.1810766882732,29.8231898756532,155.950894310334,"Cdc73","cell division cycle 73, Paf1/RNA polymerase II complex component"
"ENSMUSG00000026365",18.8917721641854,37.9164727014851,31.7569837256307,27.1936805683423,33.7147093137574,149.473618473401,"Cfh","complement component factor h"
"ENSMUSG00000026374",97.7160629182003,97.6043394057584,91.9966286312681,98.6399111375293,93.2195792673146,479.176521360071,"Tsn","translin"
"ENSMUSG00000026377",20.9763815064403,21.3433047948682,21.5000697272904,21.3864058679161,19.9882589320807,105.194420828596,"Nifk","nucleolar protein interacting with the FHA domain of MKI67"
"ENSMUSG00000026380",1.00973265015474,0.795022814708558,0.749543715263333,0.809668107270973,1.591985224679,4.9559525120766,"Tfcp2l1","transcription factor CP2-like 1"
"ENSMUSG00000026383",7.52413684470142,8.77582876235985,6.98259145271632,6.44942526826189,9.5872887975113,39.3192711255508,"Epb41l5","erythrocyte membrane protein band 4.1 like 5"
"ENSMUSG00000026384",67.814947665231,64.3968479913932,64.4607595126467,59.9991987077697,58.9742082119975,315.645962089038,"Ptpn4","protein tyrosine phosphatase, non-receptor type 4"
"ENSMUSG00000026385",224.649228648943,216.490828005254,224.271369540634,235.780936755289,197.370790410758,1098.56315336088,"Dbi","diazepam binding inhibitor"
"ENSMUSG00000026387",0.390864251672801,0.703289413011417,0.59174503836579,0.418793848588434,0.318397044935799,2.42308959657424,"Sctr","secretin receptor"
"ENSMUSG00000026388",1.33545285988207,1.5594678288514,1.57798676897544,1.61933621454195,1.34434307861782,7.43658675086868,"3110009E18Rik","RIKEN cDNA 3110009E18 gene"
"ENSMUSG00000026389",5.27666739758282,7.12462753181131,6.94314178349193,6.97989747647391,7.53539673014725,33.8597309195072,"Steap3","STEAP family member 3"
"ENSMUSG00000026393",64.1343092953121,70.2677857000103,70.0231628732851,73.0934863736348,68.7383842566954,346.257128498938,"Nek7","NIMA (never in mitosis gene a)-related expressed kinase 7"
"ENSMUSG00000026395",3.90864251672801,4.40320328146278,5.20735633761895,4.74633028400226,5.30661741559666,23.5721498354087,"Ptprc","protein tyrosine phosphatase, receptor type, C"
"ENSMUSG00000026398",1.43316892280027,1.31484542432569,1.45963776130228,0.865507287082764,1.37972052805513,6.45287992356614,"Nr5a2","nuclear receptor subfamily 5, group A, member 2"
"ENSMUSG00000026399",11.7584995711568,10.5493411951713,9.46792061385263,12.7592525869943,10.7547446289426,55.2897585961175,"Cd55","CD55 molecule, decay accelerating factor for complement"
"ENSMUSG00000026404",7.26356067691956,9.11218456858271,8.00828285255035,8.01292230299205,8.20756826945616,40.6045186705008,"Ddx59","DEAD (Asp-Glu-Ala-Asp) box polypeptide 59"
"ENSMUSG00000026409",22.1815462824315,22.5969946180625,18.9752908969296,18.7061252369501,21.0495824152001,103.509539449574,"Pfkfb2","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"
"ENSMUSG00000026411",62.8640004773755,64.9166706010104,63.1194707590176,61.4230977929704,69.2336685488177,321.556908179192,"Tmem9","transmembrane protein 9"
"ENSMUSG00000026414",3.25720209727334,3.51644706505708,3.11652386872649,1.42389908520068,2.58255380892371,13.8966259251813,"Tnnt2","troponin T2, cardiac"
"ENSMUSG00000026418",2.37775753100954,1.92640143563997,2.84037618415579,2.14980842275396,1.76887247186555,11.0632160454248,"Tnni1","troponin I, skeletal, slow 1"
"ENSMUSG00000026421",437.311953579919,455.884428634227,478.287789676455,512.01735928422,513.786698178068,2397.28822935289,"Csrp1","cysteine and glycine-rich protein 1"
"ENSMUSG00000026424",391.906556343929,374.944990536782,388.697590867875,402.879682342074,369.128307428903,1927.55712751956,"Gpr37l1","G protein-coupled receptor 37-like 1"
"ENSMUSG00000026425",82.114064872261,80.6336600917872,77.7947477104891,78.1748517365078,80.9082268631304,399.625551274176,"Srgap2","SLIT-ROBO Rho GTPase activating protein 2"
"ENSMUSG00000026426",159.049178409857,156.955850303809,157.561978882198,163.162083410054,166.981561344108,803.710652350026,"Arl8a","ADP-ribosylation factor-like 8A"
"ENSMUSG00000026427",24.4941597714955,26.0522860819881,25.6422849958509,27.026163028907,23.773646021873,126.988539900115,"Eif2d","eukaryotic translation initiation factor 2D"
"ENSMUSG00000026429",1.53088498571847,1.03964521923427,1.45963776130228,1.59141662463605,1.69811757299093,7.319702163882,"Ube2t","ubiquitin-conjugating enzyme E2T"
"ENSMUSG00000026430",52.2455216402644,52.9607505798163,48.8781401690142,50.1715030608944,52.5355124144069,256.791427864396,"Rassf5","Ras association (RalGDS/AF-6) domain family member 5"
"ENSMUSG00000026433",8.8595897045835,8.92871776518842,10.217464329116,8.73883164054533,6.86322519083834,43.6078286302716,"Rab29","RAB29, member RAS oncogene family"
"ENSMUSG00000026434",70.3229932801315,76.4445014142844,61.5809336592665,70.2177686133275,73.4789624812951,352.045159448305,"Nucks1","nuclear casein kinase and cyclin-dependent kinase substrate 1"
"ENSMUSG00000026435",17.5888913252761,21.0069489886454,18.6596935431346,18.2873313883616,11.3561612693768,86.8990265147945,"Slc45a3","solute carrier family 45, member 3"
"ENSMUSG00000026436",19.673500667531,20.0590371711082,17.476203466403,18.2035726186439,18.7500482017749,94.162362125461,"Elk4","ELK4, member of ETS oncogene family"
"ENSMUSG00000026437",81.0391881801608,82.2237057212043,88.8801047625416,91.7158528408671,68.7737617061327,412.632613210907,"Cdk18","cyclin-dependent kinase 18"
"ENSMUSG00000026439",51.4637931369188,52.349194568502,50.495576607214,52.4609094331779,51.0496595380398,257.819133283853,"Rbbp5","retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit"
"ENSMUSG00000026442",441.350884180538,423.869471441924,443.138134397528,422.814269534883,410.130771326747,2141.30353088162,"Nfasc","neurofascin"
"ENSMUSG00000026443",52.050089514428,51.8599497594506,49.6276838842776,46.8490718620929,57.665242582817,258.052037603066,"Lrrn2","leucine rich repeat protein 2, neuronal"
"ENSMUSG00000026447",53.646118542092,57.8837764708962,50.2983282610921,49.6410308526824,41.2147285944674,252.68398272123,"Pik3c2b","phosphoinositide-3-kinase, class 2, beta polypeptide"
"ENSMUSG00000026452",616.78378913968,580.978210748562,620.543296899591,576.70704909618,678.645612555938,3073.65795843995,"Syt2","synaptotagmin II"
"ENSMUSG00000026455",35.2429266924976,34.2777144341651,35.6625009788449,33.7827037861337,37.9600032462348,176.925849137876,"Klhl12","kelch-like 12"
"ENSMUSG00000026456",27.6536458058507,25.0126408627539,26.1156810265435,30.7115488964852,25.9670478869863,135.46056447862,"Cyb5r1","cytochrome b5 reductase 1"
"ENSMUSG00000026457",108.692833986011,112.893239688615,106.750804921188,120.47303044394,99.4813878177187,548.291296857474,"Adipor1","adiponectin receptor 1"
"ENSMUSG00000026458",70.6487134898588,75.5883229984445,80.2406272024011,70.078170663798,85.5072952899808,382.063129644483,"Ppfia4","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4"
"ENSMUSG00000026463",64.4926015260122,60.9721343280333,70.0231628732851,53.9685672880963,63.7501638860345,313.206629901461,"Atp2b4","ATPase, Ca++ transporting, plasma membrane 4"
"ENSMUSG00000026466",32.8325971405153,37.2743388896051,36.2542460172107,32.6659201898979,34.8821651451887,173.909267382418,"Tor1aip1","torsin A interacting protein 1"
"ENSMUSG00000026468",6.80755238330129,6.78827172558846,6.66699409892123,7.31493255534465,7.53539673014725,35.1131474933029,"Lhx4","LIM homeobox protein 4"
"ENSMUSG00000026469",101.88528160271,99.2861184368726,103.634281052462,91.6320940711495,97.924780042477,494.362555205671,"Xpr1","xenotropic and polytropic retrovirus receptor 1"
"ENSMUSG00000026470",61.7239797433299,64.1828033874332,64.8947058741149,64.0475392441246,56.1086348075753,310.957663056578,"Stx6","syntaxin 6"
"ENSMUSG00000026471",7.71956897053783,8.53120635783414,9.31012193695509,6.70070157741495,9.48115644919936,41.7427552919414,"Mr1","major histocompatibility complex, class I-related"
"ENSMUSG00000026473",1056.2454961038,1069.42799698527,1073.93834529546,1247.30767904589,1331.00578017995,5777.92529761037,"Glul","glutamate-ammonia ligase (glutamine synthetase)"
"ENSMUSG00000026475",4.23436272645535,5.28995949786848,4.97065832227263,5.27680249221427,5.23586251672204,25.0076455555328,"Rgs16","regulator of G-protein signaling 16"
"ENSMUSG00000026478",45.8614055296087,50.2699041300334,50.9295229686823,57.6539531556745,45.0001156842597,249.714901468259,"Lamc1","laminin, gamma 1"
"ENSMUSG00000026479",0.586296377509202,1.7735124328114,1.53853709975105,0.921346466894556,1.37972052805513,6.19941290502134,"Lamc2","laminin, gamma 2"
"ENSMUSG00000026480",5.43952750244648,4.15858087693707,5.83855104520912,6.30982731873241,5.20048506728472,26.9469718106098,"Ncf2","neutrophil cytosolic factor 2"
"ENSMUSG00000026482",86.4135716406618,76.7808572205073,78.6626404334256,82.1952726829567,91.5922165931983,415.64455857075,"Rgl1","ral guanine nucleotide dissociation stimulator,-like 1"
"ENSMUSG00000026483",5.70010367022835,5.50400410182848,6.86424244504316,4.99760659315532,4.1745390336027,27.240495843858,"Fam129a","family with sequence similarity 129, member A"
"ENSMUSG00000026484",12.8659482842297,13.3013432460855,13.8468338977595,12.4521370980294,12.7005043479947,65.1667668740988,"Rnf2","ring finger protein 2"
"ENSMUSG00000026489",25.4061763587321,26.0522860819881,26.8257750725825,25.1276309153061,29.5047928307174,132.916661259326,"Coq8a","coenzyme Q8A"
"ENSMUSG00000026490",265.038534655132,247.313250975493,254.647614843411,254.794177481204,274.918159577344,1296.71173753258,"Cdc42bpa","CDC42 binding protein kinase alpha"
"ENSMUSG00000026491",40.3893060061895,40.0263409405193,34.4001115636646,36.6025823666292,34.7052778980021,186.123618775005,"Ahctf1","AT hook containing transcription factor 1"
"ENSMUSG00000026492",7.13327259302862,6.48249371993132,6.35139674512614,7.14741501590928,6.4033183481533,33.5178964221487,"Tfb2m","transcription factor B2, mitochondrial"
"ENSMUSG00000026494",25.8296126313776,27.9481097170624,29.3111042337188,22.1681543852811,26.8161066734818,132.073087640922,"Kif26b","kinesin family member 26B"
"ENSMUSG00000026495",30.6828437563149,31.403401180988,31.6386347179575,29.9856395589319,34.8467876957514,158.557306909944,"Efcab2","EF-hand calcium binding domain 2"
"ENSMUSG00000026496",54.2649869405739,53.2359507849077,58.5827587982132,57.3468376667096,53.6675907964009,277.098124986805,"Parp1","poly (ADP-ribose) polymerase family, member 1"
"ENSMUSG00000026499",50.4540604867641,52.5938169730277,50.7717242917847,48.4404884867289,48.4317282796788,250.691818517984,"Acbd3","acyl-Coenzyme A binding domain containing 3"
"ENSMUSG00000026502",26.5787691137505,31.4645567821195,25.7211843342997,23.4803751108582,20.5542981230777,127.799183464106,"Desi2","desumoylating isopeptidase 2"
"ENSMUSG00000026504",16.5140146331759,16.6343235077483,15.6615186820812,16.3887992747607,16.6627786849735,81.8614347827396,"Sdccag8","serologically defined colon cancer antigen 8"
"ENSMUSG00000026509",135.173887036844,131.576275834266,130.854552817288,140.016743378067,129.658352187745,667.27981125421,"Capn2","calpain 2"
"ENSMUSG00000026510",41.6921868450988,41.7998533733307,44.1047301928635,43.8895953320679,45.9553068190671,217.441672562428,"Trp53bp2","transformation related protein 53 binding protein 2"
"ENSMUSG00000026511",21.7255379888132,21.9854386067482,20.8688750197002,23.0336616723639,21.6863765050717,109.299889792697,"Srp9","signal recognition particle 9"
"ENSMUSG00000026514",4.59265495715541,4.73955908768564,5.48350402218965,4.55089315466099,4.63444587628775,24.0010570979794,"Cnih3","cornichon family AMPA receptor auxiliary protein 3"
"ENSMUSG00000026516",25.6667525265139,26.7555754949996,24.3404459114461,25.1276309153061,21.0142049657628,122.904609814028,"Nvl","nuclear VCP-like"
"ENSMUSG00000026519",170.775105960041,175.577730848329,182.573069170458,185.721112054018,173.031105197888,887.678123230734,"Tmem63a","transmembrane protein 63a"
"ENSMUSG00000026520",27.5559297429325,30.3026003606224,30.455144641226,30.7394684863911,28.3373369992862,147.390480230458,"Pycr2","pyrroline-5-carboxylate reductase family, member 2"
"ENSMUSG00000026525",1.1725927550184,1.25368982319426,2.20918147656561,1.36805990538889,1.20283328086858,7.20635724103574,"Opn3","opsin 3"
"ENSMUSG00000026526",106.77108474862,106.533057170947,109.236134082325,105.033497225979,104.575740536691,532.149513764563,"Fh1","fumarate hydratase 1"
"ENSMUSG00000026527",49.5094718785548,44.7353222276393,44.6964752312293,45.1180572879273,50.9435271897279,235.002853815079,"Rgs7","regulator of G protein signaling 7"
"ENSMUSG00000026544",3.25720209727334,3.02720225600566,2.99817486105333,3.60162709786054,3.21934789879531,16.1035542109882,"Dusp23","dual specificity phosphatase 23"
"ENSMUSG00000026546",2.67090571976414,1.74293463224569,1.73578544587298,1.64725580444784,2.01651461792673,9.81339622025738,"Cfap45","cilia and flagella associated protein 45"
"ENSMUSG00000026547",17.3934591994397,19.4780589603597,20.3165796505588,18.8178035965737,19.2453324938972,95.251233900829,"Tagln2","transgelin 2"
"ENSMUSG00000026548",0.618868398481935,1.25368982319426,0.788993384487719,1.36805990538889,1.591985224679,5.6215967362318,"Slamf9","SLAM family member 9"
"ENSMUSG00000026553",166.899035464286,168.972925926134,178.90424993259,168.383046722457,172.606575804641,855.765833850108,"Copa","coatomer protein complex subunit alpha"
"ENSMUSG00000026554",128.33376263257,129.649874398626,133.103183963078,128.206756847873,138.679601794259,657.973179636406,"Dcaf8","DDB1 and CUL4 associated factor 8"
"ENSMUSG00000026556",19.5432125836401,20.2730817750682,19.014740566154,19.7670696533741,20.8726951680135,99.47079974625,"Vangl2","vang-like 2 (van gogh, Drosophila)"
"ENSMUSG00000026558",25.8296126313776,26.816731096131,28.8377082030261,27.27743933806,24.3750626623073,133.136553930902,"Uck2","uridine-cytidine kinase 2"
"ENSMUSG00000026563",15.4717099620484,14.9219666760683,14.0835319131058,15.9700054261723,13.6203180333648,74.0675320107595,"Tada1","transcriptional adaptor 1"
"ENSMUSG00000026564",0.716584461400136,0.856178415839986,0.433946361468246,0.474633028400226,0.813681337058154,3.29502360416675,"Dusp27","dual specificity phosphatase 27 (putative)"
"ENSMUSG00000026565",16.6443027170668,17.092990516234,15.9771160358763,13.5968402841712,13.4080533367409,76.7193028900892,"Pou2f1","POU domain, class 2, transcription factor 1"
"ENSMUSG00000026566",44.0373723551356,54.4284850069705,49.2726368612581,44.4759067200917,28.5849791453473,220.799380088803,"Mpzl1","myelin protein zero-like 1"
"ENSMUSG00000026568",81.136904243079,83.5691289460957,82.7654060327618,83.1724583296631,77.1228397733381,407.766737324938,"Mpc2","mitochondrial pyruvate carrier 2"
"ENSMUSG00000026571",44.0373723551356,45.8361230480049,43.1184884622539,43.8895953320679,40.6486894034704,217.530268600933,"Dcaf6","DDB1 and CUL4 associated factor 6"
"ENSMUSG00000026574",1.62860104863667,4.98418149221135,3.62936956864351,4.69049110419047,5.05897526953548,19.9916184832175,"Dpt","dermatopontin"
"ENSMUSG00000026575",8.46872545291069,8.13369495047986,7.88993384487719,7.62204804430951,8.3137006177681,40.4281029103454,"Nme7","NME/NM23 family member 7"
"ENSMUSG00000026576",1592.9672576925,1482.99274963655,1466.38365473965,1423.73156766124,1518.89541414151,7484.97064387146,"Atp1b1","ATPase, Na+/K+ transporting, beta 1 polypeptide"
"ENSMUSG00000026577",16.6443027170668,17.2458795190626,16.6477604126909,15.7187291170192,16.8396659321601,83.0963376979995,"Blzf1","basic leucine zipper nuclear factor 1"
"ENSMUSG00000026578",17.8494674930579,17.4293463224569,18.0679485047688,17.8964571296791,18.9623128983987,90.2055323483614,"Ccdc181","coiled-coil domain containing 181"
"ENSMUSG00000026579",1.0748766921002,1.89582363507425,2.44587949191193,1.14470318614172,1.98113716848942,8.54242017371753,"F5","coagulation factor V"
