"","moto_1.counts","moto_2.counts","avg","Symbol","Name"
"ENSMUSG00000024273",9.40878740792741,7.58191048701705,16.9906978949445,"2700062C07Rik","RIKEN cDNA 2700062C07 gene"
"ENSMUSG00000024274",0.550052186924987,0.752616114520075,1.30266830144506,"Zscan30","zinc finger and SCAN domain containing 30"
"ENSMUSG00000024276",18.6728242403483,19.5401443066138,38.2129685469621,"Zfp397","zinc finger protein 397"
"ENSMUSG00000024277",294.53847104078,304.029035595202,598.567506635982,"Mapre2","microtubule-associated protein, RP/EB family, member 2"
"ENSMUSG00000024283",52.3128579880764,49.4217915201516,101.734649508228,"Wac","WW domain containing adaptor with coiled-coil"
"ENSMUSG00000024286",46.0017328959897,45.3242148966534,91.3259477926431,"Ccny","cyclin Y"
"ENSMUSG00000024287",73.7938433932522,62.2720148088092,136.065858202061,"Thoc1","THO complex 1"
"ENSMUSG00000024290",6.07952417127618,5.60280885253834,11.6823330238145,"Rock1","Rho-associated coiled-coil containing protein kinase 1"
"ENSMUSG00000024292",1.85280736648417,2.25784834356023,4.11065571004439,"Cyp4f14","cytochrome P450, family 4, subfamily f, polypeptide 14"
"ENSMUSG00000024293",9.78513890424451,9.0313933742409,18.8165322784854,"Esco1","establishment of sister chromatid cohesion N-acetyltransferase 1"
"ENSMUSG00000024294",112.007995326988,109.714704694482,221.72270002147,"Mib1","mindbomb E3 ubiquitin protein ligase 1"
"ENSMUSG00000024298",6.48482578269459,8.02790522154747,14.5127310042421,"Zfp871","zinc finger protein 871"
"ENSMUSG00000024299",3.27136300644861,3.48433386351887,6.75569686996747,"Adamts10","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 10"
"ENSMUSG00000024301",1.10010437384997,1.44948288722385,2.54958726107382,"Kifc5b","kinesin family member C5B"
"ENSMUSG00000024302",86.0397420811085,83.5961380535446,169.635880134653,"Dtna","dystrobrevin alpha"
"ENSMUSG00000024304",69.2486753223458,57.4775714126072,126.726246734953,"Cdh2","cadherin 2"
"ENSMUSG00000024306",0.926403683242084,0.61324275997932,1.5396464432214,"Ccdc178","coiled coil domain containing 178"
"ENSMUSG00000024308",63.661303107792,56.7249552980871,120.386258405879,"Tapbp","TAP binding protein"
"ENSMUSG00000024309",73.0700905157194,56.4740832599138,129.544173775633,"Pfdn6","prefoldin subunit 6"
"ENSMUSG00000024312",11.9853476519445,11.1498683632604,23.1352160152048,"Wdr46","WD repeat domain 46"
"ENSMUSG00000024317",4.11091634438675,3.81882991441668,7.92974625880342,"Rnf138","ring finger protein 138"
"ENSMUSG00000024319",91.4244634899532,91.3174218951024,182.741885385056,"Vps52","VPS52 GARP complex subunit"
"ENSMUSG00000024325",21.0756837937574,19.9025150284198,40.9781988221772,"Ring1","ring finger protein 1"
"ENSMUSG00000024327",6.19532463168144,6.60629700523177,12.8016216369132,"Slc39a7","solute carrier family 39 (zinc transporter), member 7"
"ENSMUSG00000024330",4.25566691989332,3.54008320533517,7.79575012522849,"Col11a2","collagen, type XI, alpha 2"
"ENSMUSG00000024335",124.167043669541,127.665992759331,251.833036428872,"Brd2","bromodomain containing 2"
"ENSMUSG00000024339",13.2591527164023,14.1882074922488,27.4473602086511,"Tap2","transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)"
"ENSMUSG00000024346",98.6909423803833,90.0909363751438,188.781878755527,"Pfdn1","prefoldin 1"
"ENSMUSG00000024347",13.8381550184286,16.0836851140031,29.9218401324317,"Psd2","pleckstrin and Sec7 domain containing 2"
"ENSMUSG00000024350",132.852078199935,128.446483544759,261.298561744695,"Dnajc18","DnaJ heat shock protein family (Hsp40) member C18"
"ENSMUSG00000024352",2.89501151013151,2.31359768537653,5.20860919550804,"Spata24","spermatogenesis associated 24"
"ENSMUSG00000024357",22.6679401243297,21.9652406756229,44.6331807999527,"Sil1","endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae)"
"ENSMUSG00000024359",446.555525437786,404.405725535454,850.961250973239,"Hspa9","heat shock protein 9"
"ENSMUSG00000024360",88.8768533610374,80.4463002409236,169.323153601961,"Etf1","eukaryotic translation termination factor 1"
"ENSMUSG00000024366",1.56330621547102,0.529618747254868,2.09292496272588,"Gfra3","glial cell line derived neurotrophic factor family receptor alpha 3"
"ENSMUSG00000024369",23.246942426356,22.717856790143,45.964799216499,"Nelfe","negative elongation factor complex member E, Rdbp"
"ENSMUSG00000024370",24.9549992173336,24.6133344118973,49.5683336292309,"Cdc23","CDC23 cell division cycle 23"
"ENSMUSG00000024376",8.01918188306429,7.4425371324763,15.4617190155406,"Epb41l4a","erythrocyte membrane protein band 4.1 like 4a"
"ENSMUSG00000024378",47.8255901473726,42.3973744512976,90.2229645986701,"Stard4","StAR-related lipid transfer (START) domain containing 4"
"ENSMUSG00000024381",379.246507827228,387.151304243308,766.397812070536,"Bin1","bridging integrator 1"
"ENSMUSG00000024382",32.5688794889795,35.2335840279028,67.8024635168823,"Ercc3","excision repair cross-complementing rodent repair deficiency, complementation group 3"
"ENSMUSG00000024383",9.9588395948524,10.5645002741892,20.5233398690416,"Map3k2","mitogen-activated protein kinase kinase kinase 2"
"ENSMUSG00000024384",24.1154458793955,20.4878831174909,44.6033289968864,"Iws1","IWS1, SUPT6 interacting protein"
"ENSMUSG00000024387",114.816156491816,114.369774736143,229.185931227959,"Csnk2b","casein kinase 2, beta polypeptide"
"ENSMUSG00000024392",192.720916229455,194.788200306159,387.509116535613,"Bag6","BCL2-associated athanogene 6"
"ENSMUSG00000024393",151.177501059068,149.101614687699,300.279115746767,"Prrc2a","proline-rich coiled-coil 2A"
"ENSMUSG00000024395",2.20020874769995,2.50872038173358,4.70892912943353,"Lims2","LIM and senescent cell antigen like domains 2"
"ENSMUSG00000024400",42.7014197744398,38.6900432205135,81.3914629949533,"Wdr33","WD repeat domain 33"
"ENSMUSG00000024403",251.576500230428,231.276144524928,482.852644755357,"Atp6v1g2","ATPase, H+ transporting, lysosomal V1 subunit G2"
"ENSMUSG00000024404",78.6285126151719,71.4149068666827,150.043419481855,"Riok3","RIO kinase 3"
"ENSMUSG00000024410",76.3704036372693,90.4811817678579,166.851585405127,"3110002H16Rik","RIKEN cDNA 3110002H16 gene"
"ENSMUSG00000024411",21.9731373618982,20.878128510205,42.8512658721032,"Aqp4","aquaporin 4"
"ENSMUSG00000024413",38.8510544659649,44.2092280603274,83.0602825262923,"Npc1","Niemann-Pick type C1"
"ENSMUSG00000024414",30.4265709714822,35.5123307369843,65.9389017084665,"Mrpl27","mitochondrial ribosomal protein L27"
"ENSMUSG00000024420",16.7621166436615,15.5261916958401,32.2883083395015,"Zfp521","zinc finger protein 521"
"ENSMUSG00000024421",2.92396162523283,4.3763233325797,7.30028495781252,"Lama3","laminin, alpha 3"
"ENSMUSG00000024422",28.8053645258085,32.7248636461692,61.5302281719777,"Dhx16","DEAH (Asp-Glu-Ala-His) box polypeptide 16"
"ENSMUSG00000024423",241.646610750677,197.965912789688,439.612523540365,"Impact","impact, RWD domain protein"
"ENSMUSG00000024424",62.1558971225236,62.3277641506255,124.483661273149,"Ttc39c","tetratricopeptide repeat domain 39C"
"ENSMUSG00000024425",473.652833172617,400.949266342843,874.60209951546,"Ndfip1","Nedd4 family interacting protein 1"
"ENSMUSG00000024426",23.8548948434837,21.1847498901947,45.0396447336784,"Atat1","alpha tubulin acetyltransferase 1"
"ENSMUSG00000024427",25.1866001381442,25.4216998682336,50.6083000063778,"Spry4","sprouty homolog 4 (Drosophila)"
"ENSMUSG00000024429",187.017743554496,176.586040203136,363.603783757632,"Gnl1","guanine nucleotide binding protein-like 1"
"ENSMUSG00000024430",6.94802762431563,6.77354503068068,13.7215726549963,"Cabyr","calcium-binding tyrosine-(Y)-phosphorylation regulated (fibrousheathin 2)"
"ENSMUSG00000024431",29.210666137227,27.4008015027124,56.6114676399393,"Nr3c1","nuclear receptor subfamily 3, group C, member 1"
"ENSMUSG00000024436",8.48238372468533,9.31014008332241,17.7925238080077,"Mrps18b","mitochondrial ribosomal protein S18B"
"ENSMUSG00000024437",1.67910667587628,1.83972827993796,3.51883495581424,NA,NA
"ENSMUSG00000024442",25.7656024401705,30.0210205680785,55.786623008249,"0610009O20Rik","RIKEN cDNA 0610009O20 gene"
"ENSMUSG00000024446",14.2145065147457,14.4948288722385,28.7093353869842,"Rpp21","ribonuclease P 21 subunit"
"ENSMUSG00000024451",1.10010437384997,1.22648551995864,2.32658989380862,"Arap3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3"
"ENSMUSG00000024454",116.871614664009,109.798328707206,226.669943371216,"Hdac3","histone deacetylase 3"
"ENSMUSG00000024456",25.0997497928402,26.23006532457,51.3298151174102,"Diaph1","diaphanous related formin 1"
"ENSMUSG00000024457",20.7861826427443,21.1011258774703,41.8873085202145,"Trim26","tripartite motif-containing 26"
"ENSMUSG00000024462",550.77593980252,552.754724108633,1103.53066391115,"Gabbr1","gamma-aminobutyric acid (GABA) B receptor, 1"
"ENSMUSG00000024472",92.1192662523847,85.4916156752989,177.610881927684,"Dcp2","decapping mRNA 2"
"ENSMUSG00000024474",175.582448089476,145.728779507813,321.311227597289,"Ik","IK cytokine"
"ENSMUSG00000024477",4.28461703499464,3.65158188896777,7.93619892396241,"Pggt1b","protein geranylgeranyltransferase type I, beta subunit"
"ENSMUSG00000024479",2.60551035911836,1.95122696357056,4.55673732268893,"Mal2","mal, T cell differentiation protein 2"
"ENSMUSG00000024480",24.4917973757126,23.4425982337549,47.9343956094675,"Ap3s1","adaptor-related protein complex 3, sigma 1 subunit"
"ENSMUSG00000024483",27.6473599217559,31.4705034553024,59.1178633770583,"Ankhd1","ankyrin repeat and KH domain containing 1"
"ENSMUSG00000024485",2.22915886280126,4.26482464894709,6.49398351174836,"Slc4a9","solute carrier family 4, sodium bicarbonate cotransporter, member 9"
"ENSMUSG00000024486",9.64038832873794,9.47738810877131,19.1177764375092,"Hbegf","heparin-binding EGF-like growth factor"
"ENSMUSG00000024487",37.1429976749873,31.1360074044046,68.2790050793919,"Yipf5","Yip1 domain family, member 5"
"ENSMUSG00000024491",17.2832187154851,15.9443117594623,33.2275304749475,"Rbm27","RNA binding motif protein 27"
"ENSMUSG00000024493",69.2776254374471,70.4392933848974,139.716918822344,"Lars","leucyl-tRNA synthetase"
"ENSMUSG00000024498",45.9727827808884,35.9583254715147,81.9311082524031,"Tcerg1","transcription elongation regulator 1 (CA150)"
"ENSMUSG00000024500",330.118162500296,289.89657744477,620.014739945066,"Ppp2r2b","protein phosphatase 2, regulatory subunit B, beta"
"ENSMUSG00000024501",337.500441851132,380.851628618066,718.352070469198,"Dpysl3","dihydropyrimidinase-like 3"
"ENSMUSG00000024502",53.5866630525343,42.5646224767465,96.1512855292808,"Jakmip2","janus kinase and microtubule interacting protein 2"
"ENSMUSG00000024505",3.38716346685387,2.84321643263139,6.23037989948526,"Dtwd2","DTW domain containing 2"
"ENSMUSG00000024507",62.8217497698538,66.676212812297,129.497962582151,"Hsd17b4","hydroxysteroid (17-beta) dehydrogenase 4"
"ENSMUSG00000024511",16.0673138812299,12.5993512504842,28.6666651317141,"Rab27b","RAB27B, member RAS oncogene family"
"ENSMUSG00000024513",39.2853061924846,29.2405297826503,68.525835975135,"Mbd2","methyl-CpG binding domain protein 2"
"ENSMUSG00000024515",17.2542686003838,17.8955387230329,35.1498073234167,"Smad4","SMAD family member 4"
"ENSMUSG00000024516",107.8681288675,83.2058926608305,191.074021528331,"Sec11c","SEC11 homolog C, signal peptidase complex subunit"
"ENSMUSG00000024521",5.26892094843935,2.84321643263139,8.11213738107075,"Pmaip1","phorbol-12-myristate-13-acetate-induced protein 1"
"ENSMUSG00000024524",116.176811901578,106.564866881861,222.741678783439,"Gnal","guanine nucleotide binding protein, alpha stimulating, olfactory type"
"ENSMUSG00000024525",7.75863084715245,8.25090258881268,16.0095334359651,"Impa2","inositol (myo)-1(or 4)-monophosphatase 2"
"ENSMUSG00000024526",3.24241289134729,2.81534176172324,6.05775465307054,"Cidea","cell death-inducing DNA fragmentation factor, alpha subunit-like effector A"
"ENSMUSG00000024527",141.218661464215,138.815861122592,280.034522586807,"Afg3l2","AFG3-like AAA ATPase 2"
"ENSMUSG00000024528",10.56679201198,8.69689732334309,19.2636893353231,"Srfbp1","serum response factor binding protein 1"
"ENSMUSG00000024530",21.0177835635548,24.4739610573565,45.4917446209113,"Prelid3a","PRELI domain containing 3A"
"ENSMUSG00000024533",69.1039247468392,67.8748236613475,136.978748408187,"Spire1","spire homolog 1 (Drosophila)"
"ENSMUSG00000024534",1.50540598526839,0.836240127244528,2.34164611251291,"Sncaip","synuclein, alpha interacting protein (synphilin)"
"ENSMUSG00000024535",14.243456629847,14.4390795304222,28.6825361602692,"Snx24","sorting nexing 24"
"ENSMUSG00000024537",26.8946569291218,28.0419189335998,54.9365758627216,"Psmg2","proteasome (prosome, macropain) assembly chaperone 2"
"ENSMUSG00000024538",1.3317052946605,2.00697630538687,3.33868160004736,"Ppic","peptidylprolyl isomerase C"
"ENSMUSG00000024539",14.4750575506576,11.7631111232397,26.2381686738973,"Ptpn2","protein tyrosine phosphatase, non-receptor type 2"
"ENSMUSG00000024542",2.72131081952362,3.03833912898845,5.75964994851207,"Cep192","centrosomal protein 192"
"ENSMUSG00000024544",12.7380506445787,12.0697325032294,24.807783147808,"Ldlrad4","low density lipoprotein receptor class A domain containing 4"
"ENSMUSG00000024548",3.53191404236044,2.48084571082543,6.01275975318588,"Setbp1","SET binding protein 1"
"ENSMUSG00000024556",26.7499063536152,22.7736061319593,49.5235124855745,"Me2","malic enzyme 2, NAD(+)-dependent, mitochondrial"
"ENSMUSG00000024558",20.7572325276429,20.9338778520213,41.6911103796643,"Mapk4","mitogen-activated protein kinase 4"
"ENSMUSG00000024560",31.9030268416493,33.9513491661278,65.8543760077771,"Cxxc1","CXXC finger 1 (PHD domain)"
"ENSMUSG00000024561",26.8367566989191,28.5436630099465,55.3804197088657,"Mbd1","methyl-CpG binding domain protein 1"
"ENSMUSG00000024563",14.6777083563668,14.4669542013303,29.1446625576971,"Smad2","SMAD family member 2"
"ENSMUSG00000024565",1.10010437384997,1.03136282360158,2.13146719745156,"Sall3","sal-like 3 (Drosophila)"
"ENSMUSG00000024566",114.266104304891,130.341961166514,244.608065471405,"Atp9b","ATPase, class II, type 9B"
"ENSMUSG00000024570",21.1046339088587,30.8851353662312,51.98976927509,"Rbfa","ribosome binding factor A"
"ENSMUSG00000024571",134.849636141926,154.202679463891,289.052315605817,NA,NA
"ENSMUSG00000024576",251.779151036138,229.882410979521,481.661562015658,"Csnk1a1","casein kinase 1, alpha 1"
"ENSMUSG00000024579",55.3236699586132,59.2336756798207,114.557345638434,"Pcyox1l","prenylcysteine oxidase 1 like"
"ENSMUSG00000024580",15.8646630755207,15.5819410376564,31.4466041131771,"Grpel2","GrpE-like 2, mitochondrial"
"ENSMUSG00000024581",318.480216229568,324.628417396326,643.108633625893,"Napg","N-ethylmaleimide sensitive fusion protein attachment protein gamma"
"ENSMUSG00000024583",162.46804594858,142.467443011559,304.93548896014,"Txnl1","thioredoxin-like 1"
"ENSMUSG00000024587",763.472435451882,767.389690101395,1530.86212555328,"Nars","asparaginyl-tRNA synthetase"
"ENSMUSG00000024588",62.4453982735367,69.3243065485714,131.769704822108,"Fech","ferrochelatase"
"ENSMUSG00000024589",28.1974121086809,25.5610732227744,53.7584853314553,"Nedd4l","neural precursor cell expressed, developmentally down-regulated gene 4-like"
"ENSMUSG00000024590",4.83466922191963,4.73869405438566,9.57336327630528,"Lmnb1","lamin B1"
"ENSMUSG00000024592",9.03243591161032,6.77354503068068,15.805980942291,"C330018D20Rik","RIKEN cDNA C330018D20 gene"
"ENSMUSG00000024593",7.58493015654456,7.80490785428226,15.3898380108268,"Megf10","multiple EGF-like-domains 10"
"ENSMUSG00000024594",7.70073061694982,8.16727857608822,15.868009193038,"Prrc1","proline-rich coiled-coil 1"
"ENSMUSG00000024597",58.4213322744539,57.0315766780768,115.452908952531,"Slc12a2","solute carrier family 12, member 2"
"ENSMUSG00000024600",2.66341058932099,4.51569668712045,7.17910727644144,"Slc27a6","solute carrier family 27 (fatty acid transporter), member 6"
"ENSMUSG00000024601",81.8419753914179,102.578788941995,184.420764333413,"Isoc1","isochorismatase domain containing 1"
"ENSMUSG00000024603",131.549323020376,119.498714183243,251.048037203619,"Dctn4","dynactin 4"
"ENSMUSG00000024604",16.443665377547,14.77357558132,31.217240958867,"Rbm22","RNA binding motif protein 22"
"ENSMUSG00000024608",96.924985359203,96.3348626585696,193.259848017773,"Rps14","ribosomal protein S14"
"ENSMUSG00000024613",18.2385725138285,16.7805518867069,35.0191244005354,"Tcof1","treacle ribosome biogenesis factor 1"
"ENSMUSG00000024614",103.930913213721,93.7703929350197,197.701306148741,"Tmx3","thioredoxin-related transmembrane protein 3"
"ENSMUSG00000024617",3.73456484806965,4.432072674396,8.16663752246565,"Camk2a","calcium/calmodulin-dependent protein kinase II alpha"
"ENSMUSG00000024620",2.17125863259863,2.25784834356023,4.42910697615886,"Pdgfrb","platelet derived growth factor receptor, beta polypeptide"
"ENSMUSG00000024621",6.36902532228933,8.25090258881268,14.619927911102,"Csf1r","colony stimulating factor 1 receptor"
"ENSMUSG00000024622",23.8259447283823,26.3136893372945,50.1396340656768,"Hmgxb3","HMG box domain containing 3"
"ENSMUSG00000024639",103.4677113721,95.0526277967947,198.520339168895,"Gnaq","guanine nucleotide binding protein, alpha q polypeptide"
"ENSMUSG00000024640",86.6187443831349,78.495073277353,165.113817660488,"Psat1","phosphoserine aminotransferase 1"
"ENSMUSG00000024642",36.3613445672518,40.2510247913699,76.6123693586217,"Tle4","transducin-like enhancer of split 4"
"ENSMUSG00000024644",93.4509715470452,98.9829563948439,192.433927941889,"Cndp2","CNDP dipeptidase 2 (metallopeptidase M20 family)"
"ENSMUSG00000024645",5.67422255985776,5.18468878891607,10.8589113487738,"Timm21","tranlocase of inner mitochondrial membrane 21"
"ENSMUSG00000024646",13.8381550184286,11.8467351359641,25.6848901543928,"Cyb5a","cytochrome b5 type A (microsomal)"
"ENSMUSG00000024647",52.6313092541909,49.9514102674065,102.582719521597,"Cbln2","cerebellin 2 precursor protein"
"ENSMUSG00000024654",67.2221672652537,59.4845477179941,126.706714983248,"Asrgl1","asparaginase like 1"
"ENSMUSG00000024660",10.8273430478919,10.1185055396588,20.9458485875506,"Incenp","inner centromere protein"
"ENSMUSG00000024661",1126.70952962808,1161.53753674265,2288.24706637073,"Fth1","ferritin heavy polypeptide 1"
"ENSMUSG00000024663",8.01918188306429,9.70038547603652,17.7195673591008,"Rab3il1","RAB3A interacting protein (rabin3)-like 1"
"ENSMUSG00000024664",14.0118557090365,19.8188910156953,33.8307467247318,"Fads3","fatty acid desaturase 3"
"ENSMUSG00000024665",9.49563775323136,11.8746098068723,21.3702475601037,"Fads2","fatty acid desaturase 2"
"ENSMUSG00000024666",6.02162394107355,5.88155556161985,11.9031795026934,"Tmem138","transmembrane protein 138"
"ENSMUSG00000024667",6.10847428637749,6.94079305612958,13.0492673425071,"Tmem216","transmembrane protein 216"
"ENSMUSG00000024668",62.8796500000565,65.0316072287161,127.911257228773,"Sdhaf2","succinate dehydrogenase complex assembly factor 2"
"ENSMUSG00000024683",33.6400337477282,34.2858452170256,67.9258789647538,"Mrpl16","mitochondrial ribosomal protein L16"
"ENSMUSG00000024687",76.4283038674719,83.3173913444631,159.745695211935,"Osbp","oxysterol binding protein"
"ENSMUSG00000024691",3.58981427256308,2.67596840718249,6.26578267974556,"Fam111a","family with sequence similarity 111, member A"
"ENSMUSG00000024695",80.1628687155416,68.5995651049594,148.762433820501,"Zfp91","zinc finger protein 91"
"ENSMUSG00000024697",63.3139017265762,67.3730795850008,130.686981311577,"Gna14","guanine nucleotide binding protein, alpha 14"
"ENSMUSG00000024712",146.255981491844,140.739213415254,286.995194907098,"Rfk","riboflavin kinase"
"ENSMUSG00000024713",2.69236070442231,2.03485097629502,4.72721168071732,"Pcsk5","proprotein convertase subtilisin/kexin type 5"
"ENSMUSG00000024725",69.8855778545747,61.0455292888505,130.931107143425,"Ostf1","osteoclast stimulating factor 1"
"ENSMUSG00000024726",1.70805679097759,1.19861084905049,2.90666764002808,"Carnmt1","carnosine N-methyltransferase 1"
"ENSMUSG00000024727",1.18695471915392,0.724741443611924,1.91169616276584,"Trpm6","transient receptor potential cation channel, subfamily M, member 6"
"ENSMUSG00000024732",7.49807981124062,9.05926804514905,16.5573478563897,"Ccdc86","coiled-coil domain containing 86"
"ENSMUSG00000024735",527.384246800658,586.483075907496,1113.86732270815,"Prpf19","pre-mRNA processing factor 19"
"ENSMUSG00000024736",10.2483407458656,14.3833301886059,24.6316709344714,"Tmem132a","transmembrane protein 132A"
"ENSMUSG00000024740",244.744273066518,263.443514752934,508.187787819452,"Ddb1","damage specific DNA binding protein 1"
"ENSMUSG00000024742",1.82385725138285,1.81185360902981,3.63571086041266,"Fen1","flap structure specific endonuclease 1"
"ENSMUSG00000024743",66.1220628914037,62.801633556064,128.923696447468,"Syt7","synaptotagmin VII"
"ENSMUSG00000024747",4.48726784070384,4.98956609255902,9.47683393326286,"Aldh1a7","aldehyde dehydrogenase family 1, subfamily A7"
"ENSMUSG00000024750",204.822064341804,200.084387778707,404.906452120512,"Zfand5","zinc finger, AN1-type domain 5"
"ENSMUSG00000024754",8.22183268877349,6.55054766341547,14.772380352189,"Tmem2","transmembrane protein 2"
"ENSMUSG00000024758",2264.73855426078,2190.25226660796,4454.99082086874,"Rtn3","reticulon 3"
"ENSMUSG00000024759",47.130787384941,51.2893944709977,98.4201818559387,"Atl3","atlastin GTPase 3"
"ENSMUSG00000024761",1.04220414364734,0.947738810877132,1.98994295452448,NA,NA
"ENSMUSG00000024764",12.1879984576537,14.9965729485852,27.1845714062389,"Naa40","N(alpha)-acetyltransferase 40, NatD catalytic subunit"
"ENSMUSG00000024766",5.3557712937433,3.73520590169222,9.09097719543552,"Lipo3","lipase, member O3"
"ENSMUSG00000024767",315.324653683524,289.58995606478,604.914609748304,"Otub1","OTU domain, ubiquitin aldehyde binding 1"
"ENSMUSG00000024769",1.99755794199074,4.85019273801826,6.84775068000901,"Cdc42bpg","CDC42 binding protein kinase gamma (DMPK-like)"
"ENSMUSG00000024772",57.4370283610092,65.2267299250732,122.663758286082,"Ehd1","EH-domain containing 1"
"ENSMUSG00000024773",64.0087044890077,75.5961075029053,139.604811991913,"Atg2a","autophagy related 2A"
"ENSMUSG00000024776",16.443665377547,16.6411785321661,33.0848439097131,"Stambpl1","STAM binding protein like 1"
"ENSMUSG00000024777",217.70486556189,229.854536308613,447.559401870502,"Ppp2r5b","protein phosphatase 2, regulatory subunit B', beta"
"ENSMUSG00000024778",0.897453568140769,0.808365456336377,1.70581902447715,"Fas","Fas (TNF receptor superfamily member 6)"
"ENSMUSG00000024780",167.07111424969,146.760142331415,313.831256581104,"Cdc37l1","cell division cycle 37-like 1"
"ENSMUSG00000024781",38.3299523941412,39.4984086768499,77.8283610709911,"Lipa","lysosomal acid lipase A"
"ENSMUSG00000024782",49.9968487799712,46.6900737711528,96.686922551124,"Ak3","adenylate kinase 3"
"ENSMUSG00000024785",19.0491757366654,19.400770952073,38.4499466887384,"Rcl1","RNA terminal phosphate cyclase-like 1"
"ENSMUSG00000024787",12.5643499539708,11.0662443505359,23.6305943045067,"Snx15","sorting nexin 15"
"ENSMUSG00000024789",19.7439784990969,20.7387551556643,40.4827336547612,"Jak2","Janus kinase 2"
"ENSMUSG00000024790",29.7317682090506,39.6935313732069,69.4252995822576,"Sac3d1","SAC3 domain containing 1"
"ENSMUSG00000024791",0.926403683242084,0.529618747254868,1.45602243049695,"Cdca5","cell division cycle associated 5"
"ENSMUSG00000024792",15.3146108885957,20.3763844338583,35.690995322454,"Zfpl1","zinc finger like protein 1"
"ENSMUSG00000024797",50.1705494705791,62.3835134924418,112.554062963021,"Vps51","VPS51 GARP complex subunit"
"ENSMUSG00000024798",49.6783975138568,49.7841622419576,99.4625597558143,"Htr7","5-hydroxytryptamine (serotonin) receptor 7"
"ENSMUSG00000024799",22.0310375921008,26.2579399954782,48.288977587579,"Tm7sf2","transmembrane 7 superfamily member 2"
"ENSMUSG00000024800",23.246942426356,17.8397893812166,41.0867318075726,"Rpp30","ribonuclease P/MRP 30 subunit"
"ENSMUSG00000024805",11.7537467311339,12.1254818450457,23.8792285761796,"Pcgf5","polycomb group ring finger 5"
"ENSMUSG00000024807",73.7069930479483,103.247781043791,176.954774091739,"Syvn1","synovial apoptosis inhibitor 1, synoviolin"
"ENSMUSG00000024810",17.9201212477141,19.1777735848078,37.0978948325219,"Il33","interleukin 33"
"ENSMUSG00000024811",85.2291388582717,82.3975272044941,167.626666062766,"Tnks2","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2"
"ENSMUSG00000024812",14.5329577808602,15.0244476194933,29.5574054003535,"Tjp2","tight junction protein 2"
"ENSMUSG00000024816",10.5957421270813,13.296218023188,23.8919601502693,"Frmd8","FERM domain containing 8"
"ENSMUSG00000024817",25.6208518646639,25.7840705900396,51.4049224547035,"Uhrf2","ubiquitin-like, containing PHD and RING finger domains 2"
"ENSMUSG00000024818",0.810603222836824,0.947738810877132,1.75834203371396,"Slc25a45","solute carrier family 25, member 45"
"ENSMUSG00000024824",7.41122946593667,9.0313933742409,16.4426228401776,"Rad9a","RAD9 checkpoint clamp component A"
"ENSMUSG00000024826",51.7628058011514,52.265007952783,104.027813753934,"Dpf2","D4, zinc and double PHD fingers family 2"
"ENSMUSG00000024829",35.1164896178952,32.2509942407306,67.3674838586259,"Mrpl21","mitochondrial ribosomal protein L21"
"ENSMUSG00000024830",11.3773952348168,11.8746098068723,23.2520050416891,"Rps6kb2","ribosomal protein S6 kinase, polypeptide 2"
"ENSMUSG00000024831",26.0551035911836,29.5192764917318,55.5743800829154,"Ighmbp2","immunoglobulin mu binding protein 2"
"ENSMUSG00000024833",8.19288257367218,9.0871427160572,17.2800252897294,"Pola2","polymerase (DNA directed), alpha 2"
"ENSMUSG00000024835",65.6009608195801,64.641361836002,130.242322655582,"Coro1b","coronin, actin binding protein 1B"
"ENSMUSG00000024841",53.8472140884461,43.3451132621747,97.1923273506208,"Eif1ad","eukaryotic translation initiation factor 1A domain containing"
"ENSMUSG00000024843",34.8848886970847,38.8572912459624,73.7421799430471,"Chka","choline kinase alpha"
"ENSMUSG00000024844",28.2842624539849,32.3067435825469,60.5910060365318,"Banf1","barrier to autointegration factor 1"
"ENSMUSG00000024845",9.92988947975109,11.2334923759848,21.1633818557359,NA,NA
"ENSMUSG00000024846",7.55598004144325,9.70038547603652,17.2563655174798,"Cst6","cystatin E/M"
"ENSMUSG00000024847",119.650825713735,139.094607831673,258.745433545409,"Aip","aryl-hydrocarbon receptor-interacting protein"
"ENSMUSG00000024851",127.843708287408,168.000641563426,295.844349850833,"Pitpnm1","phosphatidylinositol transfer protein, membrane-associated 1"
"ENSMUSG00000024853",256.874371293969,258.676946027641,515.55131732161,"Sf3b2","splicing factor 3b, subunit 2"
"ENSMUSG00000024854",15.1119600828865,15.5819410376564,30.6939011205429,"Pold4","polymerase (DNA-directed), delta 4"
"ENSMUSG00000024855",35.6375916897189,38.6342938786972,74.2718855684161,"Pacs1","phosphofurin acidic cluster sorting protein 1"
"ENSMUSG00000024856",15.893613190622,18.6760295084611,34.5696426990831,"Cdk2ap2","CDK2-associated protein 2"
"ENSMUSG00000024858",102.425507228453,117.74260991603,220.168117144482,"Grk2","G protein-coupled receptor kinase 2"
"ENSMUSG00000024862",784.200717864424,895.613176278889,1679.81389414331,"Klc2","kinesin light chain 2"
