"","mouse_control_1_176.counts","mouse_control_1_177.counts","mouse_control_1_178.counts","mouse_control_1_213.counts","mouse_control_1_225.counts","avg","Symbol","Name"
"ENSMUSG00000027210",38.4092358893601,37.9634037856052,39.9878423901879,37.9397157625476,29.4796858657054,183.779883693406,"Meis2","Meis homeobox 2"
"ENSMUSG00000027215",81.1416974188369,74.83707034639,85.1985866435841,66.4903099474951,76.3170520355401,383.984716391846,"Cd82","CD82 antigen"
"ENSMUSG00000027217",9.8459589722888,10.1877759157632,9.82558413016046,9.06063919004565,8.25328038234972,47.1732385906078,"Tspan18","tetraspanin 18"
"ENSMUSG00000027220",73.9696410100884,76.611061177493,69.8236692837649,69.7477602907441,72.3709523527291,362.52308411482,"Syt13","synaptotagmin XIII"
"ENSMUSG00000027221",58.3510512697826,61.6081672915929,58.463857731287,60.9608564236606,51.5314193872961,290.915352103619,"Chst1","carbohydrate (keratan sulfate Gal-6) sulfotransferase 1"
"ENSMUSG00000027222",20.1667230726829,18.8043028096923,18.5739447510342,23.9792142914803,19.4983749033012,101.022559828191,"Pex16","peroxisomal biogenesis factor 16"
"ENSMUSG00000027223",452.314358879257,418.104296164829,437.091599677238,444.60091155505,457.386482189344,2209.49764846572,"Mapk8ip1","mitogen-activated protein kinase 8 interacting protein 1"
"ENSMUSG00000027227",15.8934769197352,15.2816638736448,15.0811291300137,17.8475430571292,14.5721981750862,78.6760111556092,"Sord","sorbitol dehydrogenase"
"ENSMUSG00000027230",4.17328717860972,3.34523985293717,3.03581170798978,2.40887084206652,3.50764416249863,16.4708537441018,"Creb3l1","cAMP responsive element binding protein 3-like 1"
"ENSMUSG00000027233",0.37484615376734,0.532197249330914,0.620219596255976,0.383229452146946,0.464247021507172,2.37473947300835,"Patl2","protein associated with topoisomerase II homolog 2 (yeast)"
"ENSMUSG00000027236",9.39614358776799,10.5679168081424,10.2499449065461,7.50034784916165,10.007102463599,47.7214556152172,"Eif3j1","eukaryotic translation initiation factor 3, subunit J1"
"ENSMUSG00000027238",66.0478922938053,60.9239136853103,64.7966262404269,71.2533045670357,61.229023836557,324.250760623135,"Frmd5","FERM domain containing 5"
"ENSMUSG00000027239",18.9422256370429,19.741983677561,17.6272937883277,23.7054789685182,17.7703443232467,97.7873263946967,"Mdk","midkine"
"ENSMUSG00000027242",4.42318461445461,5.80348429032282,5.32083127314337,5.61157412072314,5.00355123179952,26.1626255304435,"Wdr76","WD repeat domain 76"
"ENSMUSG00000027243",5.64768205009459,6.08225427806759,5.64726263959388,6.40540655731324,5.82887927003449,29.6114847951038,"Harbi1","harbinger transposase derived 1"
"ENSMUSG00000027244",88.3387435711698,88.8009124597868,86.7328140659015,98.1341132819144,77.2713375797493,439.277920958522,"Atg13","autophagy related 13"
"ENSMUSG00000027245",0.924620512626105,1.21645085561352,0.914007826061438,1.01282069495979,1.54749007169057,5.61538996095142,"Hypk","huntingtin interacting protein K"
"ENSMUSG00000027247",33.8611025569831,34.5674784803508,33.4918581978227,31.1237062207912,34.0705730783874,167.114718534335,"Arhgap1","Rho GTPase activating protein 1"
"ENSMUSG00000027248",274.512333275615,252.590951622915,300.382143407763,253.97163264424,295.028982167808,1376.48604311834,"Pdia3","protein disulfide isomerase associated 3"
"ENSMUSG00000027253",30.7123948653374,29.9297595933243,29.5420386637715,27.0450499086559,30.4081799087198,147.637422939809,"Lrp4","low density lipoprotein receptor-related protein 4"
"ENSMUSG00000027254",1498.3600355824,1618.31046431067,1491.1058388093,1566.64200037671,1282.7918949279,7457.21023400699,"Map1a","microtubule-associated protein 1 A"
"ENSMUSG00000027255",32.6615948649276,31.855806781379,29.3461798439012,34.1621683056706,35.3085651357399,163.334314931618,"Arfgap2","ADP-ribosylation factor GTPase activating protein 2"
"ENSMUSG00000027257",56.7017281932063,50.3813396033265,53.404171551304,56.9369471761177,49.9581378144107,267.382324338365,"Pacsin3","protein kinase C and casein kinase substrate in neurons 3"
"ENSMUSG00000027259",20.8664358930486,21.3132326993952,21.7403290056042,22.0356934984494,21.7164440060577,107.672135102555,"Adal","adenosine deaminase-like"
"ENSMUSG00000027263",18.2675025602617,19.7166409514024,18.8677329808397,21.4882228525252,17.6155953160777,95.9556946611067,"Tubgcp4","tubulin, gamma complex associated protein 4"
"ENSMUSG00000027270",237.902358924339,225.854375525576,218.611086111909,273.160478783884,228.486909085113,1184.01520843082,"Lamp5","lysosomal-associated membrane protein family, member 5"
"ENSMUSG00000027272",56.5767794752839,63.0780454087926,59.5737243772187,55.4040293675299,55.1938125569638,289.826391185789,"Ubr1","ubiquitin protein ligase E3 component n-recognin 1"
"ENSMUSG00000027273",2332.04287130454,2493.14137130606,2242.74670319825,2689.44954810267,1840.24940175323,11597.6298956648,"Snap25","synaptosomal-associated protein 25"
"ENSMUSG00000027274",40.9831794785625,38.3182019518258,45.9941795328774,47.6573197277023,41.7564404344506,214.709321125419,"Mkks","McKusick-Kaufman syndrome"
"ENSMUSG00000027276",9.44612307493697,8.94598233399108,7.76906652152222,11.5242570967046,10.6260984922753,48.3115275194301,"Jag1","jagged 1"
"ENSMUSG00000027281",10.1958153824717,10.2131186419218,9.76029785687036,8.18468615656692,10.6003069910804,48.9542250289112,"Slx4ip","SLX4 interacting protein"
"ENSMUSG00000027282",87.3141640842057,85.0501889883118,87.4509630720926,88.0606533969089,95.6864694328671,443.562438974386,"Mtch2","mitochondrial carrier 2"
"ENSMUSG00000027284",17.3678717912201,16.3967438246239,17.6599369249728,18.0391577832027,16.9192247838169,86.3829351078363,"Cdan1","congenital dyserythropoietic anemia, type I (human)"
"ENSMUSG00000027285",23.0405435848992,22.7577680904362,22.0014740987646,19.0519784781625,23.2897255789431,110.141489831206,"Haus2","HAUS augmin-like complex, subunit 2"
"ENSMUSG00000027286",22.215882046611,22.3522844718984,20.7610349062527,20.5301492221578,20.8911159678227,106.750466614743,"Lrrc57","leucine rich repeat containing 57"
"ENSMUSG00000027287",18.8172769191205,15.7885183968171,17.8557957448431,13.9057544064749,17.564012313688,83.9313577809436,"Snap23","synaptosomal-associated protein 23"
"ENSMUSG00000027288",226.257138413966,232.975681576147,221.646897819899,275.240867238396,185.595642598089,1141.7162276465,"Zfp106","zinc finger protein 106"
"ENSMUSG00000027291",85.6648410076294,85.5063580591668,80.1389004636011,87.0478327019491,83.6676298760703,422.025562108417,"Vps39","VPS39 HOPS complex subunit"
"ENSMUSG00000027293",33.3113281981243,34.6435066588266,30.7824778562834,29.5907884122035,31.852503975631,160.180605101069,"Ehd4","EH-domain containing 4"
"ENSMUSG00000027296",3.84842051201136,3.57332438836471,3.5581018943106,5.06410347479893,3.14656314577083,19.1905134152564,"Itpka","inositol 1,4,5-trisphosphate 3-kinase A"
"ENSMUSG00000027297",3.87341025559585,4.9164888747713,3.6233881676007,6.18641829894355,2.99181413860177,21.5915197355132,"Ltk","leukocyte tyrosine kinase"
"ENSMUSG00000027298",155.536164069862,144.782994544167,162.497534219066,130.927604972774,151.163988502974,744.908286308843,"Tyro3","TYRO3 protein tyrosine kinase 3"
"ENSMUSG00000027300",9.89593845945778,9.3261232263703,8.74836062087376,8.9237715285646,9.43968943731249,46.3338832725789,"Ubox5","U box domain containing 5"
"ENSMUSG00000027303",133.695128177018,130.515039716867,128.222240741762,129.80529014863,127.822679921641,650.060378705918,"Ptpra","protein tyrosine phosphatase, receptor type, A"
"ENSMUSG00000027304",60.3752205001262,59.3526646634762,62.7401086317887,62.959124281284,49.2875587833447,294.71467686002,"Rtf1","RTF1, Paf1/RNA polymerase II complex component"
"ENSMUSG00000027305",17.7177282014029,19.0070446189612,17.4967212417475,17.7927959925368,19.4210003997167,91.4352904543651,"Ndufaf1","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 1"
"ENSMUSG00000027306",3.34862564032157,2.58495806817873,3.72131757753586,2.65523263273241,3.610810167278,15.9209440860466,"Nusap1","nucleolar and spindle associated protein 1"
"ENSMUSG00000027309",222.558656363462,211.054223448945,228.142882012264,184.388113547273,201.560581837697,1047.70445720964,"4930402H24Rik","RIKEN cDNA 4930402H24 gene"
"ENSMUSG00000027312",199.443143547809,203.197978339775,209.601580397875,187.262334438375,193.229926951763,992.734963675597,"Atrn","attractin"
"ENSMUSG00000027313",9.19622563909208,9.78229229722537,8.4545723910683,10.7577981924107,9.28494043014344,47.4758289499399,"Chac1","ChaC, cation transport regulator 1"
"ENSMUSG00000027314",4.2232666657787,2.91441350824072,3.59074503095565,3.31219740784146,4.46192970670782,18.5025523195243,"Dll4","delta-like 4 (Drosophila)"
"ENSMUSG00000027316",25.0897025588273,24.5571016476979,23.8947760241776,31.8627915927889,25.9204587008171,131.324830524309,"Gfra4","glial cell line derived neurotrophic factor family receptor alpha 4"
"ENSMUSG00000027318",2.79885128146281,2.45824443738565,2.61145093160411,3.50381213391493,2.26965210514617,13.6420108895137,"Adam33","a disintegrin and metallopeptidase domain 33"
"ENSMUSG00000027322",1.07455897413304,0.658910880123989,0.424360776385668,0.602217710516629,0.464247021507172,3.2242953626665,"Siglec1","sialic acid binding Ig-like lectin 1, sialoadhesin"
"ENSMUSG00000027323",2.99876923013872,3.34523985293717,4.24360776385668,3.69542685998841,3.12077164457599,17.403815351497,"Rad51","RAD51 recombinase"
"ENSMUSG00000027324",4.62310256313053,4.409634351599,4.37418031043688,4.84511521642924,4.38455520312329,22.6365876447189,"Rpusd2","RNA pseudouridylate synthase domain containing 2"
"ENSMUSG00000027326",0.524784615274276,0.582882701648144,0.48964704967577,0.301108855258315,0.490038522702015,2.38846174455852,"Knl1","kinetochore scaffold 1"
"ENSMUSG00000027327",49.4796922972889,47.8217242613064,45.733034439717,53.4331350422027,46.3731191483275,242.840705188842,"1700037H04Rik","RIKEN cDNA 1700037H04 gene"
"ENSMUSG00000027329",6.52232307555172,5.9301979211159,6.49598419236522,6.87075660634881,7.14424583097148,32.9635076263531,"Spef1","sperm flagellar 1"
"ENSMUSG00000027330",6.19745640895336,5.77814156416421,4.43946658372699,6.73388894486776,4.97775973060468,28.126713232317,"Cdc25b","cell division cycle 25B"
"ENSMUSG00000027331",1.99917948675915,1.5205635695169,2.08916074528329,1.42342367940294,1.85698808602869,8.88931556699096,"Knstrn","kinetochore-localized astrin/SPAG5 binding"
"ENSMUSG00000027332",74.0945897280109,72.9617086106525,74.2631358674918,81.5457527104108,70.8750452834282,373.740232199994,"Ivd","isovaleryl coenzyme A dehydrogenase"
"ENSMUSG00000027333",74.0196204972574,72.1000559212595,74.2957790041369,93.6722275176321,67.4189841233193,381.506667063605,"Smox","spermine oxidase"
"ENSMUSG00000027335",7.17205640874844,6.69047970587435,4.96175677004781,6.98025073553366,6.98949682380242,32.7940404440067,"Adra1d","adrenergic receptor, alpha 1d"
"ENSMUSG00000027339",125.223605101876,122.40536734611,132.955495555294,119.540215537551,108.066390006392,608.191073547223,"Rassf2","Ras association (RalGDS/AF-6) domain family member 2"
"ENSMUSG00000027340",113.403456386413,116.627225781946,104.653896084035,113.901267884532,102.62438325428,551.210229391205,"Slc23a2","solute carrier family 23 (nucleobase transporters), member 2"
"ENSMUSG00000027341",17.517810252727,17.638537406396,19.3247368938704,19.5447020594942,18.8535873734301,92.8793739859178,"Tmem230","transmembrane protein 230"
"ENSMUSG00000027342",23.7902358924338,24.5064161953807,24.6782113036588,25.3478909062908,24.5793006386853,122.902054936449,"Pcna","proliferating cell nuclear antigen"
"ENSMUSG00000027346",97.1101435693256,109.96208880223,96.1666805563213,105.004869888263,109.149633056575,517.393415872715,"Gpcpd1","glycerophosphocholine phosphodiesterase 1"
"ENSMUSG00000027347",7.39696410100884,8.54049871545324,9.92351354009561,7.50034784916165,7.63428435367349,40.9956085593928,"Rasgrp1","RAS guanyl releasing protein 1"
"ENSMUSG00000027349",31.0872410191047,30.8167550088758,32.7084229183415,32.1091533834548,30.7950524266424,157.516624756419,"Fam98b","family with sequence similarity 98, member B"
"ENSMUSG00000027350",264.266538405975,272.130193491207,248.838630645227,239.682648785618,231.659263732079,1256.57727506011,"Chgb","chromogranin B"
"ENSMUSG00000027351",131.321102536491,148.609746194118,147.677550182212,118.773756633257,151.808776032845,698.190931578924,"Spred1","sprouty protein with EVH-1 domain 1, related sequence"
"ENSMUSG00000027353",5.79762051160153,4.05483618537839,5.67990577623894,5.2557182008724,5.90625377361902,26.6943344477103,"Mcm8","minichromosome maintenance 8 homologous recombination repair factor"
"ENSMUSG00000027357",23.8152256360183,20.8063781762229,23.6662740676622,22.8842729996319,24.1150536171781,115.287204496713,"Crls1","cardiolipin synthase 1"
"ENSMUSG00000027358",6.7972102549811,6.84253606282604,5.9736940060444,6.2959124281284,7.86640786442708,33.775760616407,"Bmp2","bone morphogenetic protein 2"
"ENSMUSG00000027359",11.1954051258512,10.5425740819838,9.76029785687036,9.96396575582059,10.8582220030289,52.3204648235548,"Slc27a2","solute carrier family 27 (fatty acid transporter), member 2"
"ENSMUSG00000027360",2.02416923034364,1.62193447415136,1.79537251547782,1.75190606695747,1.05745154898856,8.25083383591884,"Hdc","histidine decarboxylase"
"ENSMUSG00000027361",13.9692666637295,13.0261612455281,12.8613958381502,13.2487896313658,14.0047851487997,67.1103985275734,"Gabpb1","GA repeat binding protein, beta 1"
"ENSMUSG00000027363",113.353476899244,114.90392040316,116.927715462574,121.620603992063,110.387625113928,577.193341870968,"Usp8","ubiquitin specific peptidase 8"
"ENSMUSG00000027365",47.3055846054383,51.1923068404022,49.3237794706726,47.7120667922948,53.8526544948319,249.38639220364,"Trpm7","transient receptor potential cation channel, subfamily M, member 7"
"ENSMUSG00000027366",46.3309846056432,53.2704103854086,53.1103833214986,41.8815044132019,58.7014567194624,253.294739445215,"Sppl2a","signal peptide peptidase like 2A"
"ENSMUSG00000027367",96.3604512617909,91.6392977895517,94.9588845004544,94.5481805511108,96.2796739603485,473.786488063256,"Stard7","START domain containing 7"
"ENSMUSG00000027368",1.72429230732976,1.08973722482044,1.1425097825768,1.56029134088399,1.21220055615762,6.72903121176861,"Dusp2","dual specificity phosphatase 2"
"ENSMUSG00000027371",16.6431692272699,15.9405747537688,16.4521408691059,18.1212783800913,12.5346695806936,79.6918328109295,"Fahd2a","fumarylacetoacetate hydrolase domain containing 2A"
"ENSMUSG00000027374",41.008169222147,37.0003801915778,38.6821169243859,39.1441511835809,40.9311123962156,196.765929917907,"Mrps5","mitochondrial ribosomal protein S5"
"ENSMUSG00000027375",1486.9147330207,1435.91886414712,1638.06523998532,699.667485491138,2189.10524691468,7449.67156955896,"Mal","myelin and lymphocyte protein, T cell differentiation protein"
"ENSMUSG00000027377",0.649733333196723,0.532197249330914,0.48964704967577,0.301108855258315,0.618996028676229,2.59168251613795,"Mall","mal, T cell differentiation protein-like"
"ENSMUSG00000027378",10.7455897413304,9.30078050021169,9.14007826061438,9.30700098071154,8.84648490983111,47.3399343926991,"Nphp1","nephronophthisis 1 (juvenile) homolog (human)"
"ENSMUSG00000027379",0.524784615274276,0.709596332441219,0.391717639740616,0.136867661481052,0.438455520312329,2.20142176924949,"Bub1","BUB1, mitotic checkpoint serine/threonine kinase"
"ENSMUSG00000027381",6.34739487046029,7.40007603831557,5.22290186320822,6.0495506374625,5.64833876167059,30.6682621711172,"Bcl2l11","BCL2-like 11 (apoptosis facilitator)"
"ENSMUSG00000027384",43.0073487089062,39.686709164391,42.6319364584371,49.1902375362901,38.7904177970437,213.306649665068,"Ndufaf5","NADH dehydrogenase (ubiquinone) complex I, assembly factor 5"
"ENSMUSG00000027386",7.22203589591742,5.72745611184698,6.00633714268945,5.36521233005724,6.11258578317776,30.4336272636889,"Fbln7","fibulin 7"
"ENSMUSG00000027387",4.27324615294768,5.34731521946776,6.07162341597955,4.87248874872545,4.5135127090975,25.0781862462179,"Zc3h8","zinc finger CCCH type containing 8"
"ENSMUSG00000027394",82.1412871622165,84.5686771912981,76.3849397494202,85.0495648443258,73.1962803909641,401.340749338225,"Ttl","tubulin tyrosine ligase"
"ENSMUSG00000027395",8.69643076740229,10.3144895465563,10.2173017699011,7.63721551064271,11.2450945209515,48.1105321154539,"Polr1b","polymerase (RNA) I polypeptide B"
"ENSMUSG00000027397",129.072025613887,131.832861477115,125.349644716997,124.16634249561,136.565998826693,646.986873130303,"Slc20a1","solute carrier family 20, member 1"
"ENSMUSG00000027399",0.599753846027744,0.532197249330914,0.326431366450514,0.848579501182523,0.670579031065915,2.97754099405761,"Il1a","interleukin 1 alpha"
"ENSMUSG00000027400",9.87094871587329,12.0124521991835,10.0867292233209,14.8090809722498,9.41389793611765,56.1931090467451,"Pdyn","prodynorphin"
"ENSMUSG00000027404",51.1290153738652,51.1669641142436,54.5140381972358,57.238056031376,52.4599134303104,266.507987147031,"Snrpb","small nuclear ribonucleoprotein B"
"ENSMUSG00000027405",53.2031640913778,55.0950866688289,51.5435127625361,57.0190677730063,53.7752799912474,270.636111286996,"Nop56","NOP56 ribonucleoprotein"
"ENSMUSG00000027406",257.919143535514,244.253194716731,254.29003446495,294.402339845743,227.713164049268,1278.57787661221,"Idh3b","isocitrate dehydrogenase 3 (NAD+) beta"
"ENSMUSG00000027408",7.44694358817782,7.07062059825357,5.74519204952904,7.11711839701471,7.66007585486833,35.0399504878435,"Cpxm1","carboxypeptidase X 1 (M14 family)"
"ENSMUSG00000027411",50.9790769123583,47.7710388089892,43.839732514304,52.1739525565771,48.0495667259923,242.813367518221,"Vps16","VSP16 CORVET/HOPS core subunit"
"ENSMUSG00000027412",1.24948717922447,1.26713630793075,1.07722350928669,1.45079721169915,1.6248645752751,6.66950878341616,"Lpin3","lipin 3"
"ENSMUSG00000027419",109.305138438556,117.970390268353,104.327464717584,112.450470672832,94.8095583922424,538.863022489568,"Pcsk2","proprotein convertase subtilisin/kexin type 2"
"ENSMUSG00000027420",1.19950769205549,1.26713630793075,0.946650962706489,0.958073630367365,1.16061755376793,5.53198614682802,"Bfsp1","beaded filament structural protein 1, in lens-CP94"
"ENSMUSG00000027422",149.063820481479,139.283622967748,136.41566803967,111.848252962316,134.167389215573,670.778753666785,"Rrbp1","ribosome binding protein 1"
"ENSMUSG00000027423",132.220733305533,130.210927002964,132.498491642263,136.210696705943,127.719513916862,658.860362573565,"Snx5","sorting nexin 5"
"ENSMUSG00000027424",9.64604102361288,9.12338141710138,7.99756847803758,8.48579501182523,9.23335742775375,44.4861433583308,"Mgme1","mitochondrial genome maintenance exonuclease 1"
"ENSMUSG00000027425",33.4112871724622,34.2126803141302,34.5364385704643,34.1895418379668,32.7294150162556,169.079362911279,"Csrp2bp","cysteine and glycine-rich protein 2 binding protein"
"ENSMUSG00000027427",18.5173999961066,19.7166409514024,18.8677329808397,18.4223872353496,20.2463284379517,95.77048960165,"Polr3f","polymerase (RNA) III (DNA directed) polypeptide F"
"ENSMUSG00000027428",30.5624564038305,30.2592150333863,31.5332699991196,28.5779677172437,29.6086433716796,150.54155252526,"Rbbp9","retinoblastoma binding protein 9, serine hydrolase"
"ENSMUSG00000027429",47.1306564003469,48.1004942490512,45.765677576362,45.0568341595623,49.5196822940983,235.573344679421,"Sec23b","SEC23 homolog B, COPII coat complex component"
"ENSMUSG00000027430",49.8545384510562,48.3032360583201,37.5396071418091,55.0755469799754,38.8935838018231,229.666512432984,"Dtd1","D-tyrosyl-tRNA deacylase 1"
"ENSMUSG00000027433",37.1597487101356,34.9729620988886,34.1447209307237,35.0928684037418,35.2311906321554,176.601490775645,"Xrn2","5'-3' exoribonuclease 2"
"ENSMUSG00000027434",12.4698820486602,11.2268276882664,10.6090194096417,12.4275836624795,15.5780667216851,62.3113795307329,"Nkx2-2","NK2 homeobox 2"
"ENSMUSG00000027435",12.919697433181,15.661804766024,12.5676076083448,8.97851859315702,20.7105754594588,70.8382038601656,"Cd93","CD93 antigen"
"ENSMUSG00000027438",429.298805037942,447.704600318092,446.656038714238,474.657050016289,368.947424592227,2167.26391867879,"Napb","N-ethylmaleimide sensitive fusion protein attachment protein beta"
"ENSMUSG00000027439",39.0089897353879,35.0743330035231,38.6494737877408,35.9140743726281,36.2112676775594,184.858138576839,"Gzf1","GDNF-inducible zinc finger protein 1"
"ENSMUSG00000027447",1183.48926641783,1038.79834524163,1096.6461755905,1492.48710138628,908.918293607458,5720.3391822437,"Cst3","cystatin C"
"ENSMUSG00000027452",24.3649999948771,23.6447635059878,25.8860073595257,21.1049934003782,21.5359034976938,116.536667758463,"Acss1","acyl-CoA synthetase short-chain family member 1"
"ENSMUSG00000027454",0.799671794703659,0.886995415551523,0.816078416126284,0.958073630367365,0.954285544209186,4.41510480095802,"Gins1","GINS complex subunit 1 (Psf1 homolog)"
"ENSMUSG00000027455",62.6492871663148,62.6725617902548,63.0991831348843,64.8478980097225,59.2946612469438,312.56359134812,"Nsfl1c","NSFL1 (p97) cofactor (p47)"
"ENSMUSG00000027456",0.849651281872637,0.760281784758449,0.750792142836181,1.17706188873705,0.928494043014344,4.46628114121866,"Sdcbp2","syndecan binding protein (syntenin) 2"
"ENSMUSG00000027457",198.743430727444,200.030137569948,192.953580708899,236.370451377777,167.670549267674,995.768149651741,"Snph","syntaphilin"
"ENSMUSG00000027459",5.67267179367908,5.87951246879867,5.35347440978842,6.13167123435113,5.64833876167059,28.6856686682879,"Fam110a","family with sequence similarity 110, member A"
"ENSMUSG00000027460",1.37443589714691,0.988366320185983,0.946650962706489,0.437976516739367,1.6248645752751,5.37229427205385,"Angpt4","angiopoietin 4"
"ENSMUSG00000027463",2.37402564052649,2.78769987744764,1.73008624218772,2.70997969732483,2.60494162067913,12.2067330781658,"Slc52a3","solute carrier protein family 52, member 3"
"ENSMUSG00000027465",53.0032461427019,52.4847858744916,49.2258500607375,48.8070080841432,58.598290714683,262.119180876757,"Tbc1d20","TBC1 domain family, member 20"
"ENSMUSG00000027466",79.3924153679226,76.2562630112724,75.8300064264543,82.9144293252213,78.1224571191791,392.51557125005,"Rbck1","RanBP-type and C3HC4-type zinc finger containing 1"
"ENSMUSG00000027469",4.49815384520808,3.59866711452332,4.08039208063142,3.55855919850735,4.53930421029235,20.2750764491625,"Tpx2","TPX2, microtubule-associated"
"ENSMUSG00000027472",36.5849846076924,34.7195348373025,38.6494737877408,38.8156687960264,29.3507283597312,178.120390388493,"Pdrg1","p53 and DNA damage regulated 1"
"ENSMUSG00000027474",3.14870769164566,2.96509896055795,3.13374111792493,4.89986228102166,3.17235464696567,17.3197646981159,"Ccm2l","cerebral cavernous malformation 2-like"
"ENSMUSG00000027475",59.6255281925916,59.301979211159,60.0307282902494,58.1961296617433,55.6838510796658,292.838216435409,"Kif3b","kinesin family member 3B"
"ENSMUSG00000027478",0.874641025457127,0.633568153965374,0.914007826061438,0.739085371997681,1.05745154898856,4.21875392647018,"Dnmt3b","DNA methyltransferase 3B"
"ENSMUSG00000027479",150.388276891457,155.477624983103,152.44344813239,132.570016910547,178.116107251585,768.995474169081,"Mapre1","microtubule-associated protein, RP/EB family, member 1"
"ENSMUSG00000027487",8.07168717779006,7.17199150288803,6.69184301223553,7.69196257523513,6.62841580707462,36.2559000752234,"Cdk5rap1","CDK5 regulatory subunit associated protein 1"
"ENSMUSG00000027488",30.6374256345839,31.0448395443033,33.7530032909831,31.8354180604927,31.9814614816052,159.252148011968,"Snta1","syntrophin, acidic 1"
"ENSMUSG00000027489",50.0794461433166,50.6094241387541,48.1812696880958,62.4664006999522,46.5278681554965,257.864408825615,"Necab3","N-terminal EF-hand calcium binding protein 3"
"ENSMUSG00000027490",7.64686153685374,9.12338141710138,8.06285475132769,10.8946658538917,7.99536537040129,43.7231289295758,"E2f1","E2F transcription factor 1"
"ENSMUSG00000027495",20.4416102521123,20.4262372838437,20.4998898130923,17.4643136049822,19.9110389224187,98.7430898764491,"Fam210b","family with sequence similarity 210, member B"
"ENSMUSG00000027496",2.22408717901955,2.0274180926892,2.4808783850239,2.43624437436273,2.45019261351007,11.6188206446055,"Aurka","aurora kinase A"
"ENSMUSG00000027498",21.0163743545555,21.1358336162849,22.2952623285701,21.1049934003782,21.8711930132268,107.423656713015,"Cstf1","cleavage stimulation factor, 3' pre-RNA, subunit 1"
"ENSMUSG00000027499",91.3874922884775,109.708661540644,104.360107854229,77.3028552044982,99.9162756288213,482.67539251667,"Pkia","protein kinase inhibitor, alpha"
"ENSMUSG00000027500",464.63430246641,480.85288613356,449.561277875647,496.774864111627,441.395751448541,2333.21908203579,"Stmn2","stathmin-like 2"
"ENSMUSG00000027502",80.5169538292246,76.5857184513344,74.6222103705874,82.6406940022593,73.1446973885744,387.51027404198,"Rtfdc1","replication termination factor 2 domain containing 1"
"ENSMUSG00000027506",69.7963538314787,70.9342905179632,76.7440142525158,66.1618275599406,78.1482486203739,361.784734782272,"Tpd52","tumor protein D52"
"ENSMUSG00000027508",29.4878974296974,32.2106049475996,35.0260856201401,30.1930061227201,29.1959793525621,156.113573472719,"Pag1","phosphoprotein associated with glycosphingolipid microdomains 1"
"ENSMUSG00000027509",29.7128051219578,27.9530269529523,28.3015994712595,30.5214885102746,29.7376008776538,146.226520934098,"Rae1","ribonucleic acid export 1"
"ENSMUSG00000027510",2.59893333278689,2.58495806817873,2.90523916140957,3.44906506932251,2.65652462306882,14.1947202547665,"Rbm38","RNA binding motif protein 38"
"ENSMUSG00000027519",67.0724717807694,69.4644124007636,72.5004064886591,75.0308520239128,60.3521127959323,344.420255490037,"Rab22a","RAB22A, member RAS oncogene family"
"ENSMUSG00000027520",28.9131333272542,32.6414312922961,32.8063523282766,24.19820254985,28.6543578274704,147.213477325147,"Zdbf2","zinc finger, DBF-type containing 2"
"ENSMUSG00000027522",68.4469076779163,66.2458861786195,67.9630104949969,77.6860846566452,67.4447756245141,347.786664632692,"Stx16","syntaxin 16"
"ENSMUSG00000027523",116.102348693537,116.905995769691,118.690444841407,135.143128946391,108.788552039847,595.630470290873,"Gnas","GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus"
"ENSMUSG00000027524",4.09831794785625,5.04320250556438,3.72131757753586,5.17359760398377,4.1524316923697,22.18886732731,"Edn3","endothelin 3"
"ENSMUSG00000027525",81.3166256239283,77.7261411284721,85.165943506939,79.3011230621216,74.7179789614598,398.227812282921,"Phactr3","phosphatase and actin regulator 3"
"ENSMUSG00000027531",66.0978717809743,72.201426825894,67.8324379484167,68.2422160144526,70.746087777454,345.120040347192,"Impa1","inositol (myo)-1(or 4)-monophosphatase 1"
"ENSMUSG00000027533",95.6857281850097,119.034784767014,122.705550648748,93.5901069207434,194.081046491193,625.097217012708,"Fabp5","fatty acid binding protein 5, epidermal"
"ENSMUSG00000027534",18.3924512781842,20.071439117623,20.7936780428977,16.916842959058,19.3952088985218,95.5696202962848,"Snx16","sorting nexin 16"
"ENSMUSG00000027536",0.74969230753468,0.861652689392908,0.620219596255976,0.766458904293892,1.2637835585473,4.26180705602476,"Chmp4c","charged multivesicular body protein 4C"
"ENSMUSG00000027540",33.0364410186949,36.7469529299917,36.0053797194916,32.4650093033056,37.268719226548,175.522502198032,"Ptpn1","protein tyrosine phosphatase, non-receptor type 1"
"ENSMUSG00000027544",45.5563025545241,41.7648127093974,40.9344933528944,43.6060369478632,41.6532744296712,213.51491999435,"Nfatc2","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2"
"ENSMUSG00000027546",411.606066580124,404.672651300764,391.325922100876,396.751977101274,422.310040564357,2026.66665764739,"Atp9a","ATPase, class II, type 9A"
"ENSMUSG00000027550",34.8606923003626,34.9729620988886,35.6789483530411,30.9868385593102,25.5593776840893,162.058818995692,"Lrrcc1","leucine rich repeat and coiled-coil domain containing 1"
"ENSMUSG00000027551",12.8447282024275,12.8487621624178,11.7841723288635,13.9605014710673,13.5663296284874,65.0044937932635,"Zfp64","zinc finger protein 64"
