"","NA.","logFC","logCPM","PValue","symbol","name","entrez"
"840","ENSMUSG00000052142",1.5993083944446,2.82637046530023,4.14550999817179e-14,"Rasal3","RAS protein activator like 3","320484"
"66","ENSMUSG00000004952",1.18697629145228,3.77065177665755,1.06873496939162e-12,"Rasa4","RAS p21 protein activator 4","54153"
"785","ENSMUSG00000046768",2.76222064068095,5.07775677207284,2.01277899168858e-59,"Rhoj","ras homolog family member J","80837"
"426","ENSMUSG00000029204",1.39562910362539,0.931356558841366,2.01015150239989e-08,"Rhoh","ras homolog family member H","74734"
"29","ENSMUSG00000001768",1.56424919303249,6.43105770640982,2.17024673197242e-23,"Rin2","Ras and Rab interactor 2","74030"
"180","ENSMUSG00000020641",2.32079867409268,2.25115372696967,2.11041638819689e-08,"Rsad2","radical S-adenosyl methionine domain containing 2","58185"
"148","ENSMUSG00000019832",1.28035898917931,2.25484322768416,2.99687627833261e-09,"Rab32","RAB32, member RAS oncogene family","67844"
"346","ENSMUSG00000026433",1.05705667583849,3.75585338404663,1.45804310994847e-12,"Rab29","RAB29, member RAS oncogene family","226422"
"147","ENSMUSG00000019577",1.77926598938116,6.1871945861598,1.69537571906581e-13,"Pdk4","pyruvate dehydrogenase kinase, isoenzyme 4","27273"
"809","ENSMUSG00000048779",1.76698696741302,2.81338005670166,3.46806667914609e-24,"P2ry6","pyrimidinergic receptor P2Y, G-protein coupled, 6","233571"
"549","ENSMUSG00000032860",1.56621425639852,0.9783255818661,1.10205368070887e-12,"P2ry2","purinergic receptor P2Y, G-protein coupled 2","18442"
"246","ENSMUSG00000022758",-1.16576155943883,3.43664192718494,6.65998198789936e-19,"P2rx6","purinergic receptor P2X, ligand-gated ion channel, 6","18440"
"891","ENSMUSG00000059456",1.30525240801749,3.66826511103687,2.54798492066441e-21,"Ptk2b","PTK2 protein tyrosine kinase 2 beta","19229"
"1062","ENSMUSG00000102543",1.30908933869576,3.43097073585003,8.03710402220267e-18,"Pcdhgc5","protocadherin gamma subfamily C, 5","93708"
"1067","ENSMUSG00000103081",3.11181587320819,1.16624896016058,2.2561877734163e-05,"Pcdhgb8","protocadherin gamma subfamily B, 8","93705"
"495","ENSMUSG00000031146",1.44990709171729,1.06349218542725,2.68194526800105e-09,"Plp2","proteolipid protein 2","18824"
"344","ENSMUSG00000026395",2.19903246090259,3.72970874044563,2.63268881068244e-28,"Ptprc","protein tyrosine phosphatase, receptor type, C","19264"
"58","ENSMUSG00000004266",1.82230383208043,3.32174277397225,1.56993447130682e-18,"Ptpn6","protein tyrosine phosphatase, non-receptor type 6","15170"
"256","ENSMUSG00000022912",2.01660513362507,5.45983769823138,3.43717115068999e-56,"Pros1","protein S (alpha)","19128"
"577","ENSMUSG00000034595",1.34252969415501,3.78800591136042,4.02289433027703e-20,"Ppp1r18","protein phosphatase 1, regulatory subunit 18","76448"
"692","ENSMUSG00000040435",1.25993943708374,4.45950622807338,8.73258141160432e-12,"Ppp1r15a","protein phosphatase 1, regulatory (inhibitor) subunit 15A","17872"
"219","ENSMUSG00000021948",1.29802539217474,5.17297085560127,1.70540895367592e-19,"Prkcd","protein kinase C, delta","18753"
"1042","ENSMUSG00000096727",1.64097413943399,1.80517198590154,2.0150482793121e-14,"Psmb9","proteasome (prosome, macropain) subunit, beta type 9 (large multifunctional peptidase 2)","16912"
"283","ENSMUSG00000024338",2.2458804518427,2.58444678408216,1.96577221608162e-21,"Psmb8","proteasome (prosome, macropain) subunit, beta type 8 (large multifunctional peptidase 7)","16913"
"673","ENSMUSG00000039405",1.74990580116737,2.74234411870562,8.33055136264811e-13,"Prss23","protease, serine 23","76453"
"940","ENSMUSG00000068744",1.99776073526632,0.626462248450214,1.21112899030086e-13,"Psrc1","proline/serine-rich coiled-coil 1","56742"
"51","ENSMUSG00000003526",1.67594364862709,5.16295385355983,1.46863786594193e-18,"Prodh","proline dehydrogenase","19125"
"338","ENSMUSG00000026285",4.17247990418386,0.908882816640113,2.42158768712114e-09,"Pdcd1","programmed cell death 1","18566"
"830","ENSMUSG00000051048",1.34068951117497,4.080368468303,1.60772415910955e-17,"P4ha3","procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III","320452"
"1048","ENSMUSG00000097441",-1.56871180911162,1.91802846209733,2.21880399158198e-19,"Gm26633","predicted gene, 26633","102633600"
"1060","ENSMUSG00000101693",-1.28708492038921,1.8503927886607,1.00617747726778e-13,"Gm19461","predicted gene, 19461","100502933"
"969","ENSMUSG00000073402",1.6784895303295,3.28629949782278,6.75938436525994e-10,"Gm8909","predicted gene 8909","667977"
"798","ENSMUSG00000047935",-1.26326073692327,0.886632723530089,3.19045660743633e-07,"Gm5607","predicted gene 5607","434280"
"984","ENSMUSG00000074466",1.06793132834801,3.15446880515126,2.80966872941958e-07,"Gm15417","predicted gene 15417","545539"
"1025","ENSMUSG00000086496",-1.56692517136193,4.42681276122861,2.63271662521625e-14,"Gm14204","predicted gene 14204","100045469"
"983","ENSMUSG00000074385",-1.14214109896542,1.18649860518043,7.02679743636433e-08,"Gm10684","predicted gene 10684","100038468"
"731","ENSMUSG00000042613",1.49606787616517,7.52434119951563,1.60078629630794e-53,"Pbxip1","pre B cell leukemia transcription factor interacting protein 1","229534"
"769","ENSMUSG00000045246",-1.34806291074949,6.19709734934372,1.46741140544129e-27,"Kcng4","potassium voltage-gated channel, subfamily G, member 4","66733"
"985","ENSMUSG00000074575",-1.82153654946579,2.62119709244604,1.471035038101e-32,"Kcng1","potassium voltage-gated channel, subfamily G, member 1","241794"
"914","ENSMUSG00000062785",-1.04233033014024,8.44142286940933,4.21228228138729e-24,"Kcnc3","potassium voltage gated channel, Shaw-related subfamily, member 3","16504"
"781","ENSMUSG00000046410",1.61302829103256,3.03626089411107,1.4514457319203e-23,"Kcnk6","potassium inwardly-rectifying channel, subfamily K, member 6","52150"
"887","ENSMUSG00000058743",-2.22172372148991,3.36785868387903,3.16869328261139e-42,"Kcnj14","potassium inwardly-rectifying channel, subfamily J, member 14","211480"
"730","ENSMUSG00000042529",-1.06182385450161,3.01599797673236,5.71627457214707e-14,"Kcnj12","potassium inwardly-rectifying channel, subfamily J, member 12","16515"
"149","ENSMUSG00000019848",-1.58128810706337,1.59208339768467,2.35630512475559e-21,"Popdc3","popeye domain containing 3","78977"
"255","ENSMUSG00000022906",1.7983449599383,3.15128681944129,8.65399491866261e-18,"Parp9","poly (ADP-ribose) polymerase family, member 9","80285"
"573","ENSMUSG00000034422",1.88214186520461,3.19551432852355,4.38720697199941e-10,"Parp14","poly (ADP-ribose) polymerase family, member 14","547253"
"658","ENSMUSG00000038507",1.32625184370994,3.9412882548628,2.0711021726306e-11,"Parp12","poly (ADP-ribose) polymerase family, member 12","243771"
"413","ENSMUSG00000028583",1.40030966264934,3.93374029375576,2.36415336350985e-17,"Pdpn","podoplanin","14726"
"161","ENSMUSG00000020120",1.9044931893084,4.95611230704965,9.68610149848281e-40,"Plek","pleckstrin","56193"
"872","ENSMUSG00000056529",2.27366889692194,1.95229520430761,1.45102096080875e-29,"Ptafr","platelet-activating factor receptor","19204"
"778","ENSMUSG00000046223",2.77737391764607,1.74393991824068,6.70746967491622e-31,"Plaur","plasminogen activator, urokinase receptor","18793"
"213","ENSMUSG00000021822",2.03934838507847,2.67739207757242,5.14991924785249e-14,"Plau","plasminogen activator, urokinase","18792"
"1011","ENSMUSG00000079484",2.11737552386579,2.3988823564612,6.13044604478706e-12,"Phyhd1","phytanoyl-CoA dioxygenase domain containing 1","227696"
"536","ENSMUSG00000032372",1.66022418147645,3.85992445744357,4.3177003993665e-29,"Plscr2","phospholipid scramblase 2","18828"
"841","ENSMUSG00000052160",1.8402864947316,4.73538476623888,5.51509131519308e-36,"Pld4","phospholipase D family, member 4","104759"
"302","ENSMUSG00000024998",1.41494363116003,6.72269637729059,1.3811446334957e-18,"Plce1","phospholipase C, epsilon 1","74055"
"683","ENSMUSG00000040061",1.05440342528338,2.07019552486857,2.92716026414e-07,"Plcb2","phospholipase C, beta 2","18796"
"43","ENSMUSG00000002847",1.47569621826397,0.922454599488022,5.40274308701425e-06,"Pla1a","phospholipase A1 member A","85031"
"348","ENSMUSG00000026447",-1.43756672360359,5.11434083961568,5.61156450215414e-10,"Pik3c2b","phosphoinositide-3-kinase, class 2, beta polypeptide","240752"
"179","ENSMUSG00000020573",1.25812525886091,2.987943360013,1.46815976530722e-11,"Pik3cg","phosphoinositide-3-kinase, catalytic, gamma polypeptide","30955"
"303","ENSMUSG00000025017",1.48123625534191,2.05710995387029,6.18527507113971e-11,"Pik3ap1","phosphoinositide-3-kinase adaptor protein 1","83490"
"384","ENSMUSG00000027525",1.28602863310479,7.09568330339783,3.25094861014461e-09,"Phactr3","phosphatase and actin regulator 3","74189"
"287","ENSMUSG00000024521",1.38324489342569,3.69625567818174,1.88712884470928e-09,"Pmaip1","phorbol-12-myristate-13-acetate-induced protein 1","58801"
"935","ENSMUSG00000068245",2.64568442283761,0.734254520930312,2.62812442980215e-12,"Phf11d","PHD finger protein 11D","219132"
"1034","ENSMUSG00000091649",2.99466119432413,0.62853022598796,3.09294706788406e-15,"Phf11b","PHD finger protein 11B","236451"
"433","ENSMUSG00000029499",1.57863587050804,2.65640764009438,3.33993200283696e-13,"Pxmp2","peroxisomal membrane protein 2","19301"
"363","ENSMUSG00000026701",1.8316309849843,9.29166882241821,4.02909831091981e-95,"Prdx6","peroxiredoxin 6","11758"
"674","ENSMUSG00000039457",3.47022558068158,1.73115452984173,1.02887625497098e-22,"Ppl","periplakin","19041"
"388","ENSMUSG00000027750",2.86060111215,3.07851859202946,1.6411323077281e-25,"Postn","periostin, osteoblast specific factor","50706"
"409","ENSMUSG00000028494",1.19640555274584,4.67710466570952,8.61960120642806e-17,"Plin2","perilipin 2","11520"
"390","ENSMUSG00000027832",2.58689990974392,1.45114856331602,6.51676672178718e-21,"Ptx3","pentraxin related gene","19288"
"170","ENSMUSG00000020388",1.63017909016231,4.51113689834874,5.65635558725604e-34,"Pdlim4","PDZ and LIM domain 4","30794"
"511","ENSMUSG00000031636",1.86426593249875,1.01454628747322,0.000757031126535083,"Pdlim3","PDZ and LIM domain 3","53318"
"623","ENSMUSG00000036833",1.82294224882415,5.05321968276801,4.36568633870786e-30,"Pnpla7","patatin-like phospholipase domain containing 7","241274"
"316","ENSMUSG00000025509",2.07260395623224,6.43505790866762,4.23843858171802e-20,"Pnpla2","patatin-like phospholipase domain containing 2","66853"
"235","ENSMUSG00000022439",1.64242158105956,3.8441582996743,2.3616578699904e-28,"Parvg","parvin, gamma","64099"
"544","ENSMUSG00000032667",1.03947268258158,6.45892496235641,2.23736742879741e-17,"Pon2","paraoxonase 2","330260"
"799","ENSMUSG00000047986",-1.83187409767618,3.14792968026658,1.31462543959193e-18,"Palm3","paralemmin 3","74337"
"880","ENSMUSG00000058056",1.1151188385183,4.08627419171478,8.3650258473806e-17,"Palld","palladin, cytoskeletal associated protein","72333"
"526","ENSMUSG00000032014",1.63275096379858,3.65057718111886,3.89722262885022e-15,"Oaf","out at first homolog","102644"
"746","ENSMUSG00000043415",1.55824170238759,3.84657891153133,3.3186751714116e-23,"Otud1","OTU domain containing 1","71198"
"228","ENSMUSG00000022146",2.61419873048052,4.29154595865954,1.09015471345501e-42,"Osmr","oncostatin M receptor","18414"
"391","ENSMUSG00000027848",1.27215608509527,5.02387063114257,3.39134792051729e-21,"Olfml3","olfactomedin-like 3","99543"
"259","ENSMUSG00000023034",2.05747478425795,4.17998603148544,6.89262633574753e-09,"Nr4a1","nuclear receptor subfamily 4, group A, member 1","15370"
"477","ENSMUSG00000030717",1.66165588781319,3.41430653237643,8.18519038538465e-11,"Nupr1","nuclear protein transcription regulator 1","56312"
"596","ENSMUSG00000035356",1.07642095976765,3.09313195541137,4.54893003634694e-11,"Nfkbiz","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta","80859"
"188","ENSMUSG00000021025",1.31862871219584,5.5250089888135,1.93282874277824e-10,"Nfkbia","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha","18035"
"100","ENSMUSG00000009772",1.43631235308719,1.54054718957728,2.09592976002643e-10,"Nuak2","NUAK family, SNF1-like kinase, 2","74137"
"545","ENSMUSG00000032691",1.01706277985754,0.859289042049166,1.58174332603345e-06,"Nlrp3","NLR family, pyrin domain containing 3","216799"
"981","ENSMUSG00000074151",2.19583906404723,1.97967537610847,3.35194178200165e-10,"Nlrc5","NLR family, CARD domain containing 5","434341"
"958","ENSMUSG00000071203",2.12452015211716,1.29933892429137,1.40787949460478e-14,"Naip5","NLR family, apoptosis inhibitory protein 5","17951"
"1002","ENSMUSG00000078945",2.2880934480511,2.0845435983278,7.93194045559822e-26,"Naip2","NLR family, apoptosis inhibitory protein 2","17948"
"593","ENSMUSG00000035187",1.11830805593415,2.82338572071576,2.67956087649537e-12,"Nkx6-1","NK6 homeobox 1","18096"
"885","ENSMUSG00000058669",-1.95937960639582,2.38997797027438,1.07433999429444e-06,"Nkx2-9","NK2 homeobox 9","18094"
"882","ENSMUSG00000058099",1.11252790993235,2.73103945450686,1.14694623811708e-08,"Nfam1","Nfat activating molecule with ITAM motif 1","74039"
"964","ENSMUSG00000071715",1.69176988405092,1.86172372874853,5.43966558335765e-15,"Ncf4","neutrophil cytosolic factor 4","17972"
"352","ENSMUSG00000026480",1.68081900825357,3.5139209014621,1.54110307771847e-26,"Ncf2","neutrophil cytosolic factor 2","17970"
"121","ENSMUSG00000015950",1.89892876051369,4.42393802811959,5.7391452938572e-34,"Ncf1","neutrophil cytosolic factor 1","17969"
"210","ENSMUSG00000021710",1.29204572580176,5.19468213604973,5.12480300617096e-25,"Nln","neurolysin (metallopeptidase M3 family)","75805"
"226","ENSMUSG00000022054",-1.51197286319592,10.6104685851427,1.82264477184716e-34,"Nefm","neurofilament, medium polypeptide","18040"
"171","ENSMUSG00000020396",-1.62774499411139,9.71043105083981,3.32197393405393e-43,"Nefh","neurofilament, heavy polypeptide","380684"
"193","ENSMUSG00000021215",1.13711169113086,5.09602184552048,1.45624238203735e-08,"Net1","neuroepithelial cell transforming gene 1","56349"
"915","ENSMUSG00000062991",-1.2120741048524,4.56643119459792,1.39556004822557e-24,"Nrg1","neuregulin 1","211323"
"790","ENSMUSG00000047180",2.11960770105093,1.4414084761192,5.43232178660908e-20,"Neurl3","neuralized E3 ubiquitin protein ligase 3","214854"
"64","ENSMUSG00000004891",1.7075825897818,5.00541867938924,1.08730167847107e-38,"Nes","nestin","18008"
"706","ENSMUSG00000040998",1.14684426286694,3.4326900835266,4.2482508117294e-11,"Npnt","nephronectin","114249"
"844","ENSMUSG00000052384",1.44558047535551,3.74710543018375,1.4408929966665e-12,"Nrros","negative regulator of reactive oxygen species","224109"
"814","ENSMUSG00000049134",1.50190807318323,1.7101338145942,3.40282573931998e-06,"Nrap","nebulin-related anchoring protein","18175"
"370","ENSMUSG00000026950",1.51308663755627,1.38998457134061,0.00423245616935121,"Neb","nebulin","17996"
"241","ENSMUSG00000022488",1.56002173883395,4.74416993475206,3.66941144861999e-25,"Nckap1l","NCK associated protein 1 like","105855"
"249","ENSMUSG00000022836",1.87379519672723,5.12516323530391,1.26096417647698e-34,"Mylk","myosin, light polypeptide kinase","107589"
"554","ENSMUSG00000033196",1.83808863866807,0.691017074489946,0.0491474163667169,"Myh2","myosin, heavy polypeptide 2, skeletal muscle, adult","17882"
"480","ENSMUSG00000030761",1.28639693190001,1.83774669771454,6.54739379979065e-09,"Myo7a","myosin VIIA","17921"
"176","ENSMUSG00000020437",1.51731959347835,0.880410392853291,1.96719102253884e-09,"Myo1g","myosin IG","246177"
"282","ENSMUSG00000024300",1.93720000392647,3.3779375531128,2.30572015513212e-18,"Myo1f","myosin IF","17916"
"156","ENSMUSG00000020061",1.33188099350556,2.79147280819764,4.63140542243628e-08,"Mybpc1","myosin binding protein C, slow-type","109272"
"32","ENSMUSG00000002100",-1.38731589667761,1.66914915255653,9.95222064794822e-12,"Mybpc3","myosin binding protein C, cardiac","17868"
"274","ENSMUSG00000024049",1.32327418052082,1.38191541741006,2.83346767231345e-11,"Myom1","myomesin 1","17929"
"142","ENSMUSG00000018893",2.10459758974874,2.00835985401242,0.0208060876611567,"Mb","myoglobin","17189"
"807","ENSMUSG00000048612",1.42260680467599,3.23294841612074,1.18568347531578e-10,"Myof","myoferlin","226101"
"711","ENSMUSG00000041390",1.8014554146748,2.68460823970835,6.61313719279866e-30,"Mdfic","MyoD family inhibitor domain containing","16543"
"232","ENSMUSG00000022346",1.31153505003206,2.6897648159139,2.38076604574423e-16,"Myc","myelocytomatosis oncogene","17869"
"265","ENSMUSG00000023341",2.01950689463226,2.40318102249388,6.06576333954411e-08,"Mx2","MX dynamin-like GTPase 2","17858"
"8","ENSMUSG00000000386",5.36440660223917,1.51249833098803,2.7263040848739e-17,"Mx1","MX dynamin-like GTPase 1","17857"
"735","ENSMUSG00000042784",1.65679305389561,0.736056426401949,4.13282659219867e-12,"Muc1","mucin 1, transmembrane","17829"
"73","ENSMUSG00000005611",-1.18787213725207,3.35295630689858,9.63542634890088e-12,"Mrvi1","MRV integration site 1","17540"
"27","ENSMUSG00000001566",-1.72141935627104,1.00684384302471,2.90049015031376e-12,"Mnx1","motor neuron and pancreas homeobox 1","15285"
"289","ENSMUSG00000024558",1.16785418995627,5.98694975272871,2.57555219960813e-13,"Mapk4","mitogen-activated protein kinase 4","225724"
"93","ENSMUSG00000008540",1.41130031833331,5.18463601400071,7.74580411531211e-29,"Mgst1","microsomal glutathione S-transferase 1","56615"
"82","ENSMUSG00000006517",-1.48556472510068,4.47289025902921,5.48819982555093e-21,"Mvd","mevalonate (diphospho) decarboxylase","192156"
"512","ENSMUSG00000031760",1.55415574137522,8.46491774719433,9.99764164664857e-19,"Mt3","metallothionein 3","17751"
"514","ENSMUSG00000031765",3.02348072420439,10.5127135336633,2.05432033349148e-77,"Mt1","metallothionein 1","17748"
"97","ENSMUSG00000009376",1.57198131201075,2.76595716554032,3.34439336458212e-25,"Met","met proto-oncogene","17295"
"292","ENSMUSG00000024672",2.57349729120738,0.656983139899287,1.86826645203527e-10,"Ms4a7","membrane-spanning 4-domains, subfamily A, member 7","109225"
"294","ENSMUSG00000024679",3.88925881182618,3.01875198050297,3.99189944595237e-56,"Ms4a6d","membrane-spanning 4-domains, subfamily A, member 6D","68774"
"1010","ENSMUSG00000079419",3.98019970324431,2.50294070493007,2.55150683283633e-51,"Ms4a6c","membrane-spanning 4-domains, subfamily A, member 6C","73656"
"293","ENSMUSG00000024677",2.8323847116835,2.20185998166687,2.38887799008862e-26,"Ms4a6b","membrane-spanning 4-domains, subfamily A, member 6B","69774"
"1059","ENSMUSG00000101389",3.98579133906923,0.960484064043175,5.25074293613541e-15,"Ms4a4a","membrane-spanning 4-domains, subfamily A, member 4A","666907"
"340","ENSMUSG00000026303",1.5295597542463,2.87207331319255,1.7144703581187e-12,"Mlph","melanophilin","171531"
"424","ENSMUSG00000029070",1.29284549666313,3.94090762770221,2.02614489381422e-12,"Mxra8","matrix-remodelling associated 8","74761"
"130","ENSMUSG00000017737",-1.50120906950794,2.64872964917304,1.44384230205106e-12,"Mmp9","matrix metallopeptidase 9","17395"
"312","ENSMUSG00000025355",2.65350229079829,2.74722774500618,2.88256703963156e-34,"Mmp19","matrix metallopeptidase 19","58223"
"515","ENSMUSG00000031790",-1.10549057615303,5.95172351609048,2.656142816251e-11,"Mmp15","matrix metallopeptidase 15","17388"
"818","ENSMUSG00000049723",5.72967894467716,0.993962140549896,3.93446181942909e-30,"Mmp12","matrix metallopeptidase 12","17381"
"694","ENSMUSG00000040528",3.09062323367498,0.834524687495925,3.84879944061685e-24,"Milr1","mast cell immunoglobulin like receptor 1","380732"
"490","ENSMUSG00000031070",1.37435858272123,1.74905677059731,5.36563531004052e-09,"Mrgprf","MAS-related GPR, member F","211577"
"69","ENSMUSG00000005142",1.74435928651449,6.56298296673838,4.20274732712011e-68,"Man2b1","mannosidase 2, alpha B1","17159"
"555","ENSMUSG00000033207",1.0648624704185,2.4681348104801,9.93381109115758e-06,"Mamdc2","MAM domain containing 2","71738"
"304","ENSMUSG00000025044",3.36376011158465,1.75818888377975,1.09734883091675e-32,"Msr1","macrophage scavenger receptor 1","20288"
"786","ENSMUSG00000046805",3.62814354189542,6.85412587738529,6.76908451684163e-59,"Mpeg1","macrophage expressed gene 1","17476"
"569","ENSMUSG00000034205",1.50723345345511,2.63962608785805,3.20395916918227e-16,"Loxl2","lysyl oxidase-like 2","94352"
"944","ENSMUSG00000069516",2.83361020724776,6.93177382615868,4.40626206890859e-28,"Lyz2","lysozyme 2","17105"
"412","ENSMUSG00000028581",1.87227557186618,6.33639143004467,8.53568076227159e-57,"Laptm5","lysosomal-associated protein transmembrane 5","16792"
"622","ENSMUSG00000036832",1.23939853579459,0.791603111250492,1.5747661908541e-05,"Lpar3","lysophosphatidic acid receptor 3","65086"
"725","ENSMUSG00000042228",1.58781956114837,3.8079624971129,5.63539252094353e-28,"Lyn","LYN proto-oncogene, Src family tyrosine kinase","17096"
"461","ENSMUSG00000030263",1.61988618985676,1.69782218978356,2.64629511011005e-09,"Lrmp","lymphoid-restricted membrane protein","16970"
"457","ENSMUSG00000030124",3.23204760685037,4.08076106904668,6.73287089669608e-64,"Lag3","lymphocyte-activation gene 3","16768"
"140","ENSMUSG00000018819",1.37135968032879,3.25966075915273,7.23342721510256e-12,"Lsp1","lymphocyte specific 1","16985"
"41","ENSMUSG00000002699",1.33845578817715,2.69184204622266,7.73937360390378e-17,"Lcp2","lymphocyte cytosolic protein 2","16822"
"62","ENSMUSG00000004707",4.02347279078523,1.77231494878548,5.20081841994016e-57,"Ly9","lymphocyte antigen 9","17085"
"198","ENSMUSG00000021423",1.46665145325912,4.90874782067767,3.27128844601518e-10,"Ly86","lymphocyte antigen 86","17084"
"586","ENSMUSG00000034923",-1.28318164625618,1.33701423138064,0.00110590004524541,"Ly6g6f","lymphocyte antigen 6 complex, locus G6F","433099"
"531","ENSMUSG00000032193",-1.22592025041973,5.70187116397026,2.74761376955426e-16,"Ldlr","low density lipoprotein receptor","16835"
"118","ENSMUSG00000015568",1.77157058492191,3.96185485950853,1.73053620555049e-10,"Lpl","lipoprotein lipase","16956"
"802","ENSMUSG00000048332",1.62954454349203,5.43093240537127,2.90553906705638e-23,"Lhfp","lipoma HMGIC fusion partner","108927"
"381","ENSMUSG00000027412",1.94856472958654,1.58003883256375,4.4838665657744e-20,"Lpin3","lipin 3","64899"
"705","ENSMUSG00000040751",2.007886941393,1.79846838117458,3.5442614224905e-14,"Lat2","linker for activation of T cells family, member 2","56743"
"349","ENSMUSG00000026468",-2.00711180449339,2.14520307249468,2.78691077203346e-36,"Lhx4","LIM homeobox protein 4","16872"
"295","ENSMUSG00000024696",2.00613260181929,1.69441659430627,8.94286547593523e-21,"Lpxn","leupaxin","107321"
"866","ENSMUSG00000055541",1.37988480786302,4.32340253246905,7.78748509726106e-14,"Lair1","leukocyte-associated Ig-like receptor 1","52855"
"572","ENSMUSG00000034394",1.68099583291679,0.85229383116106,3.86420217763531e-09,"Lif","leukemia inhibitory factor","16878"
"736","ENSMUSG00000042793",-1.35799986348511,2.92144070421304,1.03127105186191e-13,"Lgr6","leucine-rich repeat-containing G protein-coupled receptor 6","329252"
"617","ENSMUSG00000036560",1.25779020986727,5.16506919222963,2.94539151293087e-26,"Lgi4","leucine-rich repeat LGI family, member 4","243914"
"88","ENSMUSG00000007476",1.45163886086923,5.21409120496084,4.13490798631697e-12,"Lrrc8a","leucine rich repeat containing 8A","241296"
"568","ENSMUSG00000034158",1.13882378344266,6.49170206995531,7.39065341159139e-15,"Lrrc58","leucine rich repeat containing 58","320184"
"836","ENSMUSG00000051652",1.24190147464554,3.56098485383812,6.40045492069851e-18,"Lrrc3","leucine rich repeat containing 3","237387"
"819","ENSMUSG00000049988",1.80652808813937,0.771777201134352,2.14794609020633e-14,"Lrrc25","leucine rich repeat containing 25","211228"
"534","ENSMUSG00000032352",1.36311221789295,5.46122963750893,3.74560928216383e-09,"Lrrc1","leucine rich repeat containing 1","214345"
"759","ENSMUSG00000044505",-1.74541184201084,3.97230082209222,2.5175022511154e-12,"Lingo4","leucine rich repeat and Ig domain containing 4","320747"
"564","ENSMUSG00000033880",3.18053005277974,6.18077416999943,4.91738522174126e-47,"Lgals3bp","lectin, galactoside-binding, soluble, 3 binding protein","19039"
"22","ENSMUSG00000001123",1.45991748018385,4.62736063282698,1.4302901992806e-23,"Lgals9","lectin, galactose binding, soluble 9","16859"
"822","ENSMUSG00000050335",4.3041947532692,4.08037683654989,1.62926614486737e-87,"Lgals3","lectin, galactose binding, soluble 3","16854"
"351","ENSMUSG00000026479",1.194952698027,1.07182221302713,1.97671121361803e-05,"Lamc2","laminin, gamma 2","16782"
"1","ENSMUSG00000000078",1.19611041674237,5.54314179775584,5.72740441616838e-23,"Klf6","Kruppel-like factor 6","23849"
"47","ENSMUSG00000003032",1.14672388219114,3.57464168233562,4.78139001898459e-10,"Klf4","Kruppel-like factor 4 (gut)","16600"
"453","ENSMUSG00000030087",1.51187010796895,5.73198725741414,8.95314030331965e-11,"Klf15","Kruppel-like factor 15","66277"
"702","ENSMUSG00000040714",1.41702836529271,1.82231125966947,1.8489182428129e-08,"Klc3","kinesin light chain 3","232943"
"742","ENSMUSG00000043008",1.78602989873943,2.54705183539363,6.52946460934336e-14,"Klhl6","kelch-like 6","239743"
"922","ENSMUSG00000064023",1.64720044520271,1.18999288379335,2.24004222137636e-05,"Klk8","kallikrein related-peptidase 8","259277"
"528","ENSMUSG00000032023",1.95868773290903,1.09141361499656,3.47477212381418e-08,"Jhy","juvenile hydrocephalus","70989"
"804","ENSMUSG00000048534",3.05756067673157,0.937698304432271,4.05793893480154e-12,"Jaml","junction adhesion molecule like","270152"
"848","ENSMUSG00000052837",2.00796428973398,5.07999175756323,1.11088063382635e-17,"Junb","jun B proto-oncogene","16477"
"606","ENSMUSG00000035692",2.32234875150319,2.47816373961096,1.48870514374085e-11,"Isg15","ISG15 ubiquitin-like modifier","100038882"
"207","ENSMUSG00000021676",2.09484371172668,2.88405710466928,3.39242100072556e-22,"Iqgap2","IQ motif containing GTPase activating protein 2","544963"
"56","ENSMUSG00000003882",1.24189238815304,1.23191250738297,2.53765356958453e-08,"Il7r","interleukin 7 receptor","16197"
"394","ENSMUSG00000027947",1.66570206947974,3.82179594750203,3.35964717129616e-21,"Il6ra","interleukin 6 receptor, alpha","16194"
"941","ENSMUSG00000068758",1.83053302393805,1.45848667379886,5.47187067613834e-17,"Il3ra","interleukin 3 receptor, alpha chain","16188"
"478","ENSMUSG00000030745",2.42890502268716,1.50984970502632,1.69715409613885e-26,"Il21r","interleukin 21 receptor","60504"
"952","ENSMUSG00000070427",1.44084748950477,2.18954374925789,2.11550524652211e-14,"Il18bp","interleukin 18 binding protein","16068"
"16","ENSMUSG00000000791",1.66255772866284,3.43266896099723,2.46697896491916e-08,"Il12rb1","interleukin 12 receptor, beta 1","16161"
"529","ENSMUSG00000032089",1.42969618943331,3.80738012985921,4.95842079789147e-17,"Il10ra","interleukin 10 receptor, alpha","16154"
"956","ENSMUSG00000070942",1.68592107903965,0.932061876779008,5.61603835854184e-08,"Il1rl2","interleukin 1 receptor-like 2","107527"
"380","ENSMUSG00000027399",1.23635389707368,0.570185859203263,1.65911314436879e-06,"Il1a","interleukin 1 alpha","16175"
"912","ENSMUSG00000062488",2.20837017702937,3.51493710525667,4.64000798229625e-11,"Ifit3b","interferon-induced protein with tetratricopeptide repeats 3B","667370"
