"","X","NA.","logFC","logCPM","PValue","symbol","name","entrez"
"595",482,"ENSMUSG00000030785",2.65613127146751,0.854785895745619,2.18730839859771e-11,"Cox6a2","cytochrome c oxidase subunit VIa polypeptide 2",12862
"120",481,"ENSMUSG00000030769",-1.31754375563915,2.91712681463825,3.05966547821554e-14,"Slc5a11","solute carrier family 5 (sodium/glucose cotransporter), member 11",233836
"284",477,"ENSMUSG00000030717",1.66165588781319,3.41430653237643,8.18519038538465e-11,"Nupr1","nuclear protein transcription regulator 1",56312
"100",476,"ENSMUSG00000030711",3.05139885224638,4.93709820690518,3.52731588185269e-21,"Sult1a1","sulfotransferase family 1A, phenol-preferring, member 1",20887
"662",471,"ENSMUSG00000030577",5.37742513388437,1.56902302430598,4.58157791000629e-79,"Cd22","CD22 antigen",12483
"567",468,"ENSMUSG00000030409",1.14288195183751,4.64425235913734,1.41890934478856e-10,"Dmpk","dystrophia myotonica-protein kinase",13400
"646",466,"ENSMUSG00000030342",1.14036785991809,6.90484324190038,4.01673905199593e-16,"Cd9","CD9 antigen",12527
"37",465,"ENSMUSG00000030341",1.6283478985035,5.42067371233678,1.73720659118442e-48,"Tnfrsf1a","tumor necrosis factor receptor superfamily, member 1a",21937
"557",459,"ENSMUSG00000030208",2.07218468714901,4.12826593775086,7.1481262187025e-36,"Emp1","epithelial membrane protein 1",13730
"725",456,"ENSMUSG00000030111",1.493130728215,6.86097242508322,1.24551077067507e-45,"A2m","alpha-2-macroglobulin",232345
"31",455,"ENSMUSG00000030107",3.2724444809845,2.94502602783786,1.08619045749043e-17,"Usp18","ubiquitin specific peptidase 18",24110
"492",445,"ENSMUSG00000029816",5.00287223469547,5.15360445319641,7.38246679673552e-72,"Gpnmb","glycoprotein (transmembrane) nmb",93695
"727",441,"ENSMUSG00000029762",1.72200215213873,1.9053382814093,4.80884654712538e-19,"Akr1b8","aldo-keto reductase family 1, member B8",14187
"40",440,"ENSMUSG00000029723",1.30833942625411,8.06037834778549,1.16631150110679e-36,"Tsc22d4","TSC22 domain family, member 4",78829
"481",438,"ENSMUSG00000029657",-1.01482913360789,7.78947507943402,6.12240769053982e-23,"Hsph1","heat shock 105kDa/110kDa protein 1",15505
"199",437,"ENSMUSG00000029641",3.64417076740616,2.87488591950874,2.15481231236754e-69,"Rasl11a","RAS-like, family 11, member A",68895
"741",436,"ENSMUSG00000029622",1.51547236210808,5.88480150957567,2.78684429618935e-31,"Arpc1b","actin related protein 2/3 complex, subunit 1B",11867
"755",435,"ENSMUSG00000029605",2.36735183706281,0.61195300530302,1.89922400698883e-07,"Oas1b","2'-5' oligoadenylate synthetase 1B",23961
"754",434,"ENSMUSG00000029561",3.01987675909603,4.33932391675054,4.04926956720062e-16,"Oasl2","2'-5' oligoadenylate synthetase-like 2",23962
"265",433,"ENSMUSG00000029499",1.57863587050804,2.65640764009438,3.33993200283696e-13,"Pxmp2","peroxisomal membrane protein 2",19301
"339",424,"ENSMUSG00000029070",1.29284549666313,3.94090762770221,2.02614489381422e-12,"Mxra8","matrix-remodelling associated 8",74761
"719",423,"ENSMUSG00000028989",1.30481501514227,0.962757333939076,3.2038030545518e-07,"Angptl7","angiopoietin-like 7",654812
"574",422,"ENSMUSG00000028974",-1.32507796199829,6.59154165591959,2.1588703228443e-24,"Dffa","DNA fragmentation factor, alpha subunit",13347
"531",419,"ENSMUSG00000028874",1.95703922753344,1.33903465915077,6.57773126109452e-14,"Fgr","FGR proto-oncogene, Src family tyrosine kinase",14191
"464",418,"ENSMUSG00000028864",1.98332364965677,1.20613170913183,6.06515890606145e-19,"Hgf","hepatocyte growth factor",15234
"247",413,"ENSMUSG00000028583",1.40030966264934,3.93374029375576,2.36415336350985e-17,"Pdpn","podoplanin",14726
"601",411,"ENSMUSG00000028551",1.04461809196647,1.36180431246968,3.44853644227803e-05,"Cdkn2c","cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)",12580
"752",410,"ENSMUSG00000028497",1.046698314822,2.64112624458344,1.73462614280455e-06,"Hacd4","3-hydroxyacyl-CoA dehydratase 4",66775
"269",409,"ENSMUSG00000028494",1.19640555274584,4.67710466570952,8.61960120642806e-17,"Plin2","perilipin 2",11520
"502",408,"ENSMUSG00000028480",2.15454441184588,4.91619068404982,6.62716272986286e-57,"Glipr2","GLI pathogenesis-related 2",384009
"599",401,"ENSMUSG00000028195",4.6508985948465,5.47718424055274,1.96521243413361e-31,"Cyr61","cysteine rich protein 61",16007
"626",400,"ENSMUSG00000028128",1.17128012349263,6.38128830072514,2.74738531814437e-18,"F3","coagulation factor III",14066
"552",398,"ENSMUSG00000028108",1.35013677363897,3.35705381895284,9.20547324645731e-16,"Ecm1","extracellular matrix protein 1",13601
"82",397,"ENSMUSG00000028047",1.09239439811291,3.38765907644013,1.93701667501602e-12,"Thbs3","thrombospondin 3",21827
"407",396,"ENSMUSG00000028037",3.6193317018212,2.40309263693251,2.97098278746002e-10,"Ifi44","interferon-induced protein 44",99899
"270",390,"ENSMUSG00000027832",2.58689990974392,1.45114856331602,6.51676672178718e-21,"Ptx3","pentraxin related gene",19288
"56",389,"ENSMUSG00000027800",1.5004962943431,4.8001761905301,1.674299543874e-19,"Tm4sf1","transmembrane 4 superfamily member 1",17112
"268",388,"ENSMUSG00000027750",2.86060111215,3.07851859202946,1.6411323077281e-25,"Postn","periostin, osteoblast specific factor",50706
"130",387,"ENSMUSG00000027661",1.51953161607703,1.89358056073863,1.21950724617199e-13,"Slc2a10","solute carrier family 2 (facilitated glucose transporter), member 10",170441
"8",386,"ENSMUSG00000027656",2.53562137941905,0.952886849451073,5.4085435245299e-10,"Wisp2","WNT1 inducible signaling pathway protein 2",22403
"6",383,"ENSMUSG00000027514",4.73094319692371,0.852840135942706,5.16972781532143e-20,"Zbp1","Z-DNA binding protein 1",58203
"365",381,"ENSMUSG00000027412",1.94856472958654,1.58003883256375,4.4838665657744e-20,"Lpin3","lipin 3",64899
"523",379,"ENSMUSG00000027386",-1.23509593229746,2.11496421533518,5.62866967372809e-06,"Fbln7","fibulin 7",70370
"460",378,"ENSMUSG00000027360",2.41887555865846,2.32904405843189,1.83801652808479e-18,"Hdc","histidine decarboxylase",15186
"142",377,"ENSMUSG00000027322",3.92391204434401,2.01686060496375,1.63390786940004e-25,"Siglec1","sialic acid binding Ig-like lectin 1, sialoadhesin",20612
"578",375,"ENSMUSG00000027173",-1.41769551606598,2.45239865111324,2.0452724390364e-08,"Depdc7","DEP domain containing 7",211896
"29",374,"ENSMUSG00000027078",1.32103511651921,2.93817084348794,1.41058655966991e-11,"Ube2l6","ubiquitin-conjugating enzyme E2L 6",56791
"308",370,"ENSMUSG00000026950",1.51308663755627,1.38998457134061,0.00423245616935121,"Neb","nebulin",17996
"758",369,"ENSMUSG00000026922",1.35984789404215,1.40247260512749,8.01658936089043e-11,"Agpat2","1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)",67512
"16",364,"ENSMUSG00000026728",3.24493055716707,8.47254266746962,9.16918282366434e-129,"Vim","vimentin",22352
"266",363,"ENSMUSG00000026701",1.8316309849843,9.29166882241821,4.02909831091981e-95,"Prdx6","peroxiredoxin 6",11758
"623",361,"ENSMUSG00000026676",1.57548043691694,3.71290184642251,6.7979767058846e-16,"Ccdc3","coiled-coil domain containing 3",74186
"24",360,"ENSMUSG00000026668",2.6009318349,2.06276013752995,3.80515658511778e-31,"Ucma","upper zone of growth plate and cartilage matrix associated",68527
"692",358,"ENSMUSG00000026630",1.77561972649071,1.66797015457508,2.90032781045612e-22,"Batf3","basic leucine zipper transcription factor, ATF-like 3",381319
"568",356,"ENSMUSG00000026564",1.98624506052331,0.793691734704729,1.42605571449546e-06,"Dusp27","dual specificity phosphatase 27 (putative)",240892
"139",355,"ENSMUSG00000026548",3.01272375016462,2.3876784064359,1.72631825016627e-45,"Slamf9","SLAM family member 9",98365
"61",354,"ENSMUSG00000026547",1.6451353851578,5.30000994367888,6.95161640253995e-40,"Tagln2","transgelin 2",21346
"422",353,"ENSMUSG00000026535",4.79424102977391,2.57987411314909,4.8037927732564e-43,"Ifi202b","interferon activated gene 202B",26388
"382",351,"ENSMUSG00000026479",1.194952698027,1.07182221302713,1.97671121361803e-05,"Lamc2","laminin, gamma 2",16782
"258",348,"ENSMUSG00000026447",-1.43756672360359,5.11434083961568,5.61156450215414e-10,"Pik3c2b","phosphoinositide-3-kinase, class 2, beta polypeptide",240752
"207",346,"ENSMUSG00000026433",1.05705667583849,3.75585338404663,1.45804310994847e-12,"Rab29","RAB29, member RAS oncogene family",226422
"651",345,"ENSMUSG00000026399",-1.00219453226431,3.06078444298847,1.21860228824245e-06,"Cd55","CD55 molecule, decay accelerating factor for complement",13136
"65",343,"ENSMUSG00000026380",3.32647271214528,2.47498184769611,5.29428437288048e-33,"Tfcp2l1","transcription factor CP2-like 1",81879
"152",341,"ENSMUSG00000026315",1.91524679791202,0.542609626903727,8.40715259214664e-09,"Serpinb8","serine (or cysteine) peptidase inhibitor, clade B, member 8",20725
"227",338,"ENSMUSG00000026285",4.17247990418386,0.908882816640113,2.42158768712114e-09,"Pdcd1","programmed cell death 1",18566
"576",334,"ENSMUSG00000026208",1.49177893433834,2.28080196655918,0.0084822856331277,"Des","desmin",13346
"117",328,"ENSMUSG00000025938",-1.19648828857196,1.72958726191324,2.73406550404461e-09,"Slco5a1","solute carrier organic anion transporter family, member 5A1",240726
"676",325,"ENSMUSG00000025887",2.07681004263149,3.07027067704473,2.18894133055517e-36,"Casp12","caspase 12",12364
"424",322,"ENSMUSG00000025780",1.11185737836411,6.64316081711276,5.01657706414737e-05,"Itih5","inter-alpha (globulin) inhibitor H5",209378
"58",319,"ENSMUSG00000025591",1.39601118749613,4.61588680524142,2.3080001116286e-07,"Tma16","translation machinery associated 16",66282
"498",318,"ENSMUSG00000025534",1.33416982417475,5.15203474229715,2.26426691160934e-24,"Gusb","glucuronidase, beta",110006
"87",317,"ENSMUSG00000025511",2.12487328868045,5.11144999545947,1.00824352588394e-23,"Tspan4","tetraspanin 4",64540
"274",316,"ENSMUSG00000025509",2.07260395623224,6.43505790866762,4.23843858171802e-20,"Pnpla2","patatin-like phospholipase domain containing 2",66853
"411",315,"ENSMUSG00000025498",3.43358023740898,3.83018236986793,3.06858321456347e-15,"Irf7","interferon regulatory factor 7",54123
"747",313,"ENSMUSG00000025473",1.04721688634104,1.51127553488715,0.000204177586833283,"Adam8","a disintegrin and metallopeptidase domain 8",11501
"341",312,"ENSMUSG00000025355",2.65350229079829,2.74722774500618,2.88256703963156e-34,"Mmp19","matrix metallopeptidase 19",58223
"650",311,"ENSMUSG00000025351",1.57040369460263,7.1194744755256,9.18188028546539e-57,"Cd63","CD63 antigen",12512
"425",309,"ENSMUSG00000025321",1.14988914160183,7.59785694095626,6.96755780674035e-15,"Itgb8","integrin beta 8",320910
"722",306,"ENSMUSG00000025270",-1.90620581307247,2.5905781578236,0.00079153711333413,"Alas2","aminolevulinic acid synthase 2, erythroid",11656
"751",305,"ENSMUSG00000025176",1.28314249159856,0.93757846488688,3.13299170772826e-09,"Hoga1","4-hydroxy-2-oxoglutarate aldolase 1",67432
"348",304,"ENSMUSG00000025044",3.36376011158465,1.75818888377975,1.09734883091675e-32,"Msr1","macrophage scavenger receptor 1",20288
"255",302,"ENSMUSG00000024998",1.41494363116003,6.72269637729059,1.3811446334957e-18,"Plce1","phospholipase C, epsilon 1",74055
"542",297,"ENSMUSG00000024778",1.59430894791815,2.68006409526273,1.15684734133995e-16,"Fas","Fas (TNF receptor superfamily member 6)",14102
"333",292,"ENSMUSG00000024672",2.57349729120738,0.656983139899287,1.86826645203527e-10,"Ms4a7","membrane-spanning 4-domains, subfamily A, member 7",109225
"262",287,"ENSMUSG00000024521",1.38324489342569,3.69625567818174,1.88712884470928e-09,"Pmaip1","phorbol-12-myristate-13-acetate-induced protein 1",58801
"466",286,"ENSMUSG00000024486",1.83580711229,5.4689704816369,4.55618141531087e-62,"Hbegf","heparin-binding EGF-like growth factor",15200
"592",281,"ENSMUSG00000024292",1.61651471315259,3.50819107380733,1.24008509931501e-35,"Cyp4f14","cytochrome P450, family 4, subfamily f, polypeptide 14",64385
"518",280,"ENSMUSG00000024222",2.24575052517762,6.81006776361229,3.10692491812592e-16,"Fkbp5","FK506 binding protein 5",14229
"194",278,"ENSMUSG00000024186",-1.12300830232626,3.70289041852981,6.49094847200036e-14,"Rgs11","regulator of G-protein signaling 11",50782
"89",277,"ENSMUSG00000024175",2.0729314863977,2.03268359853254,7.7164155642963e-09,"Tekt4","tektin 4",71840
"611",276,"ENSMUSG00000024164",2.29751650204195,7.20160644355907,4.02717581603834e-50,"C3","complement component 3",12266
"164",273,"ENSMUSG00000024042",1.28373912958547,4.29545579877482,4.29349205532423e-08,"Sik1","salt inducible kinase 1",17691
"20",271,"ENSMUSG00000023951",-1.19374138387089,5.4532855265423,1.64729424518988e-17,"Vegfa","vascular endothelial growth factor A",22339
"83",268,"ENSMUSG00000023885",1.73773455983884,5.93409323170266,1.49018029088942e-28,"Thbs2","thrombospondin 2",21826
"506",264,"ENSMUSG00000023267",2.6909048911457,1.76250669854626,1.2715134890106e-16,"Gabrr2","gamma-aminobutyric acid (GABA) C receptor, subunit rho 2",14409
"150",263,"ENSMUSG00000023224",1.54555072809853,5.0659057024044,5.42067137152701e-09,"Serping1","serine (or cysteine) peptidase inhibitor, clade G, member 1",12258
"49",262,"ENSMUSG00000023153",2.04793415904126,1.65523666341569,1.26998223398191e-12,"Tmem52","transmembrane protein 52",69671
"283",259,"ENSMUSG00000023034",2.05747478425795,4.17998603148544,6.89262633574753e-09,"Nr4a1","nuclear receptor subfamily 4, group A, member 1",15370
"310",249,"ENSMUSG00000022836",1.87379519672723,5.12516323530391,1.26096417647698e-34,"Mylk","myosin, light polypeptide kinase",107589
"710",242,"ENSMUSG00000022548",2.54217004420383,11.1846932009827,9.71795794609946e-27,"Apod","apolipoprotein D",11815
"560",236,"ENSMUSG00000022468",2.4802965676035,3.00973898698524,1.30619138106412e-26,"Endou","endonuclease, polyU-specific",19011
"108",233,"ENSMUSG00000022351",-1.3176613384793,6.74151745159021,1.95638732105417e-15,"Sqle","squalene epoxidase",20775
"321",232,"ENSMUSG00000022346",1.31153505003206,2.6897648159139,2.38076604574423e-16,"Myc","myelocytomatosis oncogene",17869
"720",231,"ENSMUSG00000022309",1.66071665402261,3.97641178316247,4.90133663068203e-20,"Angpt1","angiopoietin 1",11600
"60",230,"ENSMUSG00000022218",4.6239278191818,1.17383227339238,1.398574815558e-33,"Tgm1","transglutaminase 1, K polypeptide",21816
"281",228,"ENSMUSG00000022146",2.61419873048052,4.29154595865954,1.09015471345501e-42,"Osmr","oncostatin M receptor",18414
"299",226,"ENSMUSG00000022054",-1.51197286319592,10.6104685851427,1.82264477184716e-34,"Nefm","neurofilament, medium polypeptide",18040
"39",223,"ENSMUSG00000022015",5.70190976315013,1.06334489003761,3.23700649547658e-14,"Tnfsf11","tumor necrosis factor (ligand) superfamily, member 11",21943
"27",216,"ENSMUSG00000021903",2.36239775660433,5.6903390309623,1.90135378713846e-21,"Galnt15","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 15",78754
"644",212,"ENSMUSG00000021763",1.17447039167371,1.32874090956328,3.65014505884492e-09,"BC067074","cDNA sequence BC067074",408066
"549",211,"ENSMUSG00000021750",2.07887632765905,8.26986455703437,4.31767784770036e-32,"Fam107a","family with sequence similarity 107, member A",268709
"298",210,"ENSMUSG00000021710",1.29204572580176,5.19468213604973,5.12480300617096e-25,"Nln","neurolysin (metallopeptidase M3 family)",75805
"579",209,"ENSMUSG00000021697",-1.98755081281886,1.78116965258307,7.20805119264346e-11,"Depdc1b","DEP domain containing 1B",218581
"393",207,"ENSMUSG00000021676",2.09484371172668,2.88405710466928,3.39242100072556e-22,"Iqgap2","IQ motif containing GTPase activating protein 2",544963
"671",200,"ENSMUSG00000021477",1.14114651058134,7.46539275661525,1.20966595014115e-32,"Ctsl","cathepsin L",13039
"558",197,"ENSMUSG00000021367",1.23330801794214,2.28407473091364,2.04709478371319e-08,"Edn1","endothelin 1",13614
"301",193,"ENSMUSG00000021215",1.13711169113086,5.09602184552048,1.45624238203735e-08,"Net1","neuroepithelial cell transforming gene 1",56349
"501",187,"ENSMUSG00000020932",2.20088451338123,12.441791033665,4.51379698206173e-87,"Gfap","glial fibrillary acidic protein",14580
"181",183,"ENSMUSG00000020806",1.30662430095544,1.55534914279745,3.03323960195439e-13,"Rhbdf2","rhomboid 5 homolog 2",217344
"93",181,"ENSMUSG00000020672",1.1555749082248,0.735894180697008,1.41853810362003e-08,"Sntg2","syntrophin, gamma 2",268534
"205",180,"ENSMUSG00000020641",2.32079867409268,2.25115372696967,2.11041638819689e-08,"Rsad2","radical S-adenosyl methionine domain containing 2",58185
"149",177,"ENSMUSG00000020534",1.37584677160619,2.68549663110982,1.81449458808565e-12,"Shmt1","serine hydroxymethyltransferase 1 (soluble)",20425
"300",171,"ENSMUSG00000020396",-1.62774499411139,9.71043105083981,3.32197393405393e-43,"Nefh","neurofilament, heavy polypeptide",380684
"271",170,"ENSMUSG00000020388",1.63017909016231,4.51113689834874,5.65635558725604e-34,"Pdlim4","PDZ and LIM domain 4",30794
"495",169,"ENSMUSG00000020363",1.55528925919735,3.09985431109854,6.79343577558801e-17,"Gfpt2","glutamine fructose-6-phosphate transaminase 2",14584
"182",166,"ENSMUSG00000020282",1.04499563781328,4.25946532392332,3.86419614283808e-17,"Rhbdf1","rhomboid 5 homolog 1",13650
"570",164,"ENSMUSG00000020182",1.87764709258737,5.35207498802854,3.08993804692484e-11,"Ddc","dopa decarboxylase",13195
"572",160,"ENSMUSG00000020108",1.47606641647007,6.74827279966058,2.11261881082735e-11,"Ddit4","DNA-damage-inducible transcript 4",74747
"315",156,"ENSMUSG00000020061",1.33188099350556,2.79147280819764,4.63140542243628e-08,"Mybpc1","myosin binding protein C, slow-type",109272
"206",148,"ENSMUSG00000019832",1.28035898917931,2.25484322768416,2.99687627833261e-09,"Rab32","RAB32, member RAS oncogene family",67844
"208",147,"ENSMUSG00000019577",1.77926598938116,6.1871945861598,1.69537571906581e-13,"Pdk4","pyruvate dehydrogenase kinase, isoenzyme 4",27273
"318",142,"ENSMUSG00000018893",2.10459758974874,2.00835985401242,0.0208060876611567,"Mb","myoglobin",17189
"129",136,"ENSMUSG00000018566",2.70190394711837,3.83139365481356,3.14540394855016e-27,"Slc2a4","solute carrier family 2 (facilitated glucose transporter), member 4",20528
"13",133,"ENSMUSG00000018143",1.6420980781583,4.94875755016079,2.56071552871192e-20,"Mafk","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)",17135
"575",131,"ENSMUSG00000017830",1.68903532732098,1.8295745534835,3.10852406009391e-09,"Dhx58","DEXH (Asp-Glu-X-His) box polypeptide 58",80861
"95",127,"ENSMUSG00000017009",1.79944580720309,7.22751543153347,2.04835674678465e-29,"Sdc4","syndecan 4",20971
"101",125,"ENSMUSG00000016918",1.37467780758821,4.34527412087323,7.28126205761836e-22,"Sulf1","sulfatase 1",240725
"669",123,"ENSMUSG00000016256",2.11320234629772,6.74590521883461,3.11732089901008e-77,"Ctsz","cathepsin Z",64138
"59",109,"ENSMUSG00000014158",1.43836643509719,1.43692456507155,5.23455772015848e-06,"Trpv4","transient receptor potential cation channel, subfamily V, member 4",63873
"34",108,"ENSMUSG00000013707",1.63081396796501,2.11260195570984,5.33559870752535e-16,"Tnfaip8l2","tumor necrosis factor, alpha-induced protein 8-like 2",69769
"105",107,"ENSMUSG00000012428",2.29987719426351,1.10818836429404,4.09254539635882e-07,"Steap4","STEAP family member 4",117167
"332",97,"ENSMUSG00000009376",1.57198131201075,2.76595716554032,3.34439336458212e-25,"Met","met proto-oncogene",17295
"190",95,"ENSMUSG00000009281",1.13690733343075,2.71886887505825,6.17820306382437e-13,"Rarres2","retinoic acid receptor responder (tazarotene induced) 2",71660
"577",94,"ENSMUSG00000009092",-1.23467030931025,0.784295902685596,2.21476605138781e-06,"Derl3","Der1-like domain family, member 3",70377
"328",93,"ENSMUSG00000008540",1.41130031833331,5.18463601400071,7.74580411531211e-29,"Mgst1","microsomal glutathione S-transferase 1",56615
"674",92,"ENSMUSG00000007891",1.78254683862465,8.98444968872823,8.15905487912667e-54,"Ctsd","cathepsin D",13033
"588",91,"ENSMUSG00000007888",2.54248132083563,1.97780061388991,8.46119197788793e-36,"Crlf1","cytokine receptor-like factor 1",12931
"373",88,"ENSMUSG00000007476",1.45163886086923,5.21409120496084,4.13490798631697e-12,"Lrrc8a","leucine rich repeat containing 8A",241296
"634",86,"ENSMUSG00000007041",1.41431852439882,4.70085312997638,4.63443652494433e-23,"Clic1","chloride intracellular channel 1",114584
"471",84,"ENSMUSG00000006611",1.20169369035799,3.51310401213486,1.24166357563083e-11,"Hfe","hemochromatosis",15216
"329",82,"ENSMUSG00000006517",-1.48556472510068,4.47289025902921,5.48819982555093e-21,"Mvd","mevalonate (diphospho) decarboxylase",192156
"124",81,"ENSMUSG00000006469",-1.29743205630447,1.3866443281998,4.07558498195687e-06,"Slc34a3","solute carrier family 34 (sodium phosphate), member 3",142681
"740",80,"ENSMUSG00000006457",1.95815154476071,2.05744753290322,0.00319094060092556,"Actn3","actinin alpha 3",11474
"478",77,"ENSMUSG00000006221",2.74797136331076,1.15109656065373,2.77693443608477e-09,"Hspb7","heat shock protein family, member 7 (cardiovascular)",29818
"522",76,"ENSMUSG00000006219",2.16325655689865,1.97139981969727,4.14375552891832e-28,"Fblim1","filamin binding LIM protein 1",74202
"23",74,"ENSMUSG00000006143",2.16040308416125,0.658337284430687,1.16803390136602e-08,"Upk3bl","uroplakin 3B-like",69665
"472",72,"ENSMUSG00000005413",2.03625281830062,3.8945657776232,8.83266750577861e-44,"Hmox1","heme oxygenase 1",15368
"479",65,"ENSMUSG00000004951",3.05190467829257,6.40473395063724,5.39532993235158e-75,"Hspb1","heat shock protein 1",15507
"304",64,"ENSMUSG00000004891",1.7075825897818,5.00541867938924,1.08730167847107e-38,"Nes","nestin",18008
"622",57,"ENSMUSG00000004098",2.60615853435782,4.40505657699279,3.40473964128338e-27,"Col5a3","collagen, type V, alpha 3",53867
"580",54,"ENSMUSG00000003812",1.3036721418385,3.25197763606849,7.34842302260496e-19,"Dnase2a","deoxyribonuclease II alpha",13423
"226",51,"ENSMUSG00000003526",1.67594364862709,5.16295385355983,1.46863786594193e-18,"Prodh","proline dehydrogenase",19125
"701",49,"ENSMUSG00000003341",-1.06625759982071,1.02481307293577,5.98195430642934e-08,"Atp8b3","ATPase, class I, type 8B, member 3",67331
"709",46,"ENSMUSG00000002985",2.39010595472905,12.1573005162759,3.07215687289026e-52,"Apoe","apolipoprotein E",11816
"257",43,"ENSMUSG00000002847",1.47569621826397,0.922454599488022,5.40274308701425e-06,"Pla1a","phospholipase A1 member A",85031
"697",38,"ENSMUSG00000002602",1.5408038857941,7.17477035321494,9.36540407634076e-58,"Axl","AXL receptor tyrosine kinase",26362
"582",37,"ENSMUSG00000002332",2.18558981596918,7.67045175109722,1.14234782378038e-65,"Dhrs1","dehydrogenase/reductase (SDR family) member 1",52585
"90",34,"ENSMUSG00000002249",1.41870786278865,2.52901342062868,4.10019889761703e-15,"Tead3","TEA domain family member 3",21678
"316",32,"ENSMUSG00000002100",-1.38731589667761,1.66914915255653,9.95222064794822e-12,"Mybpc3","myosin binding protein C, cardiac",17868
"724",28,"ENSMUSG00000001751",1.39721570310033,3.82903184557932,1.01325974020749e-29,"Naglu","alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)",27419
"519",26,"ENSMUSG00000001555",1.21140222883132,2.44819791573685,1.82595642487072e-11,"Fkbp10","FK506 binding protein 10",14230
"590",24,"ENSMUSG00000001467",-1.52622972589341,6.88898157555796,2.80644251147544e-20,"Cyp51","cytochrome P450, family 51",13121
"78",23,"ENSMUSG00000001131",4.13266260731425,3.21068073417968,2.63265146518231e-83,"Timp1","tissue inhibitor of metalloproteinase 1",21857
"165",20,"ENSMUSG00000001025",2.37252410876339,6.74882144461999,1.42644884818449e-122,"S100a6","S100 calcium binding protein A6 (calcyclin)",20200
"399",16,"ENSMUSG00000000791",1.66255772866284,3.43266896099723,2.46697896491916e-08,"Il12rb1","interleukin 12 receptor, beta 1",16161
"744",13,"ENSMUSG00000000686",2.64858220722208,1.32168484170985,6.30759696495618e-25,"Abhd15","abhydrolase domain containing 15",67477
"653",12,"ENSMUSG00000000682",2.88041704652267,2.78762802077589,2.90896722330504e-27,"Cd52","CD52 antigen",23833
"106",10,"ENSMUSG00000000567",1.33496924483867,4.99686374042712,4.81485057783111e-16,"Sox9","SRY (sex determining region Y)-box 9",20682
"428",9,"ENSMUSG00000000555",2.08020968838816,2.76596858054216,2.357902933949e-31,"Itga5","integrin alpha 5 (fibronectin receptor alpha)",16402
"323",8,"ENSMUSG00000000386",5.36440660223917,1.51249833098803,2.7263040848739e-17,"Mx1","MX dynamin-like GTPase 1",17857
"10",3,"ENSMUSG00000000125",1.06790389362692,4.18589123480873,1.31250401217819e-09,"Wnt3","wingless-type MMTV integration site family, member 3",22415
