"","mouse_1.counts","mouse_2.counts","mouse_3.counts","mouse_4.counts","mouse_5.counts","mouse_6.counts","sum","Symbol","Name"
"ENSMUSG00000011306",5.77610533700158,6.49998122902617,7.87195478349172,7.5881181838567,7.27045701389197,5.30434747719454,40.3109640244627,"Sugp1","SURP and G patch domain containing 1"
"ENSMUSG00000011382",3.94465730331815,5.52802141907833,6.28486712552968,3.40691020499688,4.22155568548566,2.65217373859727,26.038185477006,"Dhdh","dihydrodiol dehydrogenase (dimeric)"
"ENSMUSG00000011427",1.40880617975648,2.4298995248696,2.28540622746534,2.01317421204361,1.25083131421797,1.15607573220907,10.5441931905621,"Zfp790","zinc finger protein 790"
"ENSMUSG00000011751",0.493082162914769,0.0607474881217399,19.8068539713663,0.619438219090343,1.17265435707935,0.748049003194101,22.9008252017666,"Sptbn4","spectrin beta, non-erythrocytic 4"
"ENSMUSG00000011752",0.211320926963473,0.668222369339139,0.634835063184816,0.154859554772586,0.390884785693117,1.22408018704489,3.28420288699802,"Pgam1","phosphoglycerate mutase 1"
"ENSMUSG00000011831",23.6679438199089,28.6120669053395,27.8692592738134,23.7709416575919,25.8765728128843,26.1817151117935,155.978499581332,"Evi5","ecotropic viral integration site 5"
"ENSMUSG00000011832",2.95849297748862,4.25232416852179,8.6337568593135,3.79405909192835,3.98702481406979,3.67224056113468,27.2978984724567,"Evi5l","ecotropic viral integration site 5 like"
"ENSMUSG00000011837",0.140880617975648,1.27569725055654,2.98372479696864,1.78088487988473,0.156353914277247,0.612040093522446,6.94958155318525,"Snapc2","small nuclear RNA activating complex, polypeptide 2"
"ENSMUSG00000011877",0.915724016841714,0.971959809947838,1.52360415164356,1.00658710602181,1.09447739994073,0.612040093522446,6.12439257791809,"Git1","G protein-coupled receptor kinase-interactor 1"
"ENSMUSG00000011884",3.16981390445209,2.91587942984352,6.72925166975905,3.32948042761059,2.65801654271319,4.28428065465712,23.0867226290356,"Gltp","glycolipid transfer protein"
"ENSMUSG00000011958",40.9962598309137,44.5886562813571,50.1519699916005,34.9982593786044,46.4371125403422,37.81047688872,254.982734911538,"Bnip2","BCL2/adenovirus E1B interacting protein 2"
"ENSMUSG00000011960",60.2264641845897,51.9998498322094,50.4059040168744,29.5007451841776,35.4141615837964,34.4102541469287,261.957378948576,"Ccnt1","cyclin T1"
"ENSMUSG00000012076",2.81761235951297,3.76634426354787,12.12534970683,8.05269684817445,5.7069178711195,7.75250785128432,40.2214289004691,"Brms1l","breast cancer metastasis-suppressor 1-like"
"ENSMUSG00000012114",6.62138904485547,5.52802141907833,5.33261453075246,3.2520506502243,3.59614002837667,7.41248557710519,31.7427012503924,"Med15","mediator complex subunit 15"
"ENSMUSG00000012117",2.74717205052514,4.85979904973919,2.34888973378382,2.55518265374766,3.20525524268356,4.42028956432878,20.1365882948082,"Dhdds","dehydrodolichyl diphosphate synthase"
"ENSMUSG00000012123",0.915724016841714,0.425232416852179,0.444384544229372,0.774297773862928,0.781769571386233,0.0680044548358274,3.40941277800825,"Aim1l","absent in melanoma 1-like"
"ENSMUSG00000012296",1.40880617975648,3.58410179918265,2.34888973378382,1.85831465727103,1.95442392846558,1.42809355155238,12.5826298500119,"Tjap1","tight junction associated protein 1"
"ENSMUSG00000012405",4.29685884825728,4.79905156161745,7.04666920135146,2.94233154067913,2.26713175702008,3.26421383211971,24.6162567410451,"Rpl15","ribosomal protein L15"
"ENSMUSG00000012422",6.6918293538433,6.19624378841747,6.28486712552968,6.03952263613084,10.5538892137141,5.57636529653785,41.3427174141733,"Tmem167","transmembrane protein 167"
"ENSMUSG00000012429",6.90315028080677,7.65418350333923,6.85621868239602,1.23887643818069,4.45608655690153,4.42028956432878,31.528805025953,"Mplkip","M-phase specific PLK1 intereacting protein"
"ENSMUSG00000012443",1.90188834267125,4.67755658537397,1.01573610109571,2.32289332158878,2.57983958557457,3.80824947080633,16.3061634071106,"Kif11","kinesin family member 11"
"ENSMUSG00000012535",22.5408988761037,23.813015343722,24.377666426297,19.2800145691869,18.7624697132696,30.3979913116148,139.172056240194,"Tnpo3","transportin 3"
"ENSMUSG00000012609",18.1031594098708,15.5513569591654,16.0613270985759,15.7956745868037,15.2445066420315,8.09253012546346,88.8485548219108,"Ttll5","tubulin tyrosine ligase-like family, member 5"
"ENSMUSG00000012640",11.200009129064,17.7382665315481,15.9978435922574,13.0082026008972,16.808045784804,15.5730201574045,90.3253877959751,"Zfp715","zinc finger protein 715"
"ENSMUSG00000012777",0.774843398866066,0.18224246436522,1.3966371390066,0.464578664317757,0.547238699970363,0,3.365540366526,"Acpt","acid phosphatase, testicular"
"ENSMUSG00000012819",6.6918293538433,5.83175885968703,6.53880115080361,5.57494397181308,5.7069178711195,8.84057912865756,39.1848303359241,"Cdh23","cadherin 23 (otocadherin)"
"ENSMUSG00000012848",3.31069452242774,4.55606160913049,3.17417531592408,4.3360675336324,4.3779095997629,5.37235193203036,25.127260512908,"Rps5","ribosomal protein S5"
"ENSMUSG00000013033",1.62012710671996,1.2149497624348,2.98372479696864,3.17462087283801,1.17265435707935,2.2441470095823,12.4102239056231,"Adgrl1","adhesion G protein-coupled receptor L1"
"ENSMUSG00000013076",3.45157514040338,4.55606160913049,6.41183413816665,4.49092708840498,3.3616091569608,5.10033411268705,27.3723412457534,"Amotl1","angiomotin-like 1"
"ENSMUSG00000013089",11.9044122189423,19.0139637821046,18.981568389226,16.5699723606667,16.3389840419723,13.6688954220013,96.4777962149131,"Etv5","ets variant 5"
"ENSMUSG00000013160",6.26918749991635,4.79905156161745,4.76126297388612,4.56835686579128,2.73619349985182,5.64436975137367,28.7784221524367,"Atp6v0d1","ATPase, H+ transporting, lysosomal V0 subunit D1"
"ENSMUSG00000013236",14.5811439604796,13.303699898661,11.4905146436452,18.4282870179377,10.0848274708824,10.9487172285682,78.8371902201741,"Ptprs","protein tyrosine phosphatase, receptor type, S"
"ENSMUSG00000013275",5.56478441003811,7.28969857460879,7.93543828981021,7.97526707078816,3.51796307123805,7.88851676095598,40.1716681774393,"Slc41a1","solute carrier family 41, member 1"
"ENSMUSG00000013353",1.62012710671996,2.7336369654783,1.84102168323597,2.01317421204361,1.09447739994073,1.4960980063882,10.7985353738068,"4931406B18Rik","RIKEN cDNA 4931406B18 gene"
"ENSMUSG00000013465",1.19748525279301,2.1261620842609,3.23765882224256,2.01317421204361,1.3290082713566,0.816053458029929,10.7195421007266,"Nelfb","negative elongation factor complex member B"
"ENSMUSG00000013495",4.29685884825728,4.43456663288701,7.36408673294387,3.56176975976947,3.90884785693117,2.9921960127764,26.5583258435652,"Tmem175","transmembrane protein 175"
"ENSMUSG00000013523",1.26792556178084,0.364484928730439,1.26967012636963,0.54200844170405,0.859946528524856,0.340022274179137,4.64405786128895,"Bcas1","breast carcinoma amplified sequence 1"
"ENSMUSG00000013539",3.59245575837903,4.00933421603483,4.57081245493068,8.36241595771962,7.81769571386233,5.98439202555281,34.3371061264793,"Tango2","transport and golgi organization 2"
"ENSMUSG00000013593",7.18491151675807,6.07474881217399,7.11015270766994,5.4200844170405,1.95442392846558,5.23634302235871,32.9806644044668,"Ndufs2","NADH dehydrogenase (ubiquinone) Fe-S protein 2"
"ENSMUSG00000013622",12.1157331459058,12.8784674818089,11.2365806183713,8.43984573510592,11.413835742239,14.0089176961804,70.0933804196112,"Atraid","all-trans retinoic acid induced differentiation factor"
"ENSMUSG00000013629",1.12704494380519,2.85513194172178,2.47585674642078,1.62602532511215,1.0163004428021,0.27201781934331,9.37237721920531,"Cad","carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase"
"ENSMUSG00000013646",0.915724016841714,0.971959809947838,2.22192272114686,1.62602532511215,3.59614002837667,0.612040093522446,9.94381199494768,"Sh3bp5l","SH3 binding domain protein 5 like"
"ENSMUSG00000013662",16.2012710671996,25.6354399873742,19.2355024144999,12.9307728235109,19.2315314561013,23.1895190990171,116.424036847703,"Atad1","ATPase family, AAA domain containing 1"
"ENSMUSG00000013663",58.4654564598941,78.6072496295314,75.3549220000377,45.1415602162087,83.6493441383269,88.2017779220681,429.420310366067,"Pten","phosphatase and tensin homolog"
"ENSMUSG00000013698",14.7924648874431,15.186872030435,20.3147220219141,15.331095922486,14.6190909849226,13.0568553284789,93.3011011756796,"Pea15a","phosphoprotein enriched in astrocytes 15A"
"ENSMUSG00000013701",0.915724016841714,1.88317213177394,1.58708765796204,0.774297773862928,0.547238699970363,3.4682271966272,9.17574747703818,"Timm23","translocase of inner mitochondrial membrane 23"
"ENSMUSG00000013707",1.40880617975648,1.27569725055654,1.33315363268811,0.464578664317757,1.3290082713566,0.952062367701583,6.76330636637707,"Tnfaip8l2","tumor necrosis factor, alpha-induced protein 8-like 2"
"ENSMUSG00000013736",4.6490603931964,3.88783923979135,4.06294440438282,2.71004220852025,3.98702481406979,5.50836084170202,24.8052719016626,"Trnt1","tRNA nucleotidyl transferase, CCA-adding, 1"
"ENSMUSG00000013787",4.43773946623292,7.77567847958271,4.69777946756764,5.57494397181308,2.81437045699044,4.48829401916461,29.7888058613514,"Ehmt2","euchromatic histone lysine N-methyltransferase 2"
"ENSMUSG00000013833",0.986164325829539,0.971959809947838,1.65057116428052,0.387148886931464,0.70359261424761,2.85618710310475,7.55562390434172,"Med16","mediator complex subunit 16"
"ENSMUSG00000013846",2.60629143254949,1.88317213177394,2.22192272114686,0.464578664317757,0.93812348566348,2.10813809991065,10.2222265353622,"St3gal1","ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
"ENSMUSG00000013858",4.22641853926945,2.30840454862612,2.85675778433167,0.309719109545171,1.56353914277247,7.68450339644849,18.9493425209934,"Tmem259","transmembrane protein 259"
"ENSMUSG00000013878",3.59245575837903,7.41119355085227,8.18937231508413,3.87148886931464,8.0522265852782,7.48049003194101,38.5972271108493,"Rnf170","ring finger protein 170"
"ENSMUSG00000013921",0.633962780890418,0.728969857460879,1.14270311373267,3.87148886931464,2.65801654271319,2.44816037408979,11.4833015382016,"Clip3","CAP-GLY domain containing linker protein 3"
"ENSMUSG00000013928",0.704403089878242,0.12149497624348,0.825285582140261,0.851727551249221,0.390884785693117,1.15607573220907,4.04987171741339,NA,NA
"ENSMUSG00000013936",2.18364957862255,0.546727393095659,2.47585674642078,0.309719109545171,0.156353914277247,1.08807127737324,6.76037801933465,"Myl2","myosin, light polypeptide 2, regulatory, cardiac, slow"
"ENSMUSG00000013973",2.39497050558602,1.27569725055654,3.23765882224256,1.93574443465732,2.81437045699044,4.01226283531382,15.6707043053467,"Dedd","death effector domain-containing"
"ENSMUSG00000013974",0.422641853926945,0.546727393095659,0,0.774297773862928,0,4.42028956432878,6.16395658521431,"Mcemp1","mast cell expressed membrane protein 1"
"ENSMUSG00000013997",8.03019522461196,13.303699898661,15.0455909974802,7.35582885169782,3.98702481406979,8.63656576415008,56.3589055506708,"Nit1","nitrilase 1"
"ENSMUSG00000014030",7.60755337068501,3.15886938233048,0.571351556866335,6.34924174567601,7.58316484244646,6.39241875456777,31.6625996525721,"Pax5","paired box 5"
"ENSMUSG00000014039",6.83270997181895,8.56539582516533,7.80847127717324,6.27181196828972,6.33233352822849,5.57636529653785,41.3870878672136,"Prdm15","PR domain containing 15"
"ENSMUSG00000014074",15.1446664323822,18.2849939246437,14.6012064532508,9.52386261851402,10.3975352994369,16.0490513412553,84.0013160694829,"Rnf168","ring finger protein 168"
"ENSMUSG00000014075",4.50817977522075,9.41586065886969,4.57081245493068,5.3426546396542,12.5864900993184,5.50836084170202,41.9323584696957,"Tctex1d2","Tctex1 domain containing 2"
"ENSMUSG00000014077",5.07170224712334,8.68689080140881,4.95171349284157,7.74297773862928,5.23785612828776,7.34448112226936,39.0356215305601,"Chp1","calcineurin-like EF hand protein 1"
"ENSMUSG00000014158",1.90188834267125,0.18224246436522,0.952252594777225,2.09060398942991,1.71989305704971,0.204013364507482,7.0508938128008,"Trpv4","transient receptor potential cation channel, subfamily V, member 4"
"ENSMUSG00000014164",4.22641853926945,5.89250634780877,5.01519699916005,4.56835686579128,2.3453087141587,6.52842766423943,28.5762151304277,"Klhl3","kelch-like 3"
"ENSMUSG00000014177",5.42390379206246,9.65885061135664,6.09441660657424,9.29157328635514,5.94144874253537,3.67224056113468,40.0824336000185,"Tvp23b","trans-golgi network vesicle protein 23B"
"ENSMUSG00000014195",28.8100863760201,28.1868344884873,30.4085995265527,21.2931887812305,17.8243462276061,37.4704546145409,163.993510014438,"Dnajc7","DnaJ heat shock protein family (Hsp40) member C7"
"ENSMUSG00000014226",2.3245301965982,6.07474881217399,4.76126297388612,4.72321642056386,5.55056395684225,3.80824947080633,27.2425718308708,"Cacybp","calcyclin binding protein"
"ENSMUSG00000014232",6.1283068819407,5.52802141907833,4.88822998652309,2.32289332158878,2.73619349985182,2.9921960127764,24.5958411217591,"Cluap1","clusterin associated protein 1"
"ENSMUSG00000014243",0.704403089878242,0.971959809947838,0.190450518955445,1.70345510249844,0.70359261424761,0.544035638686619,4.8178967742142,"Zswim7","zinc finger SWIM-type containing 7"
"ENSMUSG00000014245",0.84528370785389,0.364484928730439,2.28540622746534,2.09060398942991,0.70359261424761,2.04013364507482,8.32950511280201,"Pigl","phosphatidylinositol glycan anchor biosynthesis, class L"
"ENSMUSG00000014294",0.986164325829539,0.546727393095659,1.3966371390066,0.851727551249221,1.3290082713566,2.31215146441813,7.42241614495574,"Ndufa2","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2"
"ENSMUSG00000014301",0.493082162914769,0.971959809947838,1.3966371390066,0.929157328635514,0.156353914277247,1.63210691605986,5.57929727084182,"Pam16","presequence translocase-asssociated motor 16 homolog (S. cerevisiae)"
"ENSMUSG00000014313",1.54968679773213,2.55139450111308,2.92024129065016,3.01976131806542,1.87624697132696,3.60423610629885,15.5215669851866,"Cox6c","cytochrome c oxidase subunit VIc"
"ENSMUSG00000014349",8.66415800550237,7.35044606273053,7.36408673294387,6.4266715230623,9.92847355660516,9.58862813185166,49.3224640126959,"Ube2z","ubiquitin-conjugating enzyme E2Z"
"ENSMUSG00000014353",22.1182570221768,36.6307353374092,34.9159284751649,24.854958541,25.7983958557457,34.0022274179137,178.32050264941,"Tmem87b","transmembrane protein 87B"
"ENSMUSG00000014355",39.0239311792546,36.7522303136526,36.0586315888976,25.396966982704,32.8343219982218,31.6220714986597,201.68815356139,"Anapc1","anaphase promoting complex subunit 1"
"ENSMUSG00000014361",199.627835671494,259.999249161047,238.634500251173,141.61906283953,176.914454004705,211.697867903931,1228.49296983188,"Mertk","c-mer proto-oncogene tyrosine kinase"
"ENSMUSG00000014402",5.21258286509899,8.07941592019141,6.72925166975905,6.96867996476635,12.2737822707639,5.16833856752288,44.4320512581025,"Tsg101","tumor susceptibility gene 101"
"ENSMUSG00000014418",13.5949796346501,12.7569725055654,14.3472724279769,13.0856323782835,12.8991979278728,10.3366771350458,77.0207320093944,"Hps5","HPS5, biogenesis of lysosomal organelles complex 2 subunit 2"
"ENSMUSG00000014426",13.1723377807231,18.3457414127655,20.4416890345511,10.2207306149907,12.9773748850115,14.8929756090462,90.050849337088,"Map3k4","mitogen-activated protein kinase kinase kinase 4"
"ENSMUSG00000014444",15.5673082863091,20.775640937635,27.7422922611765,14.6342279260093,20.7950705988738,22.7814923700022,122.296032380006,"Piezo1","piezo-type mechanosensitive ion channel component 1"
"ENSMUSG00000014470",4.78994101117204,5.46727393095659,5.26913102443398,5.3426546396542,3.28343219982218,5.98439202555281,30.1368248315918,"Rnf166","ring finger protein 166"
"ENSMUSG00000014496",5.49434410105029,3.94858672791309,6.66576816344057,3.40691020499688,2.89254741412906,4.55629847400043,26.9644550855303,"Ankrd28","ankyrin repeat domain 28"
"ENSMUSG00000014498",15.8490695222604,17.7382665315481,15.3630085290726,10.2207306149907,13.290082713566,12.7848375091355,85.2459954205732,"Ankrd52","ankyrin repeat domain 52"
"ENSMUSG00000014504",3.66289606736686,5.95325383593051,3.87249388542738,4.41349731101869,11.8828974850707,5.7123742062095,35.4974127910237,"Srp19","signal recognition particle 19"
"ENSMUSG00000014547",33.1773855332652,36.8129778017744,39.1693233985032,28.3392985233832,41.5901411977476,34.9542897856153,214.043416240289,"Wdfy2","WD repeat and FYVE domain containing 2"
"ENSMUSG00000014550",13.2427780897109,7.10745611024357,11.3000641246897,6.19438219090343,6.95774918533747,6.25640984489612,51.0588395457813,"Rbsn","rabenosyn, RAB effector"
"ENSMUSG00000014551",1.40880617975648,3.09812189420874,1.3966371390066,1.78088487988473,1.09447739994073,1.4960980063882,10.2750254991855,"Mrps25","mitochondrial ribosomal protein S25"
"ENSMUSG00000014554",1.26792556178084,1.5186872030435,2.28540622746534,3.40691020499688,2.73619349985182,2.78818264826892,14.0033053454073,"Dguok","deoxyguanosine kinase"
"ENSMUSG00000014592",11.0591285110884,5.34577895471311,8.95117439090591,5.96209285874455,7.42681092816921,4.9643252030154,43.7093108466366,"Camta1","calmodulin binding transcription activator 1"
"ENSMUSG00000014599",9.50944171335626,5.52802141907833,5.65003206234487,7.66554796124299,3.3616091569608,13.3288731478222,45.0435254608054,"Csf1","colony stimulating factor 1 (macrophage)"
"ENSMUSG00000014601",0.986164325829539,2.06541459613916,1.65057116428052,1.00658710602181,1.09447739994073,1.36008909671655,8.1633036889283,"Strip1","striatin interacting protein 1"
"ENSMUSG00000014602",1.40880617975648,8.56539582516533,5.90396608761879,38.327739806215,2.03260088560421,8.63656576415008,64.8750745485098,"Kif1a","kinesin family member 1A"
"ENSMUSG00000014606",2.0427689606469,2.49064701299134,2.4123732401023,2.09060398942991,2.18895479988145,3.74024501597051,14.9655930190224,"Slc25a11","solute carrier family 25 (mitochondrial carrier oxoglutarate carrier), member 11"
"ENSMUSG00000014668",2.18364957862255,7.59343601521749,5.96744959393727,3.63919953715576,15.7917453420019,8.09253012546346,43.2680101923984,"Chfr","checkpoint with forkhead and ring finger domains"
"ENSMUSG00000014725",0.281761235951297,0.607474881217399,0.190450518955445,0.619438219090343,0.70359261424761,0.408026729014964,2.81074419847706,"Adam28","a disintegrin and metallopeptidase domain 28"
"ENSMUSG00000014748",10.8478075841249,14.7008921254611,14.9186239848432,13.5502110426012,9.22488094235755,11.2887395027473,74.5311551821353,"Tex261","testis expressed gene 261"
"ENSMUSG00000014763",13.6654199436379,10.8130528856697,19.7433704650478,12.3113346044206,7.66134179958508,11.2887395027473,75.4832592011084,"Fam120b","family with sequence similarity 120, member B"
"ENSMUSG00000014767",14.1585021065527,9.84109307572187,14.9821074911617,16.4151128058941,21.4204862559828,12.8528419639714,89.6701436992844,"Tbp","TATA box binding protein"
"ENSMUSG00000014769",0.774843398866066,0.911212321826099,2.22192272114686,1.85831465727103,1.64171609991109,1.29208464188072,8.70009384090186,"Psmb1","proteasome (prosome, macropain) subunit, beta type 1"
"ENSMUSG00000014778",9.22768047740497,9.29436568262621,10.7287125678234,7.43325862908411,8.28675745669407,11.016721683404,55.9874964970368,"Fhod1","formin homology 2 domain containing 1"
"ENSMUSG00000014791",10.2842851122223,2.00466710801742,1.52360415164356,2.09060398942991,1.17265435707935,0.680044548358274,17.7558592667508,"Elmo3","engulfment and cell motility 3"
"ENSMUSG00000014850",2.0427689606469,4.55606160913049,5.26913102443398,4.49092708840498,2.65801654271319,7.75250785128432,26.7694130766139,"Msh3","mutS homolog 3"
"ENSMUSG00000014859",9.79120294930756,9.78034558760013,18.2197663134042,4.49092708840498,7.89587267100095,6.86844993841857,57.0465645481364,"E2f4","E2F transcription factor 4"
"ENSMUSG00000014867",6.76226966283112,9.47660814699143,11.998382694193,10.2207306149907,7.58316484244646,9.45261922218001,55.4937751836327,"Surf4","surfeit gene 4"
"ENSMUSG00000014873",3.66289606736686,4.98129402598267,4.38036193597523,2.09060398942991,3.3616091569608,5.44035638686619,23.9171215625817,"Surf2","surfeit gene 2"
"ENSMUSG00000014905",35.4314754208756,39.6073622553744,36.37604912049,33.83681271781,30.0199515412314,41.0066862660039,216.278337321785,"Dnajb9","DnaJ heat shock protein family (Hsp40) member B9"
"ENSMUSG00000014907",1.05660463481736,1.39719222680002,5.65003206234487,1.16144666079439,0.23453087141587,1.76811582573151,11.267922281904,"Naf1","nuclear assembly factor 1 ribonucleoprotein"
"ENSMUSG00000014932",10.6364866571615,17.6167715553046,14.0933384027029,5.72980352658567,10.8665970422686,13.9409132413446,72.8839104253679,"Yes1","YES proto-oncogene 1, Src family tyrosine kinase"
"ENSMUSG00000014956",81.0063553359978,119.854794064193,84.6869974288545,54.5105632799501,80.6786197670593,93.9141521282776,514.651482004332,"Ppp1cb","protein phosphatase 1, catalytic subunit, beta isoform"
"ENSMUSG00000014959",5.91698595497723,6.37848625278269,5.90396608761879,4.41349731101869,4.84697134259465,5.10033411268705,32.5602410616791,"Gorasp2","golgi reassembly stacking protein 2"
"ENSMUSG00000014980",0.84528370785389,1.88317213177394,0.571351556866335,1.39373599295327,1.48536218563384,2.31215146441813,8.49105703949941,"Tsen15","tRNA splicing endonuclease subunit 15"
"ENSMUSG00000015002",34.3044304770704,33.1073810263482,69.323988899782,19.3574443465732,29.472712841261,25.9096972924502,211.475654883485,"Efr3a","EFR3 homolog A"
"ENSMUSG00000015013",1.62012710671996,1.09345478619132,1.33315363268811,1.70345510249844,1.71989305704971,2.17614255474648,9.64622623989402,"Trappc2l","trafficking protein particle complex 2-like"
"ENSMUSG00000015016",0.704403089878242,0.546727393095659,0.76180207582178,1.16144666079439,0.46906174283174,0.0680044548358274,3.71144541725764,"Acsf3","acyl-CoA synthetase family member 3"
"ENSMUSG00000015023",6.90315028080677,6.19624378841747,5.26913102443398,2.71004220852025,3.90884785693117,3.12820492244806,28.1156200815577,"Ddx19a","DEAD (Asp-Glu-Ala-Asp) box polypeptide 19a"
"ENSMUSG00000015027",1.19748525279301,0.911212321826099,0.952252594777225,0.232289332158878,0.312707828554493,2.44816037408979,6.05410770419949,"Galns","galactosamine (N-acetyl)-6-sulfate sulfatase"
"ENSMUSG00000015087",3.73333637635468,9.29436568262621,8.18937231508413,8.6721350672648,12.3519592279025,5.30434747719454,47.5455161464268,"Rabl6","RAB, member RAS oncogene family-like 6"
"ENSMUSG00000015090",0.352201544939121,1.57943469116524,1.52360415164356,0.54200844170405,0.0781769571386233,0,4.07542578659059,"Ptgds","prostaglandin D2 synthase (brain)"
"ENSMUSG00000015092",3.24025421343991,3.3411118466957,6.85621868239602,1.78088487988473,2.73619349985182,2.92419155794058,20.8788546802088,"Edf1","endothelial differentiation-related factor 1"
"ENSMUSG00000015095",0.704403089878242,1.88317213177394,1.90450518955445,3.01976131806542,1.17265435707935,0.408026729014964,9.09252281536636,"Fbxw5","F-box and WD-40 domain protein 5"
"ENSMUSG00000015112",1.19748525279301,0.485979904973919,1.14270311373267,0.774297773862928,0.625415657108987,2.17614255474648,6.40202425721799,"Slc25a13","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13"
"ENSMUSG00000015120",33.4591467692165,28.5513194172178,35.3603130193943,19.9768825656635,18.058877099022,35.2263076049586,170.632846475473,"Ube2i","ubiquitin-conjugating enzyme E2I"
"ENSMUSG00000015127",2.39497050558602,1.64018217928698,1.52360415164356,1.39373599295327,1.40718522849522,0.408026729014964,8.76770478698001,"Unkl","unkempt family like zinc finger"
"ENSMUSG00000015133",9.72076264031974,13.8504272917567,13.5219868458366,8.98185417680997,13.1337287992887,8.90858358349339,68.1173433375051,"Lrrk1","leucine-rich repeat kinase 1"
"ENSMUSG00000015143",2.0427689606469,0.485979904973919,2.79327427801319,1.23887643818069,0.312707828554493,5.91638757071698,12.7899949810862,"Actn1","actinin, alpha 1"
"ENSMUSG00000015149",32.4025421343991,42.7054841495832,29.3293799191385,39.1794673574642,47.4534129831443,26.8617596601518,217.932046203881,"Sirt2","sirtuin 2"
"ENSMUSG00000015165",65.6503679766521,66.1540145645748,82.9729427582555,31.6687789509938,26.0329267271616,65.4202855520659,337.899316529704,"Hnrnpl","heterogeneous nuclear ribonucleoprotein L"
"ENSMUSG00000015176",5.21258286509899,2.91587942984352,2.79327427801319,1.16144666079439,1.48536218563384,2.85618710310475,16.4247325224887,"Nolc1","nucleolar and coiled-body phosphoprotein 1"
"ENSMUSG00000015189",16.6239129211265,15.6728519354089,18.2832498197227,8.74956484465109,17.9807001418834,13.5328865123297,90.8431661751222,"Casd1","CAS1 domain containing 1"
"ENSMUSG00000015202",3.02893328647644,1.15420227431306,0.76180207582178,1.47116577033956,0.23453087141587,2.44816037408979,9.0987946524565,"Cnksr3","Cnksr family member 3"
"ENSMUSG00000015214",3.24025421343991,4.19157668040005,3.17417531592408,3.48433998238318,3.04890132840631,3.40022274179137,20.5394702623449,"Mtmr1","myotubularin related protein 1"
"ENSMUSG00000015222",0.281761235951297,2.55139450111308,0.825285582140261,6.58153107783489,2.03260088560421,0.27201781934331,12.544591101987,"Map2","microtubule-associated protein 2"
"ENSMUSG00000015243",37.6151249994981,50.906395046018,53.0722112822507,35.2305487107632,53.9421004256501,72.084722125977,302.851102590157,"Abca1","ATP-binding cassette, sub-family A (ABC1), member 1"
"ENSMUSG00000015247",3.02893328647644,2.79438445360004,3.74552687279042,1.85831465727103,2.18895479988145,3.06020046761223,16.6763145376316,"Nipsnap3b","nipsnap homolog 3B (C. elegans)"
"ENSMUSG00000015289",0.915724016841714,0.485979904973919,0.952252594777225,2.71004220852025,0.70359261424761,0.27201781934331,6.03960915870403,"Lage3","L antigen family, member 3"
"ENSMUSG00000015290",2.46541081457385,3.28036435857396,1.96798869587293,0.696867996476635,1.48536218563384,3.19620937728389,13.0922034284151,"Ubl4a","ubiquitin-like 4A"
"ENSMUSG00000015291",67.2000547743843,98.4716782453404,86.464535605772,64.9635832270997,66.5285905249684,50.7993277623631,434.427770139928,"Gdi1","guanosine diphosphate (GDP) dissociation inhibitor 1"
"ENSMUSG00000015305",0.563522471902593,0.971959809947838,0.634835063184816,0.387148886931464,1.40718522849522,0.544035638686619,4.50868709914855,"Sash1","SAM and SH3 domain containing 1"
"ENSMUSG00000015312",1.54968679773213,2.30840454862612,2.4123732401023,2.01317421204361,1.95442392846558,3.33221828695554,13.5702810139253,"Gadd45b","growth arrest and DNA-damage-inducible 45 beta"
"ENSMUSG00000015314",8.52327738752673,6.56072871714791,4.95171349284157,3.56176975976947,8.59946528524856,5.98439202555281,38.181346668087,"Slamf6","SLAM family member 6"
"ENSMUSG00000015316",5.35346348307464,4.07008170415657,9.64949296040921,3.94891864670093,3.6743169855153,4.08026729014964,30.7765410700063,"Slamf1","signaling lymphocytic activation molecule family member 1"
"ENSMUSG00000015340",6.48050842687982,2.24765706050438,1.714054670599,2.86490176329283,2.50166262843595,58.2118133394682,74.0205978891802,"Cybb","cytochrome b-245, beta polypeptide"
"ENSMUSG00000015341",10.7069269661493,10.1448305163306,15.9343600859389,8.82699462203738,7.58316484244646,12.7168330542997,65.9131100872023,"Golga7","golgi autoantigen, golgin subfamily a, 7"
"ENSMUSG00000015342",0.633962780890418,0.18224246436522,0.507868050547853,0,0.390884785693117,1.29208464188072,3.00704272337733,"Xk","X-linked Kx blood group"
"ENSMUSG00000015355",2.3245301965982,6.37848625278269,5.58654855602638,3.94891864670093,4.84697134259465,4.55629847400043,27.6417534687033,"Cd48","CD48 antigen"
"ENSMUSG00000015357",2.74717205052514,5.22428397846963,8.06240530244717,4.87807597533645,4.3779095997629,3.94425838047799,29.2341052870193,"Clpx","caseinolytic mitochondrial matrix peptidase chaperone subunit"
"ENSMUSG00000015377",0.422641853926945,0.668222369339139,0.825285582140261,3.63919953715576,0.23453087141587,1.4960980063882,7.28597822036618,"Dennd6b","DENN/MADD domain containing 6B"
